,predicted_rsrp,predicted_rsrq,predicted_sinr,true_rsrp,true_rsrq,true_sinr
0,-116.13896,-16.96175,-10.770252,-114.0,-17.0,-10.0
1,-102.74483,-9.667736,-0.005296273,-103.0,-9.0,-1.0
2,-109.6319,-15.203565,-8.652421,-108.0,-16.0,-10.0
3,-102.97243,-8.378408,0.24612708,-103.0,-8.0,-1.0
4,-110.266136,-10.913076,-4.122838,-109.0,-11.0,-4.0
5,-102.48479,-8.740329,0.44030216,-101.0,-8.0,1.0
6,-111.16771,-12.07842,-7.959786,-110.0,-11.0,-7.0
7,-114.8342,-19.36496,-15.049015,-113.0,-19.0,-14.0
8,-105.633255,-10.936709,-4.47918,-104.0,-10.0,-1.0
9,-108.21806,-14.36369,-7.2632985,-108.0,-16.0,-11.0
10,-104.37558,-11.054029,-1.793709,-104.0,-11.0,-1.0
11,-117.29275,-18.527355,-15.152359,-140.0,-19.5,-16.0
12,-104.7545,-12.16878,-3.9559386,-103.0,-12.0,-4.0
13,-114.56435,-16.512295,-10.335556,-112.0,-16.0,-9.0
14,-102.29858,-10.831546,-0.73700583,-100.0,-11.0,-1.0
15,-100.248726,-7.228544,0.38849416,-100.0,-7.0,0.0
16,-104.57382,-12.230999,-3.366512,-104.0,-13.0,-4.0
17,-104.57359,-10.037752,-0.8818956,-106.0,-10.0,-2.0
18,-115.04607,-19.435852,-15.182975,-113.0,-19.0,-14.0
19,-104.66051,-12.302293,-3.5218568,-104.0,-13.0,-4.0
20,-96.829895,-9.7695,0.019037025,-95.0,-10.0,1.0
21,-114.85039,-18.986614,-15.451376,-114.0,-19.5,-16.0
22,-104.09479,-9.535073,-1.8864754,-103.0,-9.0,1.0
23,-108.855835,-15.819806,-9.680375,-108.0,-16.0,-10.0
24,-104.7413,-10.463954,-0.96990687,-102.0,-12.0,-3.0
25,-112.23796,-20.084585,-14.996975,-108.0,-19.5,-13.0
26,-104.40329,-19.491127,-15.631985,-103.0,-19.0,-15.0
27,-112.26131,-10.393358,-3.8339267,-104.0,-9.0,-2.0
28,-114.558815,-17.061874,-14.364938,-114.0,-18.0,-14.0
29,-98.75409,-9.557717,2.8972757,-94.0,-9.0,3.0
