,predicted_rsrp,predicted_rsrq,predicted_sinr,true_rsrp,true_rsrq,true_sinr
0,-109.2345,-11.09169,-4.2354865,-109.0,-11.0,-4.0
1,-100.3979,-11.869191,-1.4100964,-99.0,-11.0,-2.0
2,-103.19546,-12.916812,-3.370465,-104.0,-13.0,-4.0
3,-114.1697,-14.905803,-10.755236,-114.0,-18.0,-14.0
4,-106.162605,-10.00954,-1.7366893,-103.0,-9.0,-1.0
5,-115.108574,-16.5097,-9.61156,-114.0,-16.0,-10.0
6,-109.91428,-16.04048,-10.663203,-110.0,-14.0,-8.0
7,-112.93137,-15.634185,-6.580521,-111.0,-15.0,-6.0
8,-114.88215,-17.983103,-10.262852,-114.0,-17.0,-10.0
9,-102.39051,-10.990264,-1.2937024,-100.0,-11.0,-1.0
10,-92.469826,-13.377231,0.47049317,-89.0,-13.0,0.0
11,-105.873024,-8.747157,-1.9144917,-104.0,-9.0,-2.0
12,-114.19612,-15.291259,-7.8321037,-113.0,-15.0,-7.0
13,-106.79548,-14.463149,-7.41104,-110.0,-14.0,-8.0
14,-106.09893,-10.020137,-1.5353807,-106.0,-10.0,-2.0
15,-111.428,-11.5902815,-7.3113403,-110.0,-11.0,-7.0
16,-104.09806,-13.026184,-3.7802613,-104.0,-13.0,-4.0
17,-106.76235,-11.072047,-1.6026468,-103.0,-9.0,1.0
18,-109.37765,-17.905308,-15.186683,-108.0,-19.5,-13.0
19,-110.91134,-11.035037,-6.79554,-110.0,-11.0,-7.0
20,-106.44146,-14.338975,-7.3630757,-102.0,-14.0,-10.0
21,-105.59588,-9.572469,-2.6620681,-103.0,-9.0,-1.0
22,-99.90822,-7.0026345,-0.07671401,-100.0,-7.0,0.0
23,-104.87499,-9.071973,-1.0187188,-103.0,-9.0,-1.0
24,-113.62445,-16.295046,-7.913684,-111.0,-15.0,-6.0
25,-108.645386,-16.403648,-9.618629,-108.0,-16.0,-10.0
26,-106.78332,-11.82558,-4.0591946,-107.0,-11.0,-3.0
27,-96.493614,-10.567024,2.1353266,-96.0,-10.0,2.0
28,-109.3433,-16.7348,-10.668203,-98.0,-10.0,2.0
29,-108.87797,-12.854741,-6.880513,-105.0,-13.0,-6.0
30,-109.78399,-20.671457,-20.128864,-109.0,-19.5,-19.0
31,-113.45567,-19.390291,-14.855329,-117.0,-19.5,-15.0
32,-114.72624,-15.853314,-8.621937,-113.0,-15.0,-7.0
33,-105.08252,-10.836194,-1.8423485,-104.0,-11.0,-1.0
34,-113.69703,-15.17651,-6.097008,-112.0,-15.0,-5.0
35,-112.77782,-17.20136,-12.623265,-113.0,-19.0,-16.0
36,-105.88554,-16.363718,-11.508649,-102.0,-14.0,-10.0
37,-116.358055,-20.004587,-14.662694,-115.0,-19.0,-13.0
38,-113.4682,-15.825416,-8.198264,-111.0,-15.0,-6.0
39,-100.14704,-7.251615,-0.46623942,-100.0,-7.0,0.0
40,-105.10232,-10.123252,0.1975629,-104.0,-10.0,0.0
41,-117.644745,-19.520151,-18.02203,-118.0,-19.0,-20.0
42,-103.46339,-12.902953,-3.4757035,-104.0,-13.0,-4.0
43,-107.2812,-9.874045,-1.8245661,-106.0,-9.0,-1.0
44,-113.04981,-15.079931,-5.6021166,-112.0,-15.0,-5.0
45,-115.96291,-18.773504,-14.802742,-113.0,-19.0,-14.0
46,-111.399376,-12.009429,-6.2029066,-110.0,-11.0,-7.0
47,-103.51707,-12.399348,-4.2626476,-103.0,-12.0,-4.0
48,-106.306465,-7.2502522,3.3581865,-105.0,-7.0,4.0
49,-103.18949,-12.795293,-3.3993452,-104.0,-13.0,-4.0
50,-115.05933,-18.766794,-16.64677,-114.0,-18.0,-14.0
51,-103.63736,-9.59575,0.7059861,-103.0,-9.0,1.0
52,-113.894684,-16.12474,-7.6772118,-111.0,-15.0,-6.0
53,-112.96737,-15.02995,-6.653231,-111.0,-15.0,-6.0
54,-110.011284,-11.438291,-4.2407413,-109.0,-11.0,-4.0
55,-91.92614,-13.572526,0.026929323,-89.0,-13.0,0.0
56,-108.71531,-17.4024,-12.512788,-110.0,-14.0,-8.0
57,-114.17402,-17.51021,-10.429618,-112.0,-16.0,-9.0
58,-96.62786,-9.375668,3.1712048,-94.0,-9.0,3.0
59,-112.92296,-15.555001,-6.9184732,-111.0,-15.0,-6.0
60,-108.96229,-14.339801,-7.5556746,-105.0,-13.0,-6.0
61,-104.146904,-7.64286,-0.732408,-103.0,-8.0,-1.0
62,-111.851494,-15.867529,-7.7730923,-109.0,-14.0,-5.0
63,-109.68673,-17.150585,-11.950424,-112.0,-17.0,-12.0
64,-104.289894,-9.482907,-1.2102482,-103.0,-9.0,-1.0
65,-108.79836,-16.428167,-9.724443,-108.0,-16.0,-10.0
66,-114.87361,-18.435572,-11.182393,-114.0,-17.0,-10.0
67,-118.804306,-19.482237,-16.095007,-140.0,-19.5,-16.0
68,-105.30094,-12.687783,-3.69229,-106.0,-10.0,-2.0
69,-110.94593,-11.008387,-6.9360228,-110.0,-11.0,-7.0
70,-103.88156,-13.098969,-3.7744539,-104.0,-13.0,-4.0
71,-114.08556,-18.17414,-13.532394,-113.0,-19.0,-14.0
72,-119.042786,-19.203236,-16.721489,-140.0,-19.5,-20.0
73,-104.8395,-13.076142,-4.1709857,-105.0,-13.0,-6.0
74,-104.45831,-12.375154,-3.2470257,-105.0,-13.0,-6.0
75,-104.338005,-7.5299816,-0.9654853,-103.0,-8.0,-1.0
76,-109.2307,-12.466302,-6.6000776,-109.0,-13.0,-8.0
77,-103.98248,-11.6771,-2.5615952,-100.0,-14.0,-3.0
78,-108.81637,-10.875621,-3.8275385,-109.0,-11.0,-4.0
79,-106.14518,-9.279379,-1.0833528,-106.0,-9.0,-1.0
80,-111.857796,-17.300264,-11.689736,-111.0,-18.0,-12.0
81,-108.02299,-10.286978,-2.870153,-109.0,-11.0,-4.0
82,-109.07781,-14.3072195,-7.2252026,-105.0,-13.0,-6.0
83,-117.45229,-20.666359,-18.931358,-114.0,-19.0,-20.0
84,-111.812035,-14.935109,-4.824544,-111.0,-15.0,-6.0
85,-101.003815,-11.068557,-1.5566049,-99.0,-11.0,-2.0
86,-92.27482,-13.192026,0.25011417,-89.0,-13.0,0.0
87,-102.982956,-9.348988,1.224561,-101.0,-10.0,1.0
88,-106.7934,-14.302368,-7.0743113,-109.0,-18.0,-13.0
89,-112.67191,-19.298857,-15.033393,-111.0,-18.0,-12.0
90,-97.96003,-9.684195,2.52162,-94.0,-9.0,3.0
91,-115.92982,-19.11188,-15.099197,-115.0,-19.0,-14.0
92,-105.59705,-10.084582,-1.1693425,-104.0,-11.0,-1.0
93,-103.79183,-9.841792,0.7393163,-101.0,-10.0,1.0
94,-105.65917,-9.908656,0.15856805,-104.0,-10.0,0.0
95,-115.424065,-11.534219,-5.1059914,-115.0,-10.0,-4.0
96,-115.23497,-18.464632,-11.343798,-114.0,-17.0,-10.0
97,-102.9007,-10.456853,0.7084222,-100.0,-10.0,2.0
98,-92.254036,-13.377051,0.046643827,-89.0,-13.0,0.0
99,-112.66423,-18.444016,-13.669938,-111.0,-18.0,-12.0
100,-116.54002,-18.990133,-17.260273,-114.0,-18.0,-14.0
101,-114.417885,-17.027714,-10.601085,-112.0,-16.0,-9.0
102,-113.45809,-18.111958,-12.251472,-114.0,-18.0,-20.0
103,-115.53264,-11.640855,-5.227884,-115.0,-10.0,-4.0
104,-110.63456,-11.282772,-6.809532,-110.0,-11.0,-7.0
105,-107.775024,-18.355526,-9.486004,-107.0,-17.0,-9.0
106,-110.849525,-16.905725,-11.676991,-108.0,-16.0,-11.0
107,-105.15447,-8.830553,-1.6872149,-103.0,-8.0,-1.0
108,-105.63213,-8.92978,-1.8755786,-104.0,-9.0,-2.0
109,-107.21395,-9.788098,-1.6974269,-106.0,-9.0,-1.0
110,-100.84958,-7.334966,-0.5912305,-100.0,-7.0,0.0
111,-105.12406,-9.883461,-0.23510614,-106.0,-9.0,-1.0
112,-113.74955,-18.410017,-13.130837,-111.0,-18.0,-12.0
113,-106.05853,-13.75034,-7.24586,-100.0,-10.0,-1.0
114,-111.149666,-12.436589,-5.004852,-109.0,-11.0,-4.0
115,-116.15175,-19.78182,-16.237858,-114.0,-19.5,-16.0
116,-108.54055,-16.082743,-8.615394,-108.0,-16.0,-10.0
117,-101.30738,-11.0764885,-0.74745125,-100.0,-11.0,-1.0
118,-105.69868,-8.867179,-1.8726757,-104.0,-9.0,-2.0
119,-118.283455,-19.345058,-17.419771,-110.0,-16.0,-8.0
120,-107.00557,-12.134419,-5.3760886,-104.0,-10.0,-1.0
121,-92.35246,-13.3637905,0.11860186,-89.0,-13.0,0.0
122,-116.83535,-18.43444,-12.55951,-115.0,-18.0,-12.0
123,-106.4668,-12.514388,-1.1544888,-104.0,-12.0,2.0
124,-113.8406,-17.126167,-10.0635605,-112.0,-16.0,-9.0
125,-106.380486,-9.994893,-1.7888887,-109.0,-11.0,-4.0
126,-103.55921,-14.155589,-4.630709,-100.0,-14.0,-3.0
127,-104.24244,-13.082952,-3.8470855,-104.0,-13.0,-4.0
128,-106.11263,-10.645773,-1.4335352,-104.0,-10.0,0.0
129,-117.81443,-19.575819,-17.855011,-118.0,-19.0,-20.0
130,-100.24052,-11.930621,-1.3658383,-99.0,-11.0,-2.0
131,-103.299355,-12.415921,-4.3966475,-103.0,-12.0,-4.0
132,-116.2514,-20.006672,-15.985124,-114.0,-19.5,-16.0
133,-115.02636,-17.155863,-11.474199,-140.0,-19.5,-20.0
134,-102.485146,-9.947623,1.0383141,-101.0,-10.0,1.0
135,-111.18429,-18.602114,-15.382937,-111.0,-17.0,-17.0
136,-102.66377,-9.471021,-0.15839204,-101.0,-8.0,1.0
137,-108.97953,-17.71493,-13.417244,-102.0,-19.5,-20.0
138,-105.26041,-11.91895,-4.1045547,-109.0,-13.0,-8.0
139,-107.03132,-9.690686,-1.6625576,-106.0,-9.0,-1.0
140,-108.77064,-17.583395,-12.940707,-112.0,-17.0,-12.0
141,-110.81573,-10.718237,-5.9821806,-110.0,-11.0,-7.0
142,-103.52146,-12.233842,-4.746957,-103.0,-12.0,-4.0
143,-112.20042,-14.981987,-6.812646,-111.0,-15.0,-6.0
144,-102.888245,-9.931472,0.9762495,-101.0,-10.0,1.0
145,-101.096565,-12.678107,-2.3892343,-99.0,-11.0,-2.0
146,-102.40838,-10.846838,-1.264981,-100.0,-11.0,-1.0
147,-104.29502,-7.996224,-0.88732785,-103.0,-8.0,-1.0
148,-102.44812,-13.119674,-3.2581189,-100.0,-14.0,-3.0
149,-113.91275,-17.113508,-13.978248,-114.0,-18.0,-14.0
150,-103.07667,-10.010729,-0.6219285,-103.0,-9.0,-1.0
151,-115.74942,-19.111868,-17.008087,-114.0,-18.0,-14.0
152,-104.70127,-20.071844,-15.65059,-103.0,-19.0,-15.0
153,-97.52473,-10.060925,1.459199,-95.0,-10.0,1.0
154,-117.71432,-19.193073,-15.506897,-115.0,-19.5,-15.0
155,-103.71412,-13.167346,-3.8180745,-104.0,-13.0,-4.0
156,-108.134834,-15.178011,-8.546298,-98.0,-10.0,2.0
157,-109.50927,-12.876539,-6.509667,-104.0,-10.0,-1.0
158,-110.03738,-16.614264,-9.887908,-108.0,-16.0,-10.0
159,-110.387276,-16.498812,-11.402763,-112.0,-17.0,-12.0
160,-112.14175,-15.677103,-8.28897,-111.0,-15.0,-6.0
161,-115.2194,-19.275331,-15.213954,-113.0,-19.0,-14.0
162,-119.079155,-19.203127,-16.617334,-140.0,-19.5,-20.0
163,-112.92278,-18.814154,-14.373744,-111.0,-18.0,-12.0
164,-109.63604,-13.275289,-4.8478994,-107.0,-12.0,-4.0
165,-114.72692,-17.209368,-10.3672285,-112.0,-16.0,-9.0
166,-115.580795,-17.052618,-10.065389,-114.0,-16.0,-10.0
167,-96.97278,-10.357234,2.2695982,-96.0,-10.0,2.0
168,-109.3334,-16.460781,-9.581918,-108.0,-16.0,-10.0
169,-110.488686,-11.648076,-5.5205507,-110.0,-11.0,-7.0
170,-106.385994,-7.1529617,3.4732258,-105.0,-7.0,4.0
171,-92.46137,-13.245294,0.15204766,-89.0,-13.0,0.0
172,-114.74412,-16.276192,-9.262693,-113.0,-15.0,-7.0
173,-114.6224,-16.019642,-8.96816,-113.0,-15.0,-7.0
174,-116.28384,-18.71134,-16.809757,-114.0,-19.5,-20.0
175,-112.69927,-17.90931,-12.546916,-111.0,-18.0,-12.0
176,-101.587585,-12.828968,-2.6770809,-100.0,-14.0,-3.0
177,-116.83741,-19.156336,-17.54837,-114.0,-18.0,-14.0
178,-119.07806,-19.004536,-15.792227,-140.0,-19.5,-20.0
179,-117.70506,-19.263954,-15.663821,-115.0,-19.5,-15.0
180,-111.266335,-14.065865,-5.5796633,-111.0,-15.0,-6.0
181,-113.230965,-16.647112,-9.877056,-110.0,-16.0,-8.0
182,-115.86309,-18.324543,-11.218823,-114.0,-17.0,-10.0
183,-115.84109,-17.441397,-10.523783,-115.0,-18.0,-12.0
184,-119.086296,-19.086786,-15.990375,-140.0,-19.5,-16.0
185,-104.0368,-11.270968,-2.1604283,-100.0,-14.0,-3.0
186,-103.592766,-12.512248,-4.356795,-103.0,-12.0,-4.0
187,-103.924225,-15.553637,-4.923447,-107.0,-17.0,-9.0
188,-98.4312,-10.720498,-0.81689227,-95.0,-10.0,1.0
189,-113.01106,-17.376257,-11.386114,-108.0,-16.0,-10.0
190,-105.042076,-10.90054,-1.7442048,-104.0,-11.0,-1.0
191,-116.91162,-20.46974,-17.177288,-113.0,-19.0,-14.0
192,-115.50562,-18.345915,-11.117587,-114.0,-17.0,-10.0
193,-96.52,-7.7005267,3.5884159,-93.0,-7.0,4.0
194,-106.31687,-10.546893,-0.6978825,-104.0,-10.0,0.0
195,-107.94996,-13.019036,-1.7455662,-104.0,-12.0,2.0
196,-100.147285,-12.137732,-1.5102496,-99.0,-11.0,-2.0
197,-102.13149,-9.593799,1.319402,-101.0,-10.0,1.0
198,-102.5889,-9.46058,-0.15882066,-101.0,-8.0,1.0
199,-104.1009,-19.489954,-15.859389,-103.0,-19.0,-15.0
200,-118.07284,-20.67398,-18.611866,-114.0,-19.0,-20.0
201,-96.88196,-9.463284,2.9998157,-94.0,-9.0,3.0
202,-103.196175,-9.329791,-0.23128048,-101.0,-8.0,1.0
203,-103.01641,-9.986004,0.85281676,-101.0,-10.0,1.0
204,-112.62472,-17.059093,-10.1543665,-107.0,-12.0,-4.0
205,-103.57863,-9.644077,1.0216479,-101.0,-8.0,2.0
206,-103.42892,-12.388696,-4.5538363,-103.0,-12.0,-4.0
207,-95.16491,-13.091926,0.25962704,-95.0,-12.0,2.0
208,-107.49798,-10.245224,-2.309972,-109.0,-11.0,-4.0
209,-102.12571,-10.6279125,0.37091637,-100.0,-10.0,2.0
210,-106.011185,-12.231463,-4.941077,-101.0,-11.0,-4.0
211,-114.36938,-17.143808,-10.259948,-114.0,-16.0,-10.0
212,-96.576706,-9.297694,3.2636335,-94.0,-9.0,3.0
213,-108.76887,-13.566901,-4.046399,-110.0,-14.0,-8.0
214,-102.31721,-11.042052,-1.2568202,-100.0,-11.0,-1.0
215,-106.93079,-12.139623,-5.0933933,-102.0,-9.0,-3.0
216,-103.71918,-9.419629,-0.06409809,-103.0,-9.0,-1.0
217,-104.77861,-10.023672,-1.2266407,-104.0,-11.0,-1.0
218,-97.730606,-10.032311,1.1798127,-95.0,-10.0,1.0
219,-102.73337,-10.03646,1.4181521,-100.0,-10.0,2.0
220,-105.459785,-9.980092,0.07953712,-104.0,-10.0,0.0
221,-119.10331,-19.261377,-16.261282,-140.0,-19.5,-16.0
222,-104.300026,-13.285394,-7.2119884,-105.0,-13.0,-6.0
223,-111.437935,-18.698526,-14.061368,-111.0,-18.0,-12.0
224,-105.36024,-9.465837,1.0045471,-105.0,-8.0,5.0
225,-115.47495,-16.58224,-9.759109,-114.0,-16.0,-10.0
226,-103.36582,-14.076997,-4.628177,-100.0,-14.0,-3.0
227,-112.825935,-15.49085,-7.7673388,-111.0,-15.0,-6.0
228,-102.330734,-11.067177,-1.1305789,-100.0,-11.0,-1.0
229,-102.151,-10.68883,-1.9115591,-100.0,-10.0,-1.0
230,-96.63201,-9.3118105,3.2161894,-94.0,-9.0,3.0
231,-104.840324,-12.278146,-3.3600044,-104.0,-11.0,-1.0
