,predicted_rsrp,predicted_rsrq,predicted_sinr,true_rsrp,true_rsrq,true_sinr
0,-102.05188,-13.3370285,-2.84716,-100.0,-14.0,-3.0
1,-117.624855,-20.049334,-18.910606,-118.0,-19.0,-20.0
2,-97.213554,-9.782269,1.3574508,-95.0,-10.0,1.0
3,-111.43247,-11.612473,-6.8526,-110.0,-11.0,-7.0
4,-114.93506,-17.395182,-10.372773,-114.0,-17.0,-10.0
5,-113.80428,-16.104036,-9.626259,-112.0,-16.0,-9.0
6,-118.41376,-19.984179,-15.5552025,-117.0,-19.5,-15.0
7,-110.60148,-10.825502,-5.1785316,-110.0,-11.0,-7.0
8,-112.66298,-18.655094,-15.89023,-113.0,-19.0,-16.0
9,-115.777374,-18.503698,-12.906509,-115.0,-18.0,-12.0
10,-109.806885,-16.52635,-10.191369,-108.0,-16.0,-11.0
11,-105.231766,-10.825567,-1.9544275,-104.0,-11.0,-1.0
12,-101.45369,-12.905338,-3.0395763,-100.0,-14.0,-3.0
13,-105.00758,-12.292404,-3.9635925,-103.0,-12.0,-4.0
14,-103.972946,-10.359615,-0.35801056,-104.0,-10.0,0.0
15,-112.01303,-15.328769,-6.7844915,-111.0,-15.0,-6.0
16,-105.28941,-9.47958,-1.2638017,-104.0,-10.0,-1.0
17,-90.14307,-12.952389,0.5927896,-89.0,-13.0,0.0
18,-106.131294,-7.6091857,3.09401,-105.0,-7.0,4.0
19,-116.32854,-19.396517,-17.079464,-114.0,-18.0,-14.0
20,-117.08494,-19.713633,-18.018803,-118.0,-19.0,-20.0
21,-111.50215,-13.780338,-5.063625,-104.0,-12.0,2.0
22,-104.73882,-12.529332,-3.185155,-102.0,-12.0,-3.0
23,-118.77634,-18.818892,-15.518563,-114.0,-19.0,-20.0
24,-105.82359,-13.2551985,-5.559619,-105.0,-13.0,-6.0
25,-99.427895,-11.033329,-3.6557817,-96.0,-10.0,-4.0
26,-119.59949,-19.510323,-17.37643,-140.0,-19.5,-20.0
27,-117.0661,-19.284456,-14.227947,-117.0,-19.5,-13.0
28,-113.917885,-16.028393,-9.367254,-112.0,-16.0,-9.0
29,-106.18669,-10.7632675,-0.9589717,-104.0,-10.0,0.0
30,-113.28779,-17.91768,-13.034735,-113.0,-19.0,-14.0
31,-107.21254,-9.064088,-0.9245649,-106.0,-9.0,-1.0
32,-107.11612,-8.96538,-0.85610026,-106.0,-9.0,-1.0
33,-100.67163,-7.7102876,0.6055289,-100.0,-7.0,0.0
