,predicted_rsrp,predicted_rsrq,predicted_sinr,true_rsrp,true_rsrq,true_sinr
0,-109.32672,-10.692724,-3.7658105,-109.0,-11.0,-4.0
1,-116.02338,-20.183376,-17.926928,-114.0,-19.0,-20.0
2,-114.13591,-16.944569,-14.490641,-111.0,-19.0,-15.0
3,-106.15454,-9.802389,-1.306736,-106.0,-10.0,-2.0
4,-105.649,-10.5806875,-0.19577807,-104.0,-10.0,0.0
5,-104.923096,-11.695013,-1.423904,-100.0,-10.0,2.0
6,-103.82172,-9.598183,-0.14956924,-103.0,-9.0,-1.0
7,-101.606384,-8.857266,1.1239353,-101.0,-8.0,1.0
8,-117.133026,-19.378025,-18.062222,-118.0,-19.0,-20.0
9,-116.09549,-19.766012,-16.38843,-113.0,-19.0,-14.0
10,-116.60072,-19.378366,-18.45753,-118.0,-19.5,-20.0
11,-110.747856,-16.870014,-11.809335,-110.0,-14.0,-8.0
12,-110.40047,-11.579477,-4.4043384,-109.0,-11.0,-4.0
13,-99.97551,-11.06807,-0.8511838,-99.0,-11.0,-2.0
14,-109.50454,-13.023092,-6.3682756,-109.0,-13.0,-8.0
15,-103.790825,-11.5683365,-3.295154,-103.0,-12.0,-4.0
16,-113.692566,-18.341423,-13.482488,-111.0,-18.0,-12.0
17,-111.22366,-12.778469,-6.6536055,-110.0,-11.0,-7.0
18,-109.84032,-11.770153,-6.3898325,-110.0,-11.0,-7.0
19,-114.71373,-16.965464,-14.561639,-114.0,-18.0,-14.0
20,-106.51593,-8.880565,-0.10123398,-106.0,-9.0,-1.0
21,-106.64847,-15.709539,-6.557241,-96.0,-10.0,2.0
22,-115.40254,-18.230467,-13.362739,-113.0,-19.0,-14.0
23,-100.640915,-13.52648,-2.5864773,-100.0,-14.0,-3.0
24,-101.73952,-10.749138,-0.07467037,-102.0,-11.0,-4.0
25,-106.75188,-9.411322,-0.2677653,-106.0,-9.0,-1.0
26,-100.843124,-12.258835,-1.6063497,-99.0,-11.0,-2.0
27,-109.8724,-13.3141,-3.0213563,-111.0,-15.0,-6.0
28,-106.8188,-10.585688,-2.0250978,-106.0,-10.0,-2.0
29,-100.626144,-7.298934,1.2673339,-100.0,-7.0,0.0
30,-115.53591,-18.313,-13.285691,-115.0,-19.5,-15.0
31,-111.75733,-15.034458,-6.9377246,-111.0,-15.0,-6.0
32,-114.64068,-17.927431,-12.510083,-115.0,-19.0,-13.0
33,-109.85277,-14.081992,-4.7828174,-104.0,-12.0,2.0
34,-113.60947,-17.850134,-12.568847,-113.0,-19.0,-14.0
35,-104.24544,-10.149688,-0.3484808,-104.0,-11.0,-1.0
36,-117.769104,-19.039982,-16.869291,-116.0,-19.5,-20.0
37,-109.68292,-13.39221,-3.4521358,-111.0,-15.0,-6.0
38,-109.900345,-16.973833,-12.085153,-112.0,-17.0,-12.0
39,-112.37943,-15.184234,-6.671247,-111.0,-15.0,-6.0
40,-100.045784,-10.506976,0.23342952,-100.0,-11.0,-1.0
41,-107.712105,-16.998814,-8.311494,-107.0,-17.0,-9.0
42,-105.318054,-11.510189,-4.388373,-103.0,-12.0,-4.0
43,-114.67478,-15.785648,-9.006274,-113.0,-15.0,-7.0
44,-103.37962,-11.418465,-2.8591413,-103.0,-12.0,-4.0
45,-105.13405,-12.955107,-4.3407164,-104.0,-13.0,-4.0
46,-112.94652,-17.674465,-12.468244,-111.0,-18.0,-12.0
