,predicted_rsrp,predicted_rsrq,predicted_sinr,true_rsrp,true_rsrq,true_sinr
0,-94.33984,-16.03133,-10.021478,-94.0,-16.0,-9.0
1,-102.20418,-15.183355,-10.121737,-100.0,-14.0,-8.0
2,-94.46365,-16.003923,-9.988017,-94.0,-16.0,-9.0
3,-102.25209,-19.487963,-14.315881,-100.0,-19.0,-13.0
4,-94.79843,-15.897534,-10.626668,-94.0,-16.0,-11.0
5,-96.21232,-9.250855,-3.3671727,-95.0,-9.0,-4.0
6,-92.20881,-11.451826,-3.6970592,-92.0,-11.0,-4.0
7,-105.9586,-19.740915,-14.779455,-103.0,-19.0,-14.0
8,-101.30739,-14.399694,-6.7218437,-99.0,-14.0,-7.0
9,-88.50691,-9.383614,-3.1716363,-88.0,-10.0,-4.0
10,-93.55222,-8.906808,-3.15208,-92.0,-9.0,-4.0
11,-90.63476,-11.656846,-19.880733,-90.0,-12.0,-20.0
12,-94.50987,-14.71254,-8.65268,-92.0,-13.0,-7.0
13,-93.53461,-10.3962,-5.3944693,-93.0,-10.0,-6.0
14,-88.823166,-6.768766,-2.898184,-88.0,-7.0,-3.0
15,-87.36893,-8.29791,-3.2611308,-86.0,-8.0,-4.0
16,-100.12967,-13.453629,-9.9755745,-98.0,-14.0,-10.0
17,-88.782196,-8.952207,-6.890319,-88.0,-9.0,-7.0
18,-88.18388,-11.083563,-1.6557559,-87.0,-11.0,-1.0
19,-93.997635,-9.07369,0.38841215,-93.0,-9.0,0.0
20,-103.20387,-18.53954,-21.570953,-102.0,-18.0,-20.0
21,-89.923935,-11.081497,2.5732658,-88.0,-11.0,2.0
22,-91.74774,-10.443787,-4.3567295,-92.0,-9.0,-4.0
23,-87.788635,-8.510325,-1.9602544,-87.0,-8.0,-2.0
24,-84.584305,-11.217298,6.83131,-82.0,-11.0,7.0
25,-92.39407,-11.202969,-3.7710528,-92.0,-11.0,-4.0
26,-87.70272,-8.461434,-3.1750658,-86.0,-8.0,-4.0
27,-90.65402,-11.98239,-10.779335,-89.0,-11.0,-10.0
28,-87.7384,-8.679602,-2.8656778,-87.0,-8.0,-2.0
29,-102.034256,-19.09598,-13.471321,-101.0,-19.0,-12.0
30,-99.67365,-13.039262,-8.300806,-96.0,-10.0,-8.0
31,-96.61878,-9.258588,-3.435538,-95.0,-9.0,-4.0
32,-92.62383,-12.244837,-7.111671,-91.0,-12.0,-6.0
33,-101.18384,-14.4257345,-7.211608,-99.0,-14.0,-7.0
34,-91.867905,-12.431762,-6.6037493,-91.0,-12.0,-6.0
35,-95.06465,-9.520631,-9.837215,-95.0,-11.0,-9.0
36,-90.39169,-11.30463,-10.623773,-91.0,-13.0,-11.0
37,-93.52612,-13.882121,-12.694915,-93.0,-14.0,-12.0
38,-92.32622,-12.426439,-6.9434996,-91.0,-12.0,-6.0
