,predicted_rsrp,predicted_rsrq,predicted_sinr,true_rsrp,true_rsrq,true_sinr
0,-91.71636,-11.500666,-6.773614,-91.0,-13.0,-11.0
1,-97.28066,-11.929401,-5.5078945,-96.0,-12.0,-6.0
2,-96.89968,-13.774794,-8.354384,-94.0,-14.0,-8.0
3,-96.32722,-15.063481,-15.899732,-93.0,-14.0,-20.0
4,-97.19624,-16.322182,-10.838079,-94.0,-16.0,-11.0
5,-89.5245,-11.840233,-5.6309643,-89.0,-13.0,-7.0
6,-89.63224,-11.749093,-5.649727,-89.0,-13.0,-7.0
7,-87.383415,-7.6388288,-2.1290405,-87.0,-8.0,-2.0
8,-110.106026,-16.442383,-10.932343,-116.0,-16.0,-11.0
9,-95.78082,-11.48066,-7.345188,-96.0,-10.0,-8.0
10,-94.898415,-12.315443,-11.223393,-93.0,-14.0,2.0
11,-89.75257,-11.26877,-4.711081,-87.0,-11.0,-1.0
12,-97.18755,-16.156387,-10.824826,-94.0,-16.0,-11.0
13,-97.44067,-10.536378,-6.4502487,-96.0,-10.0,-8.0
14,-95.415924,-14.709088,-19.172274,-93.0,-15.0,-20.0
15,-90.132195,-11.474006,-5.6304846,-91.0,-12.0,-6.0
16,-93.311905,-14.415623,-0.70669824,-93.0,-14.0,2.0
17,-98.93687,-12.170061,-1.146801,-97.0,-12.0,-2.0
18,-104.152824,-12.802597,-2.2873592,-103.0,-13.0,-3.0
19,-89.29098,-9.35145,-3.5914848,-89.0,-10.0,-4.0
20,-98.099815,-10.530277,-8.053109,-96.0,-10.0,-8.0
21,-93.56327,-13.886232,1.5946609,-93.0,-14.0,2.0
22,-99.79134,-17.387611,-19.942133,-97.0,-17.0,-20.0
23,-95.23961,-12.08696,-14.635018,-94.0,-12.0,-16.0
24,-89.171555,-10.264746,-2.690867,-89.0,-10.0,-3.0
25,-88.21941,-6.234211,-2.4315941,-88.0,-7.0,-3.0
26,-97.13133,-15.5028105,-10.475476,-95.0,-14.0,-20.0
27,-97.529236,-15.30307,-10.879155,-95.0,-15.0,-20.0
28,-90.91963,-10.457244,-8.937777,-90.0,-10.0,-6.0
29,-97.199,-14.963188,-10.592584,-95.0,-15.0,-10.0
30,-90.06881,-12.139747,-5.6399302,-89.0,-13.0,-7.0
31,-110.06224,-15.988007,-10.684443,-117.0,-16.0,-9.0
32,-100.687004,-15.5949,-7.3746758,-97.0,-14.0,-3.0
33,-89.80418,-11.203863,-19.100668,-89.0,-10.0,-19.0
34,-105.56552,-19.363125,-10.3429,-105.0,-19.5,-11.0
35,-96.651306,-10.17786,-9.029967,-95.0,-11.0,-9.0
36,-96.99886,-14.740051,-10.131585,-95.0,-15.0,-10.0
37,-94.53937,-9.945251,-0.46531454,-93.0,-9.0,0.0
38,-88.66889,-9.717403,-5.204388,-87.0,-8.0,-2.0
39,-93.64375,-9.778942,0.9155474,-93.0,-9.0,0.0
40,-88.853935,-9.981901,-3.607847,-88.0,-10.0,-4.0
41,-94.71566,-8.199791,-0.81697667,-94.0,-8.0,-1.0
42,-110.010414,-15.784416,-10.10769,-118.0,-15.0,-10.0
43,-87.94413,-9.157019,-3.6918015,-88.0,-10.0,-4.0
44,-89.657295,-11.181541,-11.101024,-88.0,-11.0,-13.0
45,-93.61418,-12.535139,-11.784885,-91.0,-13.0,-11.0
46,-97.96055,-11.508671,-4.951103,-98.0,-14.0,-10.0
47,-92.48897,-7.6457653,-5.1598935,-90.0,-8.0,-6.0
48,-88.15555,-6.3773317,-2.4076216,-88.0,-7.0,-3.0
49,-88.38388,-9.367186,-5.5966387,-88.0,-9.0,-7.0
50,-104.441444,-13.265906,-3.1704843,-103.0,-13.0,-3.0
51,-96.51676,-16.440891,-9.820165,-102.0,-19.5,-12.0
52,-92.87522,-7.6597705,-5.4629803,-90.0,-8.0,-6.0
53,-90.61268,-9.845095,-5.5259647,-90.0,-10.0,-6.0
54,-99.7134,-12.060984,-4.7803555,-98.0,-12.0,-6.0
55,-95.76319,-14.178087,-12.787129,-93.0,-14.0,-12.0
56,-87.06068,-7.9131203,-3.6365974,-86.0,-8.0,-4.0
57,-96.857216,-11.488104,-3.6441097,-96.0,-12.0,-4.0
58,-90.214645,-9.699591,-2.7902582,-89.0,-10.0,-3.0
59,-94.999245,-8.859758,-6.7985864,-94.0,-9.0,-7.0
60,-101.01703,-16.42022,-5.656296,-103.0,-15.0,-13.0
61,-110.1395,-16.24138,-11.170893,-116.0,-16.0,-11.0
62,-101.00112,-13.403791,-7.2322526,-100.0,-14.0,-8.0
63,-93.00982,-8.239654,-9.271371,-92.0,-8.0,-10.0
64,-101.206474,-19.226118,-12.524053,-101.0,-19.0,-12.0
65,-94.72817,-11.176117,-8.000951,-92.0,-12.0,-7.0
66,-97.21501,-13.317795,1.2064141,-97.0,-14.0,1.0
67,-110.134605,-16.171091,-11.094642,-118.0,-17.0,-20.0
68,-96.71378,-15.218201,-8.829587,-91.0,-14.0,-2.0
69,-88.05858,-8.692084,-3.612106,-86.0,-8.0,-4.0
70,-95.54905,-13.438198,-11.899888,-93.0,-14.0,-12.0
71,-99.23969,-11.704543,-4.6177835,-98.0,-12.0,-6.0
72,-89.31167,-9.724785,-5.1815443,-91.0,-12.0,-6.0
73,-97.621475,-12.378954,-5.10415,-96.0,-12.0,-4.0
74,-97.34382,-13.318434,1.0188321,-97.0,-14.0,1.0
75,-92.93859,-7.9221478,-5.971639,-90.0,-8.0,-6.0
76,-90.273186,-11.0004635,-10.381608,-89.0,-11.0,-10.0
77,-100.34007,-11.757031,-5.227078,-98.0,-12.0,-6.0
78,-97.89091,-13.234552,-8.490024,-97.0,-14.0,-10.0
79,-104.07844,-16.560436,-10.67319,-103.0,-17.0,-11.0
80,-98.24606,-10.405531,-8.281127,-96.0,-10.0,-8.0
81,-94.753395,-14.423776,-12.0519495,-92.0,-15.0,-11.0
82,-89.726204,-9.658772,-3.8457243,-89.0,-10.0,-4.0
83,-103.21024,-19.151133,-10.57894,-102.0,-19.5,-12.0
84,-95.89277,-8.997368,-0.061640404,-95.0,-9.0,0.0
85,-94.21935,-8.177839,-1.5091277,-94.0,-8.0,-1.0
86,-92.804726,-6.60764,4.059662,-92.0,-7.0,4.0
87,-94.50623,-12.998993,-12.4902315,-92.0,-12.0,-7.0
88,-95.697105,-11.748996,-5.012883,-95.0,-12.0,-5.0
89,-96.72086,-14.152924,-8.883019,-94.0,-14.0,-10.0
90,-101.67484,-19.145397,-12.170893,-101.0,-19.0,-12.0
91,-93.16006,-10.393899,-0.16353384,-88.0,-11.0,2.0
92,-103.52682,-19.277555,-10.5843935,-102.0,-19.5,-12.0
93,-96.1291,-14.691474,-10.671475,-92.0,-8.0,-10.0
94,-104.311806,-12.818554,-2.4322536,-103.0,-13.0,-3.0
95,-96.38601,-15.512175,-9.183127,-94.0,-15.0,-8.0
96,-104.13438,-19.405682,-16.037294,-100.0,-19.0,-13.0
97,-96.12278,-16.01311,-9.600311,-94.0,-16.0,-9.0
98,-103.85957,-19.409874,-10.53399,-102.0,-19.5,-12.0
99,-96.701744,-11.911636,-9.127345,-95.0,-11.0,-9.0
100,-100.482796,-14.495392,-7.0382667,-99.0,-14.0,-7.0
101,-89.89504,-9.846966,-3.8120883,-89.0,-10.0,-4.0
102,-92.084,-13.135462,-12.137507,-91.0,-13.0,-11.0
103,-100.25002,-14.658483,-13.883699,-96.0,-14.0,-8.0
104,-98.996704,-11.949366,-1.2916404,-97.0,-12.0,-2.0
105,-100.91604,-13.239298,-7.6105466,-100.0,-14.0,-8.0
106,-87.84466,-8.714354,-2.194346,-87.0,-8.0,-2.0
107,-110.11596,-16.334717,-11.181073,-116.0,-16.0,-11.0
