,predicted_rsrp,predicted_rsrq,predicted_sinr,true_rsrp,true_rsrq,true_sinr
0,-110.96303,-10.964921,-7.0399175,-110.0,-11.0,-7.0
1,-96.59194,-9.618373,1.234937,-95.0,-10.0,1.0
2,-105.97789,-10.486646,-1.0192875,-104.0,-11.0,-1.0
3,-114.75801,-15.964165,-10.450244,-114.0,-16.0,-10.0
4,-105.154976,-9.806497,-1.1317494,-104.0,-11.0,-1.0
5,-106.15219,-12.721531,-4.122534,-104.0,-13.0,-4.0
6,-114.030106,-16.884468,-11.697768,-111.0,-14.0,-8.0
7,-114.7395,-11.725949,-4.7493205,-115.0,-10.0,-4.0
8,-107.95734,-10.385341,-2.4590423,-106.0,-10.0,-2.0
9,-116.79912,-17.835796,-14.686994,-112.0,-19.5,-19.0
10,-114.907295,-16.222763,-10.972374,-114.0,-16.0,-10.0
11,-98.88283,-9.74293,2.9532475,-98.0,-10.0,2.0
12,-104.2007,-9.161615,-0.729814,-103.0,-8.0,-1.0
13,-114.271225,-17.961506,-13.0519495,-114.0,-19.5,-16.0
14,-115.51587,-18.366287,-13.039359,-113.0,-19.0,-14.0
15,-102.93283,-13.335248,-6.30715,-102.0,-14.0,-10.0
16,-95.43967,-8.608367,3.591532,-94.0,-9.0,3.0
17,-115.70027,-18.064667,-12.567775,-115.0,-18.0,-12.0
18,-113.41281,-15.65359,-9.5515585,-112.0,-16.0,-9.0
19,-109.47872,-12.560453,-5.174759,-107.0,-11.0,-3.0
20,-104.55864,-12.197257,-4.3220644,-103.0,-12.0,-4.0
21,-107.640854,-10.089677,-1.9489052,-106.0,-10.0,-2.0
22,-114.0739,-11.242482,-3.9714825,-115.0,-10.0,-4.0
23,-104.32883,-8.897511,-1.4574919,-103.0,-9.0,-1.0
24,-104.53943,-8.816665,-1.1490347,-103.0,-8.0,-1.0
25,-107.91344,-10.318402,-2.1185973,-106.0,-10.0,-2.0
26,-109.88716,-16.075417,-10.28324,-108.0,-16.0,-10.0
27,-113.13281,-17.965977,-11.749651,-111.0,-18.0,-12.0
28,-90.66177,-13.2025385,-0.10622571,-89.0,-13.0,0.0
29,-112.803955,-18.778805,-13.871412,-111.0,-19.0,-14.0
30,-101.25461,-9.716217,2.571838,-100.0,-10.0,2.0
31,-104.24819,-19.676476,-15.712895,-103.0,-19.0,-15.0
32,-113.833984,-15.91991,-10.00373,-112.0,-16.0,-9.0
33,-104.23477,-9.296394,-0.7991433,-103.0,-8.0,-1.0
34,-111.10295,-11.147197,-4.1570206,-109.0,-11.0,-4.0
35,-102.15759,-17.394306,-16.30735,-102.0,-19.5,-20.0
36,-109.94504,-16.103924,-10.325997,-108.0,-16.0,-10.0
37,-110.0952,-16.162617,-10.410747,-108.0,-16.0,-10.0
38,-104.94949,-12.973947,-4.912671,-103.0,-12.0,-4.0
39,-110.210464,-16.196424,-10.451555,-108.0,-16.0,-10.0
40,-103.20248,-10.019431,1.5771558,-104.0,-10.0,0.0
41,-115.545456,-17.895597,-13.19656,-114.0,-19.5,-16.0
42,-104.898026,-19.724512,-16.294691,-103.0,-19.0,-15.0
43,-105.911285,-7.8192377,2.7117503,-105.0,-7.0,4.0
44,-113.18143,-15.33911,-6.1312284,-111.0,-15.0,-6.0
45,-116.52806,-17.335594,-10.895499,-114.0,-17.0,-10.0
46,-106.02432,-10.938636,-1.6638215,-104.0,-11.0,-1.0
47,-107.37651,-9.252568,-1.6855394,-103.0,-9.0,-1.0
48,-105.26369,-8.979377,-1.1165655,-103.0,-9.0,-1.0
49,-113.9265,-14.770013,-7.472515,-113.0,-15.0,-7.0
50,-116.74561,-17.773392,-12.093961,-115.0,-18.0,-12.0
51,-105.94351,-12.823186,-3.830996,-104.0,-13.0,-4.0
52,-105.40788,-10.902919,1.3939021,-104.0,-12.0,2.0
53,-110.00248,-16.132387,-10.367051,-108.0,-16.0,-10.0
54,-106.08329,-9.07032,-1.8998985,-104.0,-9.0,-2.0
55,-115.757866,-18.815077,-14.967014,-113.0,-19.0,-15.0
56,-111.640945,-14.950888,-5.2121153,-111.0,-15.0,-6.0
57,-107.999596,-10.624431,-2.595195,-106.0,-10.0,-2.0
58,-111.83315,-11.478759,-7.758116,-110.0,-11.0,-7.0
59,-118.43102,-18.530136,-16.159683,-114.0,-19.0,-20.0
60,-118.151955,-18.97281,-15.675298,-113.0,-19.0,-15.0
61,-102.255356,-12.524066,-3.0485284,-100.0,-14.0,-3.0
62,-107.98373,-9.591373,-2.2044437,-109.0,-11.0,-4.0
63,-105.874374,-13.001749,-5.580357,-105.0,-13.0,-6.0
64,-102.591934,-9.931091,0.73265755,-101.0,-10.0,1.0
65,-116.21292,-17.288023,-10.822442,-114.0,-17.0,-10.0
66,-101.36999,-12.071145,-2.8228128,-100.0,-14.0,-3.0
67,-111.706345,-11.788197,-4.932906,-109.0,-11.0,-4.0
68,-104.05372,-19.717089,-16.125713,-103.0,-19.0,-15.0
69,-115.15338,-18.440592,-14.230298,-115.0,-19.5,-15.0
70,-118.56447,-18.403679,-15.168259,-140.0,-19.5,-16.0
71,-115.80981,-18.41662,-15.705984,-114.0,-19.0,-20.0
72,-114.60654,-15.767843,-9.986262,-114.0,-16.0,-10.0
73,-107.88295,-10.3726225,-2.1830535,-106.0,-10.0,-2.0
74,-105.679214,-10.217631,-0.31625393,-104.0,-10.0,0.0
75,-101.573875,-10.172998,-1.449038,-100.0,-11.0,-1.0
76,-116.26741,-17.134817,-10.572089,-114.0,-17.0,-11.0
77,-112.628265,-15.096976,-6.6787577,-111.0,-15.0,-6.0
78,-104.19989,-9.65528,-0.69367445,-103.0,-9.0,-1.0
79,-101.87929,-13.579138,-3.1322272,-100.0,-14.0,-3.0
80,-104.926956,-10.957399,1.7516694,-104.0,-12.0,2.0
81,-110.15691,-10.398021,-3.9125345,-109.0,-11.0,-4.0
82,-116.24744,-17.966684,-13.53777,-115.0,-18.0,-12.0
83,-104.66212,-9.518307,-0.95079124,-103.0,-9.0,-1.0
84,-112.241776,-17.685556,-12.244053,-107.0,-13.0,-5.0
85,-95.5074,-8.2506275,3.8076437,-94.0,-9.0,3.0
86,-99.97752,-11.616357,-1.3466995,-99.0,-11.0,-2.0
87,-92.19454,-12.900111,0.74658334,-89.0,-13.0,0.0
88,-107.724594,-11.11436,-2.8641908,-106.0,-10.0,-2.0
89,-112.078735,-17.614693,-12.092614,-114.0,-19.5,-16.0
90,-103.89459,-12.139878,-3.7000372,-103.0,-12.0,-4.0
91,-110.163246,-16.341595,-11.018228,-108.0,-16.0,-11.0
92,-96.4902,-10.715816,-3.9694402,-96.0,-10.0,-4.0
93,-109.64284,-17.38985,-10.130336,-107.0,-17.0,-9.0
94,-101.48256,-10.119876,1.7131047,-100.0,-10.0,2.0
95,-108.02666,-10.27319,-2.273946,-106.0,-10.0,-2.0
96,-103.47203,-8.647901,0.50828695,-101.0,-8.0,1.0
97,-90.48439,-13.213992,-0.034601666,-89.0,-13.0,0.0
98,-109.84752,-16.049826,-10.244073,-108.0,-16.0,-10.0
99,-111.63562,-17.380684,-10.933187,-111.0,-18.0,-12.0
100,-100.67734,-11.696324,-2.3369517,-99.0,-11.0,-2.0
101,-102.61203,-9.751912,0.695369,-101.0,-10.0,1.0
102,-106.756065,-8.997815,-2.2089393,-104.0,-9.0,-2.0
103,-105.6894,-10.027644,0.59363085,-104.0,-10.0,0.0
104,-90.176155,-13.292208,0.019015484,-89.0,-13.0,0.0
105,-113.37886,-18.30671,-12.306874,-111.0,-18.0,-12.0
106,-110.82574,-9.327647,-2.5411673,-115.0,-10.0,-4.0
107,-111.69438,-14.853032,-5.7190456,-111.0,-15.0,-6.0
108,-90.31357,-13.367722,0.13582954,-89.0,-13.0,0.0
109,-106.18396,-12.599664,-5.4286327,-105.0,-13.0,-6.0
110,-100.676125,-11.295278,-2.068805,-99.0,-11.0,-2.0
111,-115.80995,-18.437157,-15.764073,-114.0,-18.0,-14.0
112,-114.72519,-17.360786,-13.658683,-111.0,-14.0,-8.0
