,predicted_rsrp,predicted_rsrq,predicted_sinr,true_rsrp,true_rsrq,true_sinr
0,-94.327484,-13.630586,-9.376327,-94.0,-14.0,-8.0
1,-88.92244,-11.560937,-13.378373,-88.0,-11.0,-13.0
2,-110.94885,-16.294334,-11.5899935,-117.0,-16.0,-9.0
3,-88.14554,-9.008452,-1.7175877,-87.0,-8.0,-2.0
4,-110.94667,-16.53537,-11.794314,-117.0,-16.0,-9.0
5,-104.11203,-14.90428,-6.3576665,-101.0,-17.0,-10.0
6,-93.82652,-10.411442,-4.5694895,-92.0,-11.0,-4.0
7,-93.64485,-10.618771,-8.076386,-94.0,-9.0,-7.0
8,-90.3781,-12.574683,-4.4729567,-89.0,-12.0,-5.0
9,-87.870026,-9.59143,-8.8802595,-88.0,-11.0,-13.0
10,-87.71495,-8.165266,-1.1316669,-87.0,-8.0,-2.0
11,-92.30553,-12.72584,-7.36048,-89.0,-13.0,-7.0
12,-104.24234,-13.566979,-3.857892,-103.0,-13.0,-3.0
13,-92.103806,-10.668469,-6.8111567,-90.0,-10.0,-6.0
14,-96.33466,-9.663625,-5.0369153,-95.0,-9.0,-4.0
15,-99.826035,-13.061191,-8.152676,-100.0,-14.0,-8.0
16,-92.4084,-12.160325,-6.523484,-91.0,-12.0,-6.0
17,-91.34902,-10.68246,-19.4387,-91.0,-11.0,-19.0
18,-92.61597,-13.171506,-5.1135745,-92.0,-13.0,-4.0
19,-103.50252,-18.841732,-11.767179,-102.0,-19.5,-12.0
20,-104.431656,-13.451294,-4.182212,-103.0,-13.0,-3.0
21,-95.1071,-15.705424,-12.339147,-94.0,-16.0,-11.0
22,-88.89092,-8.977922,-6.3975997,-88.0,-9.0,-7.0
23,-98.85339,-16.852364,-11.617431,-98.0,-17.0,-11.0
24,-92.08872,-10.566203,-5.8021417,-90.0,-10.0,-6.0
25,-91.63244,-11.149439,-10.436563,-89.0,-11.0,-10.0
