,predicted_rsrp,predicted_rsrq,predicted_sinr,true_rsrp,true_rsrq,true_sinr
0,-114.403694,-15.972323,-8.989272,-114.0,-16.0,-10.0
1,-103.372574,-9.4473,-0.22070357,-93.0,-7.0,4.0
2,-105.75532,-12.487151,-6.543285,-105.0,-13.0,-6.0
3,-108.130325,-17.466965,-9.792538,-108.0,-18.0,-9.0
4,-104.711044,-9.629744,-1.2433215,-103.0,-9.0,-1.0
5,-101.75617,-12.368354,-2.700209,-99.0,-11.0,-2.0
6,-111.70835,-18.086657,-12.76819,-111.0,-18.0,-12.0
7,-113.86546,-14.951133,-7.1984563,-113.0,-15.0,-7.0
8,-105.224625,-10.329127,-0.27044502,-104.0,-10.0,0.0
9,-115.08339,-16.208021,-10.213522,-114.0,-17.0,-10.0
10,-102.28177,-10.991362,-1.5934227,-100.0,-11.0,-1.0
11,-97.92994,-10.326516,1.014801,-95.0,-10.0,1.0
12,-97.65164,-9.945473,1.1945597,-95.0,-10.0,1.0
13,-111.694214,-11.709451,-7.903882,-110.0,-11.0,-7.0
14,-111.06891,-15.037505,-6.4465694,-111.0,-15.0,-6.0
15,-103.1498,-11.450593,-1.389285,-101.0,-10.0,1.0
16,-101.36474,-7.4553328,0.38336375,-100.0,-7.0,0.0
17,-116.67202,-18.956287,-18.878633,-118.0,-19.0,-20.0
18,-112.75484,-18.793102,-13.959797,-113.0,-19.0,-14.0
19,-116.74954,-18.867176,-18.643694,-118.0,-19.0,-20.0
20,-112.49451,-18.265934,-13.140648,-111.0,-18.0,-12.0
21,-101.893265,-10.571369,-1.1424897,-100.0,-11.0,-1.0
22,-104.61557,-9.245565,-2.3687358,-104.0,-9.0,-2.0
23,-104.553696,-8.878134,-1.2018335,-103.0,-9.0,1.0
24,-112.45859,-19.45922,-14.774359,-111.0,-19.0,-14.0
25,-105.08227,-12.765626,-4.9145813,-103.0,-12.0,-4.0
26,-103.453415,-8.859437,-0.38603565,-110.0,-11.0,-7.0
27,-102.26717,-11.789719,-2.7020814,-100.0,-14.0,-3.0
28,-114.523605,-17.463507,-12.525996,-108.0,-16.0,-10.0
29,-95.8715,-8.789647,3.3758645,-94.0,-9.0,3.0
30,-117.55165,-18.06229,-15.711447,-116.0,-19.5,-19.0
