,predicted_rsrp,predicted_rsrq,predicted_sinr,true_rsrp,true_rsrq,true_sinr
0,-95.37837,-15.979208,-9.808113,-94.0,-16.0,-9.0
1,-99.772575,-13.390168,-7.92941,-100.0,-14.0,-8.0
2,-95.266624,-15.91334,-9.610735,-94.0,-16.0,-9.0
3,-102.65247,-18.246992,-12.053938,-100.0,-19.0,-13.0
4,-94.67716,-16.106417,-10.92594,-94.0,-16.0,-11.0
5,-96.1941,-9.432427,-4.422759,-95.0,-9.0,-4.0
6,-93.02732,-10.586419,-3.877678,-92.0,-11.0,-4.0
7,-101.76957,-17.20328,-9.152093,-103.0,-19.0,-14.0
8,-101.13494,-14.815595,-7.4070187,-99.0,-14.0,-7.0
9,-88.348366,-8.881745,-3.707539,-88.0,-10.0,-4.0
10,-93.90287,-8.191071,-2.6124234,-92.0,-9.0,-4.0
11,-89.64956,-11.657581,-18.600288,-90.0,-12.0,-20.0
12,-96.246735,-14.696686,-9.900176,-92.0,-13.0,-7.0
13,-95.589645,-11.510166,-7.5013885,-93.0,-10.0,-6.0
14,-89.4001,-9.328518,-5.2433243,-88.0,-7.0,-3.0
15,-88.149956,-8.756226,-3.5202878,-86.0,-8.0,-4.0
16,-98.61051,-13.395687,-8.66214,-98.0,-14.0,-10.0
17,-89.722015,-9.500021,-8.631741,-88.0,-9.0,-7.0
18,-89.59419,-11.364387,-5.2216806,-87.0,-11.0,-1.0
19,-93.910576,-9.224346,0.6395695,-93.0,-9.0,0.0
20,-102.52445,-17.30278,-20.215643,-102.0,-18.0,-20.0
21,-88.0307,-11.374108,2.1370292,-88.0,-11.0,2.0
22,-92.732445,-9.350409,-3.3272905,-92.0,-9.0,-4.0
23,-88.018654,-8.785076,-2.5528982,-87.0,-8.0,-2.0
24,-83.64407,-10.255156,6.951619,-82.0,-11.0,7.0
25,-93.39725,-10.451593,-3.8265276,-92.0,-11.0,-4.0
26,-88.32579,-8.827215,-3.7192729,-86.0,-8.0,-4.0
27,-90.77488,-10.406229,-6.6046524,-89.0,-11.0,-10.0
28,-89.672295,-10.58175,-5.5854387,-87.0,-8.0,-2.0
29,-101.44399,-17.858393,-12.1356945,-101.0,-19.0,-12.0
30,-99.33054,-11.824259,-8.113236,-96.0,-10.0,-8.0
31,-96.42574,-9.656229,-4.8516183,-95.0,-9.0,-4.0
32,-90.954216,-11.432285,-6.475251,-91.0,-12.0,-6.0
33,-100.31252,-14.498447,-7.6606913,-99.0,-14.0,-7.0
34,-90.795235,-11.5535965,-6.4817314,-91.0,-12.0,-6.0
35,-95.76676,-10.079617,-10.04079,-95.0,-11.0,-9.0
36,-90.37017,-11.167999,-5.9453444,-91.0,-13.0,-11.0
37,-95.13685,-14.456304,-13.342262,-93.0,-14.0,-12.0
38,-91.19019,-11.545942,-6.384054,-91.0,-12.0,-6.0
39,-98.61943,-8.061483,0.41191712,-98.0,-8.0,0.0
40,-92.99181,-12.32725,-7.6824417,-91.0,-12.0,-8.0
41,-97.43678,-15.522937,-12.611813,-96.0,-15.0,-12.0
42,-93.55845,-11.986696,-3.864347,-92.0,-13.0,-4.0
43,-96.484116,-12.210102,-3.967746,-96.0,-12.0,-4.0
44,-94.49601,-8.060729,-3.4299142,-94.0,-8.0,-3.0
45,-92.46802,-7.5822687,-4.70784,-90.0,-8.0,-6.0
46,-98.79522,-17.790104,-12.374723,-102.0,-19.5,-12.0
47,-96.22141,-15.238905,-12.36606,-92.0,-15.0,-11.0
48,-91.05102,-11.708859,-7.1505356,-91.0,-12.0,-6.0
49,-90.60438,-11.11109,-7.4418106,-89.0,-11.0,-10.0
50,-93.248116,-12.051579,-6.7030134,-92.0,-12.0,-7.0
51,-96.94475,-14.629221,-10.23073,-95.0,-15.0,-10.0
52,-96.89135,-14.648414,-10.227796,-95.0,-15.0,-10.0
53,-95.736046,-10.069344,-9.890789,-95.0,-11.0,-9.0
54,-90.50414,-11.359391,-5.940674,-89.0,-13.0,-7.0
55,-111.367035,-16.566126,-11.480505,-117.0,-16.0,-9.0
56,-103.922676,-12.543424,-2.728432,-103.0,-13.0,-3.0
57,-94.61024,-8.133814,-0.69217455,-94.0,-8.0,-1.0
58,-90.39982,-10.050202,-3.6290703,-89.0,-10.0,-4.0
59,-95.235344,-7.80014,-2.398054,-94.0,-8.0,-3.0
60,-95.66981,-16.100996,-8.725636,-95.0,-16.0,-8.0
61,-92.729774,-11.240963,-6.217841,-93.0,-14.0,2.0
62,-104.182304,-14.291063,-5.022832,-103.0,-13.0,-3.0
63,-111.32278,-16.784662,-11.742094,-116.0,-16.0,-11.0
64,-111.37891,-16.699945,-11.907753,-116.0,-16.0,-11.0
65,-95.850716,-9.075703,-3.991671,-95.0,-9.0,-4.0
66,-104.44523,-18.110422,-14.549304,-103.0,-18.0,-20.0
67,-90.62397,-11.228401,-5.936626,-87.0,-8.0,-2.0
68,-104.491714,-18.086529,-14.424739,-103.0,-17.0,-11.0
69,-99.323166,-12.984972,-8.6790695,-98.0,-14.0,-10.0
70,-97.422935,-13.164694,-2.5838463,-97.0,-14.0,1.0
71,-98.831795,-7.551996,0.45691267,-98.0,-8.0,0.0
72,-94.33379,-7.7767076,-2.5368245,-94.0,-8.0,-3.0
73,-92.74,-11.513246,-7.132016,-91.0,-13.0,-11.0
74,-93.90749,-15.385352,-10.59548,-92.0,-15.0,-11.0
75,-100.892494,-13.662742,-7.9252453,-100.0,-14.0,-8.0
76,-94.69288,-9.541279,-5.5493603,-96.0,-10.0,-8.0
77,-90.34588,-11.259718,-6.2727804,-89.0,-13.0,-7.0
78,-95.6656,-12.263744,-8.636765,-91.0,-11.0,-19.0
79,-94.0001,-11.066145,-2.6012845,-93.0,-14.0,2.0
80,-93.85941,-14.8435755,-16.854456,-90.0,-13.0,-18.0
81,-111.383965,-16.676722,-12.293019,-118.0,-16.0,-20.0
82,-96.1549,-9.487207,-5.0607615,-95.0,-9.0,-4.0
83,-95.01654,-8.634477,0.42358175,-95.0,-9.0,0.0
84,-103.6748,-18.656847,-14.891358,-107.0,-19.5,-20.0
85,-96.73412,-17.16595,-11.539221,-93.0,-18.0,-20.0
86,-104.378044,-16.595053,-8.379887,-104.0,-17.0,-9.0
87,-95.41296,-14.660906,-12.920944,-93.0,-14.0,-12.0
88,-100.80472,-13.691426,-7.181471,-100.0,-14.0,-8.0
89,-94.3751,-11.008982,-7.9370055,-94.0,-9.0,-7.0
90,-98.927574,-11.211765,-9.426433,-96.0,-10.0,-8.0
91,-90.17472,-11.361843,-6.8293447,-89.0,-13.0,-7.0
92,-89.27349,-11.069605,-11.545916,-88.0,-11.0,-13.0
93,-96.58195,-12.941174,-4.108219,-96.0,-11.0,-4.0
94,-111.38757,-16.66539,-11.85067,-117.0,-16.0,-9.0
95,-90.598015,-10.940405,2.5055995,-88.0,-11.0,2.0
96,-103.530365,-18.540413,-13.252005,-103.0,-17.0,-11.0
97,-88.894936,-11.308844,-13.660168,-88.0,-11.0,-13.0
98,-90.55945,-11.480454,-6.255732,-89.0,-13.0,-7.0
99,-96.31049,-16.118296,-8.173204,-95.0,-16.0,-8.0
100,-94.19215,-8.829131,0.89978176,-93.0,-9.0,0.0
101,-94.6425,-9.788829,-7.3465524,-94.0,-9.0,-7.0
102,-95.29834,-13.139893,-8.128761,-94.0,-14.0,-8.0
103,-94.99291,-15.382713,-15.644181,-90.0,-13.0,-18.0
104,-92.009,-11.05735,-2.910305,-89.0,-10.0,-3.0
105,-92.58662,-12.184488,-7.7901244,-91.0,-12.0,-8.0
106,-95.06171,-8.383858,-0.37684998,-95.0,-9.0,0.0
107,-94.61962,-8.151243,-0.26125142,-94.0,-8.0,-1.0
108,-100.096085,-13.798249,-7.0702977,-98.0,-12.0,-6.0
109,-91.25024,-10.948486,-6.156671,-94.0,-9.0,-7.0
110,-103.01115,-19.061216,-15.99415,-100.0,-19.5,-20.0
111,-111.35457,-16.717497,-11.817087,-116.0,-16.0,-11.0
112,-99.10808,-13.350136,-9.482397,-98.0,-14.0,-10.0
113,-91.82558,-10.984201,-9.465368,-91.0,-13.0,-11.0
114,-88.81875,-10.2941475,-10.669815,-88.0,-11.0,-13.0
115,-96.34399,-16.995571,-11.269398,-94.0,-16.0,-9.0
116,-96.61362,-17.09992,-11.465172,-94.0,-16.0,-9.0
117,-94.153946,-11.981411,-0.13266562,-93.0,-14.0,2.0
118,-91.6684,-11.6712055,-6.4186754,-91.0,-12.0,-6.0
119,-88.8494,-8.920345,-7.1734056,-88.0,-7.0,-3.0
120,-95.82991,-16.749756,-10.768911,-94.0,-16.0,-9.0
121,-90.60053,-10.416592,-3.9762828,-89.0,-10.0,-3.0
122,-99.33338,-16.617758,-15.837265,-98.0,-16.0,-17.0
123,-89.40897,-11.212677,-5.588074,-87.0,-11.0,-1.0
124,-93.19282,-8.685936,-3.4928188,-92.0,-9.0,-4.0
125,-95.49636,-16.039795,-9.844692,-94.0,-16.0,-9.0
126,-88.115585,-8.921366,-2.6042325,-87.0,-8.0,-2.0
127,-93.82142,-14.526173,-11.705682,-93.0,-14.0,-12.0
128,-97.18853,-12.6547165,-4.9922476,-96.0,-12.0,-4.0
129,-97.08814,-15.252567,-10.645187,-98.0,-17.0,-11.0
130,-91.201584,-11.513379,-5.942299,-89.0,-13.0,-7.0
131,-93.19923,-10.588769,-3.3566263,-92.0,-11.0,-4.0
132,-89.91764,-11.195444,-6.186037,-89.0,-13.0,-7.0
133,-95.651794,-11.896511,-1.0913041,-97.0,-14.0,1.0
134,-95.305016,-8.925947,0.48882213,-95.0,-9.0,0.0
135,-98.84702,-13.353127,-6.0718627,-98.0,-12.0,-6.0
136,-90.40832,-9.890856,-3.8989816,-89.0,-10.0,-3.0
137,-92.1686,-10.673948,-10.884743,-89.0,-11.0,-10.0
138,-97.64022,-11.946367,-2.0970175,-97.0,-12.0,-2.0
139,-95.07205,-9.134501,0.2043022,-95.0,-9.0,0.0
140,-95.300156,-12.596181,-3.1947737,-96.0,-11.0,-4.0
141,-87.82769,-11.600194,2.5627382,-88.0,-11.0,2.0
142,-104.45905,-13.38522,-3.6223435,-103.0,-13.0,-3.0
143,-96.913,-14.647992,-10.245725,-95.0,-15.0,-10.0
144,-89.87798,-10.835825,-4.633573,-87.0,-8.0,-2.0
145,-96.68845,-11.890941,-4.347339,-96.0,-12.0,-4.0
146,-99.93669,-15.655094,-7.1080966,-100.0,-19.0,-13.0
147,-103.12174,-17.470507,-20.277086,-102.0,-18.0,-20.0
148,-111.38198,-16.65285,-12.377653,-118.0,-15.0,-20.0
149,-94.87119,-9.436206,-6.154769,-94.0,-9.0,-7.0
150,-89.40954,-10.836441,-4.884861,-87.0,-11.0,-1.0
151,-111.34359,-16.679546,-11.618259,-116.0,-16.0,-11.0
152,-94.94651,-8.581279,0.34356168,-95.0,-9.0,0.0
153,-94.2721,-10.530796,-5.4942374,-93.0,-10.0,-6.0
154,-98.04158,-11.901911,-1.9825131,-97.0,-12.0,-2.0
155,-97.01475,-12.125505,-2.8726428,-97.0,-12.0,-2.0
156,-104.034874,-13.574041,-3.8321245,-103.0,-13.0,-3.0
