model,metric,split,size,value
ANN,rmse,cross,0.5,8.793981851650955
IDW,mae,test,0.5,1.3436360588849823
IDW,rmse,test,0.5,3.4551444145050234
IDW,mae,cross,0.5,11.510183721434032
IDW,rmse,cross,0.5,11.911714529734287
Kriging,mae,test,0.5,3.0777479892757498
Kriging,rmse,test,0.5,5.505192677170041
Kriging,mae,cross,0.5,10.92225201072425
Kriging,rmse,cross,0.5,11.746882356288786
Ensemble,mae,test,0.5,1.229277861629189
Ensemble,rmse,test,0.5,3.4678551823428885
Ensemble,mae,cross,0.5,10.557985355309242
Ensemble,rmse,cross,0.5,11.16978603002454
LinReg,mae,test,0.1,3.8484675997416673
LinReg,rmse,test,0.1,5.276560311887025
LinReg,mae,cross,0.1,17.94328070087124
LinReg,rmse,cross,0.1,19.12682389386642
ANN,mae,test,0.1,2.79339599609375
ANN,rmse,test,0.1,3.7953361071212113
ANN,mae,cross,0.1,4.076606750488281
ANN,rmse,cross,0.1,6.135470467518639
IDW,mae,test,0.1,1.4852139255746977
IDW,rmse,test,0.1,3.118552184625736
IDW,mae,cross,0.1,11.54248619912093
IDW,rmse,cross,0.1,11.97197804315406
Kriging,mae,test,0.1,3.181547619131976
Kriging,rmse,test,0.1,5.930875715581269
Kriging,mae,cross,0.1,10.818452380868024
Kriging,rmse,cross,0.1,11.651978417051884
Ensemble,mae,test,0.1,0.78858484775715
Ensemble,rmse,test,0.1,2.186484318637853
Ensemble,mae,cross,0.1,10.523172579075833
Ensemble,rmse,cross,0.1,10.780000702536181
LinReg,mae,test,0.2,3.739798082808278
LinReg,rmse,test,0.2,5.004844529207497
LinReg,mae,cross,0.2,18.368033298684097
LinReg,rmse,cross,0.2,19.886956469940124
ANN,mae,test,0.2,2.2384109497070312
ANN,rmse,test,0.2,3.9169099690606046
ANN,mae,cross,0.2,7.0331573486328125
ANN,rmse,cross,0.2,8.153469240059064
IDW,mae,test,0.2,1.4022031189097106
IDW,rmse,test,0.2,3.3235492955631853
IDW,mae,cross,0.2,11.634397583795732
IDW,rmse,cross,0.2,12.051263501748387
Kriging,mae,test,0.2,3.098827470766011
Kriging,rmse,test,0.2,5.682155850732449
Kriging,mae,cross,0.2,10.901172529233989
Kriging,rmse,cross,0.2,11.72759720279012
Ensemble,mae,test,0.2,1.1644286664296715
Ensemble,rmse,test,0.2,2.9062539474218965
Ensemble,mae,cross,0.2,9.642013742901838
Ensemble,rmse,cross,0.2,10.185449517840915
LinReg,mae,test,0.3,3.3544804470204497
LinReg,rmse,test,0.3,5.005655406841032
LinReg,mae,cross,0.3,19.00902543735375
LinReg,rmse,cross,0.3,20.590872568743787
ANN,mae,test,0.3,2.0684738159179688
ANN,rmse,test,0.3,3.8503391644681613
ANN,mae,cross,0.3,5.852195739746094
ANN,rmse,cross,0.3,7.454437492242451
IDW,mae,test,0.3,1.3203611983583983
IDW,rmse,test,0.3,3.236170330160835
IDW,mae,cross,0.3,11.606750728027393
IDW,rmse,cross,0.3,12.023571341543763
Kriging,mae,test,0.3,3.1839080459386793
Kriging,rmse,test,0.3,5.564121603199106
Kriging,mae,cross,0.3,10.816091954066096
Kriging,rmse,cross,0.3,11.649822044596782
Ensemble,mae,test,0.3,1.1279768137848691
Ensemble,rmse,test,0.3,3.054069606119355
Ensemble,mae,cross,0.3,9.53405787385833
Ensemble,rmse,cross,0.3,10.222505182646124
LinReg,mae,test,0.4,3.0735170049423175
LinReg,rmse,test,0.4,4.886388217324919
LinReg,mae,cross,0.4,19.454170546588422
LinReg,rmse,cross,0.4,21.070868234077665
ANN,mae,test,0.4,1.8647384643554688
ANN,rmse,test,0.4,3.846373421613571
ANN,mae,cross,0.4,4.5973358154296875
ANN,rmse,cross,0.4,6.098281106011079
IDW,mae,test,0.4,1.4239877038193924
IDW,rmse,test,0.4,3.2249724700411684
IDW,mae,cross,0.4,11.604667702618656
IDW,rmse,cross,0.4,12.033693228512377
Kriging,mae,test,0.4,3.178571428590672
Kriging,rmse,test,0.4,5.271800313053932
Kriging,mae,cross,0.4,10.821428571409328
Kriging,rmse,cross,0.4,11.654697434319923
Ensemble,mae,test,0.4,1.1828313845981313
Ensemble,rmse,test,0.4,3.015775074434938
Ensemble,mae,cross,0.4,9.447934333207073
Ensemble,rmse,cross,0.4,10.261047202211662
LinReg,mae,test,0.5,3.011363529922555
LinReg,rmse,test,0.5,4.916569268171561
LinReg,mae,cross,0.5,19.415463154893374
LinReg,rmse,cross,0.5,20.908992228018533
ANN,mae,test,0.5,1.7932510375976562
ANN,rmse,test,0.5,3.8326175009620087
ANN,mae,cross,0.5,4.4355316162109375
ANN,rmse,cross,0.5,5.927591904999259
IDW,mae,test,0.5,1.3114848170082212
IDW,rmse,test,0.5,3.1759109867730793
IDW,mae,cross,0.5,11.592757295535193
IDW,rmse,cross,0.5,12.058883898566108
Kriging,mae,test,0.5,3.3190348525253057
Kriging,rmse,test,0.5,4.965762136396534
Kriging,mae,cross,0.5,10.680965147474694
Kriging,rmse,cross,0.5,11.526510006048063
Ensemble,mae,test,0.5,1.2818576058025357
Ensemble,rmse,test,0.5,3.515417664256601
Ensemble,mae,cross,0.5,11.047295329697114
Ensemble,rmse,cross,0.5,11.448830235513801
LinReg,mae,test,0.1,2.743033219337093
LinReg,rmse,test,0.1,5.046932166626416
LinReg,mae,cross,0.1,18.26472036316197
LinReg,rmse,cross,0.1,19.589688919097775
ANN,mae,test,0.1,2.0799789428710938
ANN,rmse,test,0.1,3.442142422293257
ANN,mae,cross,0.1,5.533119201660156
ANN,rmse,cross,0.1,6.439062239989519
IDW,mae,test,0.1,0.813173979357515
IDW,rmse,test,0.1,2.9506630634356936
IDW,mae,cross,0.1,11.658947726891881
IDW,rmse,cross,0.1,12.084886861264211
Kriging,mae,test,0.1,3.0833333334310993
Kriging,rmse,test,0.1,5.311474301851767
Kriging,mae,cross,0.1,10.9166666665689
Kriging,rmse,cross,0.1,11.741771847225522
Ensemble,mae,test,0.1,0.5652183045483383
Ensemble,rmse,test,0.1,2.3591587243826213
Ensemble,mae,cross,0.1,9.6296722278192
Ensemble,rmse,cross,0.1,10.318688138040917
LinReg,mae,test,0.2,3.741403370874309
LinReg,rmse,test,0.2,5.086170209008001
LinReg,mae,cross,0.2,18.234012485711027
LinReg,rmse,cross,0.2,19.734383483266985
ANN,mae,test,0.2,1.9851760864257812
ANN,rmse,test,0.2,3.8787943348417495
ANN,mae,cross,0.2,6.7847137451171875
ANN,rmse,cross,0.2,7.8062703232123
IDW,mae,test,0.2,1.0442919066086276
IDW,rmse,test,0.2,3.133199312444529
IDW,mae,cross,0.2,11.713765277068248
IDW,rmse,cross,0.2,12.105408090282207
Kriging,mae,test,0.2,2.9648241205608628
Kriging,rmse,test,0.2,5.454937845069403
Kriging,mae,cross,0.2,10.964824120560863
Kriging,rmse,cross,0.2,11.785849380408377
Ensemble,mae,test,0.2,1.0141009978677005
Ensemble,rmse,test,0.2,2.8186621453077176
Ensemble,mae,cross,0.2,11.325520725866014
Ensemble,rmse,cross,0.2,11.53860003372466
LinReg,mae,test,0.3,3.7974381323713757
LinReg,rmse,test,0.3,5.274753276966067
LinReg,mae,cross,0.3,18.324743170383954
LinReg,rmse,cross,0.3,19.820523243710394
ANN,mae,test,0.3,2.2799530029296875
ANN,rmse,test,0.3,4.017583695617536
ANN,mae,cross,0.3,4.215278625488281
ANN,rmse,cross,0.3,5.363629734258788
IDW,mae,test,0.3,1.2677041891432168
IDW,rmse,test,0.3,3.315504318613761
IDW,mae,cross,0.3,11.620477433877866
IDW,rmse,cross,0.3,12.00528280679377
Kriging,mae,test,0.3,3.13793103434422
Kriging,rmse,test,0.3,5.491003223020041
Kriging,mae,cross,0.3,10.862068965681004
Kriging,rmse,cross,0.3,11.69183861770998
Ensemble,mae,test,0.3,1.105090314114662
Ensemble,rmse,test,0.3,3.1734325571376565
Ensemble,mae,cross,0.3,10.802089054160106
Ensemble,rmse,cross,0.3,11.18911352741201
LinReg,mae,test,0.4,3.0563523753430104
LinReg,rmse,test,0.4,4.968341848606648
LinReg,mae,cross,0.4,18.173376143031682
LinReg,rmse,cross,0.4,19.278010754076504
ANN,mae,test,0.4,2.1632156372070312
ANN,rmse,test,0.4,3.9234367113665107
ANN,mae,cross,0.4,4.482200622558594
ANN,rmse,cross,0.4,5.844310887988686
IDW,mae,test,0.4,1.3235998600242738
IDW,rmse,test,0.4,3.1377459002702057
IDW,mae,cross,0.4,11.558786721028937
IDW,rmse,cross,0.4,11.958495223569637
Kriging,mae,test,0.4,3.2812500000462848
Kriging,rmse,test,0.4,5.1516340694902745
Kriging,mae,cross,0.4,10.718749999953715
Kriging,rmse,cross,0.4,11.560964551640335
Ensemble,mae,test,0.4,1.1375465566087968
Ensemble,rmse,test,0.4,2.993599956156004
Ensemble,mae,cross,0.4,11.623381710183494
Ensemble,rmse,cross,0.4,11.60857989996802
LinReg,mae,test,0.5,3.2290434927715665
LinReg,rmse,test,0.5,4.998928745392883
LinReg,mae,cross,0.5,17.544541224203535
LinReg,rmse,cross,0.5,18.28086709465035
ANN,mae,test,0.5,2.1712512969970703
ANN,rmse,test,0.5,4.00031889239726
ANN,mae,cross,0.5,3.221435546875
ANN,rmse,cross,0.5,5.960301676971431
IDW,mae,test,0.5,1.4211551638377244
IDW,rmse,test,0.5,3.3744551300613774
IDW,mae,cross,0.5,11.64415127999223
IDW,rmse,cross,0.5,12.045115323927178
Kriging,mae,test,0.5,3.1742627345716343
Kriging,rmse,test,0.5,5.368243971021183
Kriging,mae,cross,0.5,10.825737265431883
Kriging,rmse,cross,0.5,11.658634035724178
Ensemble,mae,test,0.5,1.2757829404524514
Ensemble,rmse,test,0.5,3.349911718964959
Ensemble,mae,cross,0.5,11.624499905626536
Ensemble,rmse,cross,0.5,11.60163766508194
LinReg,mae,test,0.1,2.7673974663350265
LinReg,rmse,test,0.1,5.407197182698503
LinReg,mae,cross,0.1,18.309474068575256
LinReg,rmse,cross,0.1,19.84304318028203
