model,metric,split,size,value
Ensemble,rmse,test,0.2,1.7129289268766532
Ensemble,mae,cross,0.2,4.084983452091265
Ensemble,rmse,cross,0.2,6.253627299568257
LinReg,mae,test,0.3,2.1249744818062766
LinReg,rmse,test,0.3,3.2779792637432106
LinReg,mae,cross,0.3,15.288019127445999
LinReg,rmse,cross,0.3,16.239028742738984
ANN,mae,test,0.3,1.7390823364257812
ANN,rmse,test,0.3,2.6450371391371243
ANN,mae,cross,0.3,3.1057357788085938
ANN,rmse,cross,0.3,4.978262181375867
IDW,mae,test,0.3,0.7583436120249871
IDW,rmse,test,0.3,2.2173099417339945
IDW,mae,cross,0.3,11.006077332531532
IDW,rmse,cross,0.3,11.412102525091521
Kriging,mae,test,0.3,1.7665463975254454
Kriging,rmse,test,0.3,3.462218846021885
Kriging,mae,cross,0.3,11.934207932318614
Kriging,rmse,cross,0.3,12.193087438815631
Ensemble,mae,test,0.3,0.5518574548932094
Ensemble,rmse,test,0.3,1.974803790155704
Ensemble,mae,cross,0.3,3.4533973562082707
Ensemble,rmse,cross,0.3,5.56466748197707
LinReg,mae,test,0.4,2.2770914472079653
LinReg,rmse,test,0.4,3.4990699536597236
LinReg,mae,cross,0.4,15.456190825317229
LinReg,rmse,cross,0.4,16.38444513425742
ANN,mae,test,0.4,1.6256866455078125
ANN,rmse,test,0.4,2.894597223898372
ANN,mae,cross,0.4,3.02044677734375
ANN,rmse,cross,0.4,5.164249169492593
IDW,mae,test,0.4,0.7119583331193269
IDW,rmse,test,0.4,2.5182468432779324
IDW,mae,cross,0.4,10.907622049617146
IDW,rmse,cross,0.4,11.333170929654909
Kriging,mae,test,0.4,2.2039473684204154
Kriging,rmse,test,0.4,3.9988463163972936
Kriging,mae,cross,0.4,11.7960526315795
Kriging,rmse,cross,0.4,12.07394853785146
Ensemble,mae,test,0.4,0.5739202801640317
Ensemble,rmse,test,0.4,2.3640398132400606
Ensemble,mae,cross,0.4,4.253600583898788
Ensemble,rmse,cross,0.4,6.0813347587950135
LinReg,mae,test,0.5,2.1650144343337274
LinReg,rmse,test,0.5,3.3604979823486154
LinReg,mae,cross,0.5,14.67960862329916
LinReg,rmse,cross,0.5,15.6679176361219
ANN,mae,test,0.5,1.833251953125
ANN,rmse,test,0.5,3.632023346347812
ANN,mae,cross,0.5,2.4951744079589844
ANN,rmse,cross,0.5,5.095822544447596
IDW,mae,test,0.5,0.7526045295535297
IDW,rmse,test,0.5,2.448448124645704
IDW,mae,cross,0.5,10.760418471248983
IDW,rmse,cross,0.5,11.183840562976037
Kriging,mae,test,0.5,1.7955634594756305
Kriging,rmse,test,0.5,3.723110287620027
Kriging,mae,cross,0.5,11.636495738516672
Kriging,rmse,cross,0.5,12.01061942801205
Ensemble,mae,test,0.5,0.7603265028382751
Ensemble,rmse,test,0.5,2.3901975670462545
Ensemble,mae,cross,0.5,3.8742025471413086
Ensemble,rmse,cross,0.5,5.760869686243742
LinReg,mae,test,0.1,2.213968530427522
LinReg,rmse,test,0.1,3.7224823107979867
LinReg,mae,cross,0.1,15.994877682086418
LinReg,rmse,cross,0.1,16.761676500137906
ANN,mae,test,0.1,2.0465316772460938
ANN,rmse,test,0.1,2.814336293799377
ANN,mae,cross,0.1,2.6603240966796875
ANN,rmse,cross,0.1,5.03188655797361
IDW,mae,test,0.1,0.5742378295641686
IDW,rmse,test,0.1,2.350908415116054
IDW,mae,cross,0.1,11.10005190175417
IDW,rmse,cross,0.1,11.504150724113396
Kriging,mae,test,0.1,1.1197222635701252
Kriging,rmse,test,0.1,3.5255731196114706
Kriging,mae,cross,0.1,11.882142084554346
Kriging,rmse,cross,0.1,12.344406173544757
Ensemble,mae,test,0.1,0.4652426711877382
Ensemble,rmse,test,0.1,2.2766903716925344
Ensemble,mae,cross,0.1,4.471874354856311
Ensemble,rmse,cross,0.1,6.240350578252944
LinReg,mae,test,0.2,2.0891920506054262
LinReg,rmse,test,0.2,3.6706180937503485
LinReg,mae,cross,0.2,14.891539000509255
LinReg,rmse,cross,0.2,15.779132614512479
ANN,mae,test,0.2,1.5040397644042969
ANN,rmse,test,0.2,3.0905461102811604
ANN,mae,cross,0.2,2.4667510986328125
ANN,rmse,cross,0.2,4.590827731141858
IDW,mae,test,0.2,0.7062461777962241
IDW,rmse,test,0.2,2.6553616876311996
IDW,mae,cross,0.2,10.98246158475662
IDW,rmse,cross,0.2,11.393205618969022
Kriging,mae,test,0.2,1.2788623679590003
Kriging,rmse,test,0.2,3.6718782748480123
Kriging,mae,cross,0.2,11.789278454353692
Kriging,rmse,cross,0.2,12.339743917812513
Ensemble,mae,test,0.2,0.5072032149481274
Ensemble,rmse,test,0.2,2.726098024113186
Ensemble,mae,cross,0.2,4.117996026334751
Ensemble,rmse,cross,0.2,6.042612110242056
LinReg,mae,test,0.3,2.318717781052314
LinReg,rmse,test,0.3,3.6503437629957807
LinReg,mae,cross,0.3,16.301075934789935
LinReg,rmse,cross,0.3,17.24508542715381
ANN,mae,test,0.3,1.8073806762695312
ANN,rmse,test,0.3,3.005032468977556
ANN,mae,cross,0.3,3.099456787109375
ANN,rmse,cross,0.3,4.627033938837444
IDW,mae,test,0.3,1.0017806314983773
IDW,rmse,test,0.3,2.559779031426271
IDW,mae,cross,0.3,10.931790484885084
IDW,rmse,cross,0.3,11.34325524708434
Kriging,mae,test,0.3,1.4695868330363169
Kriging,rmse,test,0.3,3.5359024420649794
Kriging,mae,cross,0.3,11.697171461927468
Kriging,rmse,cross,0.3,12.26090502742153
Ensemble,mae,test,0.3,0.6529269671573843
Ensemble,rmse,test,0.3,2.618626640589102
Ensemble,mae,cross,0.3,3.859225891829496
