,predicted_rsrp,predicted_rsrq,predicted_sinr,true_rsrp,true_rsrq,true_sinr
0,-95.02998,-16.44761,-19.909678,-93.0,-16.0,-20.0
1,-89.769936,-9.364764,-4.5004973,-89.0,-10.0,-4.0
2,-94.25736,-10.133222,-3.8984833,-92.0,-11.0,-4.0
3,-110.2886,-15.725194,-10.341613,-117.0,-16.0,-9.0
4,-90.94828,-10.927874,-4.011429,-87.0,-11.0,-1.0
5,-95.86057,-15.492153,-18.575132,-93.0,-16.0,-20.0
6,-99.94532,-14.201687,-6.4003057,-99.0,-14.0,-7.0
7,-89.61729,-9.194499,-0.8855003,-87.0,-10.0,1.0
8,-96.826866,-11.421843,-8.978392,-95.0,-11.0,-9.0
9,-95.63688,-16.363285,-11.7626,-94.0,-16.0,-11.0
10,-94.428566,-12.053174,-12.363991,-94.0,-9.0,-7.0
11,-94.16931,-15.337588,-12.994611,-92.0,-15.0,-11.0
12,-89.07455,-9.348415,-2.6214817,-89.0,-12.0,-5.0
13,-88.3825,-11.255218,3.1081634,-88.0,-11.0,2.0
14,-95.09282,-7.91805,-0.5990075,-94.0,-8.0,-1.0
15,-95.58544,-17.120499,-13.890623,-93.0,-19.5,-16.0
16,-95.32569,-16.74498,-12.2300205,-94.0,-16.0,-11.0
17,-95.691895,-7.9438167,-0.68085235,-95.0,-9.0,0.0
18,-94.75594,-14.005346,-12.765039,-93.0,-14.0,-12.0
19,-95.3001,-8.632477,-4.2344184,-95.0,-9.0,-4.0
20,-96.66069,-11.470223,-9.253386,-95.0,-11.0,-9.0
21,-95.287445,-7.7818303,-2.9767456,-94.0,-8.0,-3.0
22,-92.65295,-13.866302,-18.899069,-90.0,-13.0,-18.0
23,-95.42628,-8.983963,-2.58037,-94.0,-8.0,-3.0
24,-91.53606,-12.152699,-8.914262,-88.0,-11.0,-13.0
25,-96.97422,-14.362971,-12.906918,-96.0,-15.0,-12.0
26,-95.389534,-15.864082,-7.8529415,-95.0,-16.0,-8.0
27,-110.43618,-15.993262,-11.146999,-117.0,-16.0,-9.0
28,-88.17405,-8.148855,-2.1176684,-87.0,-8.0,-2.0
29,-94.71926,-15.011338,-12.97953,-93.0,-14.0,-12.0
30,-91.55155,-13.230563,-7.7592382,-89.0,-13.0,-7.0
31,-110.24655,-16.434679,-14.345144,-118.0,-16.0,-20.0
32,-105.9943,-18.625679,-10.958757,-105.0,-19.5,-11.0
33,-89.88502,-7.998504,-3.4532685,-88.0,-7.0,-3.0
34,-90.28405,-9.949248,-2.0352457,-89.0,-10.0,-3.0
35,-89.383156,-11.038838,-19.27733,-89.0,-10.0,-19.0
36,-96.49494,-10.193594,-6.3232245,-96.0,-10.0,-8.0
37,-94.75364,-16.290474,-9.5467825,-94.0,-16.0,-9.0
38,-93.739136,-9.126672,-4.051944,-92.0,-9.0,-4.0
39,-102.47149,-18.604227,-11.713739,-101.0,-19.0,-12.0
40,-95.169304,-16.644539,-10.070583,-94.0,-16.0,-9.0
41,-94.351875,-10.475788,-4.201791,-92.0,-11.0,-4.0
42,-97.7592,-10.828973,-6.5273933,-98.0,-14.0,-10.0
43,-107.09955,-19.269745,-18.140741,-107.0,-19.5,-20.0
44,-91.86921,-11.975794,-12.421049,-90.0,-12.0,-20.0
45,-104.6329,-17.089731,-10.561064,-103.0,-17.0,-11.0
46,-100.37574,-14.844099,-7.9206376,-97.0,-14.0,-3.0
47,-93.944984,-9.980947,-5.1878514,-93.0,-10.0,-6.0
48,-91.89181,-12.096213,-12.510244,-91.0,-12.0,-8.0
49,-99.16083,-11.863345,-5.46682,-98.0,-12.0,-6.0
50,-96.94047,-12.566474,-8.755005,-96.0,-14.0,-8.0
51,-99.91881,-13.17611,-5.2767916,-98.0,-12.0,-6.0
52,-93.392624,-13.285504,-10.737339,-91.0,-16.0,-10.0
53,-87.66571,-10.623256,2.367371,-88.0,-11.0,2.0
54,-93.9833,-12.771876,-11.301789,-91.0,-13.0,-11.0
55,-93.92748,-12.189245,-7.8503356,-91.0,-13.0,-11.0
56,-93.682045,-14.386641,-4.170989,-91.0,-14.0,-2.0
