Method,Test Size,MAE
IDW,0.3,102.85906723346918
Kriging,0.3,108.01249754983677
U-Net,0.3,0.6190634404154565
Ensemble,0.3,75.57274985089755
U-Net,0.3,0.6190634404154565
Splatformer,0.3,0.39865759015083313
IDW,0.3,102.85906723346918
Kriging,0.3,108.01249754983677
U-Net,0.3,1.144667657887602
Ensemble,0.3,75.57274985089755
U-Net,0.3,1.144667657887602
Splatformer,0.3,0.34914740920066833
IDW,0.3,102.85906723346918
Kriging,0.3,108.01249754983677
U-Net,0.3,0.6391371792409111
Ensemble,0.3,75.57274985089755
U-Net,0.3,0.6391371792409111
Splatformer,0.3,0.6068288087844849
IDW,0.3,102.85906723346918
Kriging,0.3,108.01249754983677
U-Net,0.3,0.6399416389696327
Ensemble,0.3,75.57274985089755
U-Net,0.3,0.6399416389696327
Splatformer,0.3,0.38329488039016724
IDW,0.3,102.85906723346918
Kriging,0.3,108.01249754983677
U-Net,0.3,0.47560764904857766
Ensemble,0.3,75.57274985089755
U-Net,0.3,0.47560764904857766
Splatformer,0.3,0.39982736110687256
IDW,0.3,102.85906723346918
Kriging,0.3,108.01249754983677
U-Net,0.3,0.7192002485718043
Ensemble,0.3,75.57274985089755
U-Net,0.3,0.7192002485718043
Splatformer,0.3,0.49168074131011963
IDW,0.3,102.85906723346918
Kriging,0.3,108.01249754983677
U-Net,0.3,1.0736641549190205
Ensemble,0.3,75.57274985089755
U-Net,0.3,1.0736641549190205
Splatformer,0.3,0.31180399656295776
IDW,0.3,102.85906723346918
Kriging,0.3,108.01249754983677
U-Net,0.3,1.0133785436813572
Ensemble,0.3,75.57274985089755
U-Net,0.3,1.0133785436813572
Splatformer,0.3,0.3460615575313568
IDW,0.3,102.85906723346918
Kriging,0.3,108.01249754983677
U-Net,0.3,1.0777528930459328
Ensemble,0.3,75.57274985089755
U-Net,0.3,1.0777528930459328
Splatformer,0.3,0.3820473551750183
IDW,0.3,102.85906723346918
Kriging,0.3,108.01249754983677
U-Net,0.3,0.6214536157278345
Ensemble,0.3,75.57274985089755
U-Net,0.3,0.6214536157278345
Splatformer,0.3,0.2526872456073761
IDW,0.3,102.85906723346918
Kriging,0.3,108.01249754983677
U-Net,0.3,2.301128579194259
Ensemble,0.3,75.57274985089755
U-Net,0.3,2.301128579194259
Splatformer,0.3,0.4219585359096527
IDW,0.3,102.85906723346918
Kriging,0.3,108.01249754983677
U-Net,0.3,1.1605762865379918
Ensemble,0.3,75.57274985089755
U-Net,0.3,1.1605762865379918
Splatformer,0.3,0.3444959819316864
IDW,0.3,102.85906723346918
Kriging,0.3,108.01249754983677
U-Net,0.3,0.911304635626077
Ensemble,0.3,75.57274985089755
U-Net,0.3,0.911304635626077
Splatformer,0.3,0.3887498080730438
IDW,0.3,102.85906723346918
Kriging,0.3,108.01249754983677
U-Net,0.3,2.0611456881222137
Ensemble,0.3,75.57274985089755
U-Net,0.3,2.0611456881222137
Splatformer,0.3,0.3197311758995056
IDW,0.3,102.85906723346918
Kriging,0.3,108.01249754983677
U-Net,0.3,0.8841857888876983
Ensemble,0.3,75.57274985089755
U-Net,0.3,0.8841857888876983
Splatformer,0.3,0.32657769322395325
IDW,0.4,102.80944661260617
Kriging,0.4,107.98657655211102
U-Net,0.4,0.7052277883238678
Ensemble,0.4,75.53202686598485
U-Net,0.4,0.7052277883238678
Splatformer,0.4,0.4730392396450043
IDW,0.4,102.80944661260617
Kriging,0.4,107.98657655211102
U-Net,0.4,0.5854939100139525
Ensemble,0.4,75.53202686598485
U-Net,0.4,0.5854939100139525
Splatformer,0.4,0.22588498890399933
IDW,0.4,102.80944661260617
Kriging,0.4,107.98657655211102
U-Net,0.4,0.7198160865383652
Ensemble,0.4,75.53202686598485
U-Net,0.4,0.7198160865383652
Splatformer,0.4,0.3080662190914154
IDW,0.4,102.80944661260617
Kriging,0.4,107.98657655211102
U-Net,0.4,0.9154227764622054
Ensemble,0.4,75.53202686598485
U-Net,0.4,0.9154227764622054
Splatformer,0.4,0.30818650126457214
IDW,0.4,102.80944661260617
Kriging,0.4,107.98657655211102
U-Net,0.4,0.4725189409035412
Ensemble,0.4,75.53202686598485
U-Net,0.4,0.4725189409035412
Splatformer,0.4,0.20719964802265167
IDW,0.4,102.80944661260617
Kriging,0.4,107.98657655211102
U-Net,0.4,0.505817297927879
Ensemble,0.4,75.53202686598485
U-Net,0.4,0.505817297927879
Splatformer,0.4,0.2475537210702896
IDW,0.4,102.80944661260617
Kriging,0.4,107.98657655211102
U-Net,0.4,0.3813526131074692
Ensemble,0.4,75.53202686598485
U-Net,0.4,0.3813526131074692
Splatformer,0.4,0.2557872533798218
IDW,0.4,102.80944661260617
Kriging,0.4,107.98657655211102
U-Net,0.4,0.9119067289482512
Ensemble,0.4,75.53202686598485
U-Net,0.4,0.9119067289482512
Splatformer,0.4,0.2828320264816284
IDW,0.4,102.80944661260617
Kriging,0.4,107.98657655211102
U-Net,0.4,0.525015568551366
Ensemble,0.4,75.53202686598485
U-Net,0.4,0.525015568551366
Splatformer,0.4,0.3640815019607544
IDW,0.4,102.80944661260617
Kriging,0.4,107.98657655211102
U-Net,0.4,0.743984168576695
Ensemble,0.4,75.53202686598485
U-Net,0.4,0.743984168576695
Splatformer,0.4,0.2535398304462433
IDW,0.4,102.80944661260617
Kriging,0.4,107.98657655211102
U-Net,0.4,1.0410744982095093
Ensemble,0.4,75.53202686598485
U-Net,0.4,1.0410744982095093
Splatformer,0.4,0.23578569293022156
IDW,0.4,102.80944661260617
Kriging,0.4,107.98657655211102
U-Net,0.4,0.8764866612780848
Ensemble,0.4,75.53202686598485
U-Net,0.4,0.8764866612780848
Splatformer,0.4,0.36341142654418945
IDW,0.4,102.80944661260617
Kriging,0.4,107.98657655211102
U-Net,0.4,0.6181492959511242
Ensemble,0.4,75.53202686598485
U-Net,0.4,0.6181492959511242
Splatformer,0.4,0.3109327256679535
IDW,0.4,102.80944661260617
Kriging,0.4,107.98657655211102
U-Net,0.4,0.44010729653635283
Ensemble,0.4,75.53202686598485
U-Net,0.4,0.44010729653635283
Splatformer,0.4,0.453716516494751
IDW,0.4,102.80944661260617
Kriging,0.4,107.98657655211102
U-Net,0.4,0.513736974842537
Ensemble,0.4,75.53202686598485
U-Net,0.4,0.513736974842537
Splatformer,0.4,0.3341744840145111
IDW,0.5,102.84636423920544
Kriging,0.5,108.03032740348272
U-Net,0.5,0.688473003763654
Ensemble,0.5,75.53660767646743
U-Net,0.5,0.688473003763654
Splatformer,0.5,0.1943710893392563
IDW,0.5,102.84636423920544
Kriging,0.5,108.03032740348272
U-Net,0.5,0.8325837933656874
Ensemble,0.5,75.53660767646743
U-Net,0.5,0.8325837933656874
Splatformer,0.5,0.40882498025894165
IDW,0.5,102.84636423920544
Kriging,0.5,108.03032740348272
U-Net,0.5,0.8660298186509368
Ensemble,0.5,75.53660767646743
U-Net,0.5,0.8660298186509368
Splatformer,0.5,0.43186110258102417
IDW,0.5,102.84636423920544
Kriging,0.5,108.03032740348272
U-Net,0.5,0.5150423009576705
Ensemble,0.5,75.53660767646743
U-Net,0.5,0.5150423009576705
Splatformer,0.5,0.3551877737045288
IDW,0.5,102.84636423920544
Kriging,0.5,108.03032740348272
U-Net,0.5,0.748058904300321
Ensemble,0.5,75.53660767646743
U-Net,0.5,0.748058904300321
Splatformer,0.5,0.3434472680091858
IDW,0.5,102.84636423920544
Kriging,0.5,108.03032740348272
U-Net,0.5,0.8977283459121222
Ensemble,0.5,75.53660767646743
U-Net,0.5,0.8977283459121222
Splatformer,0.5,0.3259350657463074
IDW,0.5,102.84636423920544
Kriging,0.5,108.03032740348272
U-Net,0.5,0.6301953176329674
Ensemble,0.5,75.53660767646743
U-Net,0.5,0.6301953176329674
Splatformer,0.5,0.22410869598388672
IDW,0.5,102.84636423920544
Kriging,0.5,108.03032740348272
U-Net,0.5,0.5148892315157467
Ensemble,0.5,75.53660767646743
U-Net,0.5,0.5148892315157467
Splatformer,0.5,0.269064724445343
IDW,0.5,102.84636423920544
Kriging,0.5,108.03032740348272
U-Net,0.5,0.38752132153987684
Ensemble,0.5,75.53660767646743
U-Net,0.5,0.38752132153987684
Splatformer,0.5,0.43448778986930847
IDW,0.5,102.84636423920544
Kriging,0.5,108.03032740348272
U-Net,0.5,1.1994019507635887
Ensemble,0.5,75.53660767646743
U-Net,0.5,1.1994019507635887
Splatformer,0.5,0.24206741154193878
IDW,0.5,102.84636423920544
Kriging,0.5,108.03032740348272
U-Net,0.5,1.3227579629491437
Ensemble,0.5,75.53660767646743
U-Net,0.5,1.3227579629491437
Splatformer,0.5,0.26770320534706116
IDW,0.5,102.84636423920544
Kriging,0.5,108.03032740348272
U-Net,0.5,0.46779722974755866
Ensemble,0.5,75.53660767646743
U-Net,0.5,0.46779722974755866
Splatformer,0.5,0.3784670829772949
IDW,0.5,102.84636423920544
Kriging,0.5,108.03032740348272
U-Net,0.5,0.8686934879198656
Ensemble,0.5,75.53660767646743
U-Net,0.5,0.8686934879198656
Splatformer,0.5,0.3131529688835144
IDW,0.5,102.84636423920544
Kriging,0.5,108.03032740348272
U-Net,0.5,0.42549909977321587
Ensemble,0.5,75.53660767646743
U-Net,0.5,0.42549909977321587
Splatformer,0.5,0.4012570381164551
IDW,0.5,102.84636423920544
Kriging,0.5,108.03032740348272
U-Net,0.5,0.6077362206939304
Ensemble,0.5,75.53660767646743
U-Net,0.5,0.6077362206939304
Splatformer,0.5,0.2812612056732178
