,predicted_rsrp,predicted_rsrq,predicted_sinr,true_rsrp,true_rsrq,true_sinr
0,-109.23505,-17.551205,-15.841622,-118.0,-16.0,-20.0
1,-110.122444,-16.172989,-12.339603,-118.0,-15.0,-10.0
2,-110.11767,-16.294575,-12.504687,-118.0,-15.0,-10.0
3,-110.1298,-16.24684,-12.451772,-118.0,-15.0,-20.0
4,-110.147194,-16.237576,-12.445416,-117.0,-14.0,-9.0
5,-110.17291,-16.424078,-12.477656,-118.0,-16.0,-20.0
6,-110.17457,-16.411531,-12.287883,-118.0,-16.0,-20.0
7,-110.17561,-16.394276,-12.188912,-117.0,-16.0,-9.0
8,-110.17542,-16.386898,-12.1252985,-117.0,-16.0,-9.0
9,-110.153755,-16.24485,-11.472947,-117.0,-16.0,-9.0
10,-110.15127,-16.23999,-11.426049,-117.0,-16.0,-9.0
11,-110.07298,-16.240103,-10.967064,-117.0,-16.0,-9.0
12,-110.06663,-16.262737,-10.958329,-117.0,-16.0,-9.0
13,-110.14199,-16.424383,-11.595861,-117.0,-16.0,-9.0
14,-110.13997,-16.439882,-11.579904,-117.0,-16.0,-9.0
15,-110.13697,-16.460567,-11.577841,-117.0,-16.0,-9.0
16,-110.13418,-16.452257,-11.5467615,-117.0,-16.0,-9.0
17,-110.13052,-16.441446,-11.539716,-118.0,-17.0,-20.0
18,-110.129555,-16.402273,-11.558918,-116.0,-16.0,-11.0
19,-110.11428,-16.419502,-11.55048,-116.0,-16.0,-11.0
20,-110.12032,-16.380915,-11.553172,-116.0,-16.0,-11.0
21,-110.074295,-16.497932,-11.519481,-116.0,-16.0,-11.0
22,-109.95928,-16.818598,-11.41569,-116.0,-16.0,-11.0
23,-110.009315,-16.73433,-11.473916,-116.0,-16.0,-11.0
24,-110.08663,-16.537838,-11.558814,-116.0,-16.0,-11.0
25,-110.10342,-16.328094,-11.478183,-116.0,-16.0,-11.0
26,-110.08419,-16.14119,-11.369177,-116.0,-16.0,-11.0
27,-110.05595,-15.962003,-11.229284,-116.0,-16.0,-11.0
28,-98.93674,-8.238588,-0.010684644,-98.0,-8.0,0.0
29,-98.77279,-8.097807,0.037268426,-98.0,-8.0,0.0
30,-98.89002,-7.841798,0.24809265,-98.0,-8.0,0.0
31,-98.954735,-7.8626075,0.21304339,-98.0,-8.0,0.0
32,-98.78695,-7.8674335,0.29222736,-98.0,-8.0,0.0
33,-98.84803,-7.8796263,0.1953291,-98.0,-8.0,0.0
34,-98.75533,-7.8578415,0.17132959,-98.0,-8.0,0.0
35,-98.72937,-7.9749947,0.2322115,-98.0,-8.0,0.0
36,-98.73433,-8.065095,0.263436,-98.0,-8.0,0.0
37,-98.80796,-8.367569,0.305204,-98.0,-8.0,0.0
38,-102.371315,-17.257595,-10.033452,-101.0,-17.0,-10.0
39,-102.13601,-17.20404,-10.062436,-101.0,-17.0,-10.0
40,-101.6311,-17.331894,-10.019355,-101.0,-17.0,-10.0
41,-101.653786,-17.093246,-9.886666,-101.0,-17.0,-10.0
42,-101.7383,-16.997414,-9.85245,-101.0,-17.0,-10.0
43,-101.72639,-17.409653,-10.407455,-101.0,-17.0,-10.0
44,-101.65096,-17.581678,-10.458057,-101.0,-17.0,-10.0
45,-101.6844,-17.213263,-10.055896,-101.0,-17.0,-10.0
46,-101.500786,-17.091415,-10.053033,-101.0,-17.0,-10.0
47,-101.62235,-17.002823,-9.978658,-101.0,-17.0,-10.0
48,-101.63061,-16.941933,-9.999178,-101.0,-17.0,-10.0
49,-102.05676,-14.603518,-4.6279297,-101.0,-17.0,-10.0
50,-104.06223,-14.030318,-3.593591,-103.0,-13.0,-3.0
51,-104.20427,-13.855236,-3.3097422,-103.0,-13.0,-3.0
52,-104.17856,-13.638596,-3.0661232,-103.0,-13.0,-3.0
53,-104.07496,-13.342244,-2.8667872,-103.0,-13.0,-3.0
54,-104.01794,-13.287108,-2.8734188,-103.0,-13.0,-3.0
55,-103.907524,-12.994681,-2.747144,-103.0,-13.0,-3.0
56,-103.83703,-12.930988,-2.7008111,-103.0,-13.0,-3.0
57,-103.689415,-12.711067,-2.5140398,-103.0,-13.0,-3.0
58,-103.88902,-12.938344,-2.7658775,-103.0,-13.0,-3.0
59,-103.762245,-12.806334,-2.725687,-103.0,-13.0,-3.0
60,-103.79685,-12.765035,-2.7370498,-103.0,-13.0,-3.0
61,-102.93917,-11.950088,-2.075472,-103.0,-13.0,-3.0
