,predicted_rsrp,predicted_rsrq,predicted_sinr,true_rsrp,true_rsrq,true_sinr
0,-112.49929,-18.369976,-12.939027,-111.0,-19.0,-14.0
1,-102.87675,-10.153054,0.9758944,-101.0,-10.0,1.0
2,-115.95895,-19.183115,-14.744424,-113.0,-19.0,-14.0
3,-104.325096,-8.614963,-0.7822455,-103.0,-8.0,-1.0
4,-100.90072,-10.27344,-0.3080552,-100.0,-11.0,-1.0
5,-101.122856,-9.342315,2.1477275,-100.0,-10.0,2.0
6,-112.45345,-17.999119,-12.126643,-111.0,-18.0,-12.0
7,-103.75775,-10.607073,-4.2351947,-101.0,-11.0,-4.0
8,-104.4723,-9.319766,-2.0771298,-104.0,-9.0,-3.0
9,-116.77291,-18.988451,-15.285187,-115.0,-19.5,-15.0
10,-105.32819,-12.182471,-3.2724645,-102.0,-12.0,-3.0
11,-95.908226,-8.886958,3.5507247,-94.0,-9.0,3.0
12,-104.40765,-8.909432,-0.3958914,-103.0,-9.0,-1.0
13,-100.6753,-11.602664,-1.7389884,-99.0,-11.0,-2.0
14,-105.29676,-12.853228,-5.693219,-105.0,-13.0,-6.0
15,-104.69155,-9.759311,-2.3669274,-104.0,-9.0,-2.0
16,-110.21482,-14.040749,-5.4722753,-110.0,-14.0,-8.0
17,-116.52405,-18.901354,-15.067891,-107.0,-13.0,-5.0
18,-112.75347,-17.785975,-11.612454,-111.0,-18.0,-12.0
19,-109.128784,-13.506259,-3.4813967,-104.0,-12.0,2.0
20,-113.86721,-16.199268,-9.089829,-114.0,-17.0,-11.0
21,-110.256355,-14.114619,-5.4948645,-110.0,-14.0,-8.0
22,-112.94674,-17.771759,-11.595797,-111.0,-18.0,-12.0
23,-104.65884,-13.480018,-3.9118829,-104.0,-13.0,-4.0
24,-111.29012,-13.31383,-4.276949,-111.0,-15.0,-6.0
25,-104.22611,-8.447314,1.983669,-103.0,-9.0,1.0
26,-102.564766,-8.119302,0.4152101,-103.0,-9.0,-1.0
27,-101.43078,-10.574938,-0.41228655,-100.0,-11.0,-1.0
28,-113.14173,-18.382719,-13.977431,-111.0,-19.0,-14.0
29,-115.29748,-18.71736,-15.99907,-114.0,-18.0,-14.0
30,-102.74705,-7.4213343,-0.24700303,-103.0,-8.0,-1.0
31,-106.45987,-19.306385,-15.018918,-103.0,-19.0,-15.0
32,-106.07931,-10.80936,-1.3388572,-104.0,-11.0,-1.0
33,-94.40154,-11.650075,2.2040231,-95.0,-12.0,2.0
34,-113.28655,-13.429896,-6.2695036,-113.0,-15.0,-7.0
35,-105.76127,-13.415982,-3.710608,-104.0,-13.0,-4.0
36,-101.17931,-7.713727,1.1275822,-100.0,-7.0,0.0
37,-102.74347,-8.983106,0.528957,-103.0,-9.0,-1.0
38,-113.45541,-11.0063095,-4.055192,-115.0,-10.0,-4.0
39,-109.46923,-10.581054,-3.6365814,-109.0,-11.0,-4.0
40,-100.33253,-7.219287,0.6941436,-100.0,-7.0,0.0
41,-100.72611,-13.058486,-1.7011452,-100.0,-14.0,-3.0
42,-113.84093,-16.05673,-8.92707,-114.0,-17.0,-11.0
43,-113.23746,-14.326791,-7.3523717,-113.0,-15.0,-7.0
44,-102.66638,-12.965582,-6.375831,-103.0,-12.0,-4.0
45,-109.36552,-13.611661,-3.4235137,-111.0,-15.0,-6.0
46,-118.937195,-19.002176,-15.896934,-140.0,-19.5,-16.0
47,-110.16301,-11.3221445,-6.754148,-110.0,-11.0,-7.0
48,-116.06707,-19.695307,-14.558391,-117.0,-19.5,-13.0
49,-110.64345,-17.974077,-13.54731,-109.0,-18.0,-13.0
50,-113.04276,-16.688143,-10.2383175,-111.0,-15.0,-6.0
