Timestamp,lat,lon,alt,True,Predicted,MAE,RMSE
2024-11-26 16:15:40,52.6087732,1.5437564,3700.0,-79.0,[-74.19528],4.804718017578125,4.804718017578125
2024-11-26 16:15:41,52.6087466,1.5437964,3800.0,-79.0,[-74.2746],4.72540283203125,4.72540283203125
2024-11-26 16:15:42,52.6087212,1.5438371,3800.0,-79.0,[-74.29791],4.70208740234375,4.70208740234375
2024-11-26 16:15:43,52.6086956,1.5438784,3800.0,-79.0,[-74.324326],4.6756744384765625,4.6756744384765625
2024-11-26 16:15:44,52.6086699,1.5439197,3800.0,-79.0,[-74.361015],4.638984680175781,4.638984680175781
2024-11-26 16:15:45,52.608644,1.5439612,3800.0,-79.0,[-74.34918],4.65081787109375,4.65081787109375
2024-11-26 16:15:45,52.608644,1.5439612,3800.0,-79.0,[-74.34918],4.65081787109375,4.65081787109375
2024-11-26 16:15:46,52.6086151,1.5439966,3900.0,-79.0,[-74.263435],4.736564636230469,4.736564636230469
2024-11-26 16:15:47,52.6085831,1.544025,3900.0,-73.0,[-74.23454],1.2345428466796875,1.2345428466796875
2024-11-26 16:15:48,52.6085518,1.5440531,3900.0,-73.0,[-74.189545],1.189544677734375,1.189544677734375
2024-11-26 16:15:49,52.60852,1.5440805,3900.0,-73.0,[-74.11069],1.110687255859375,1.110687255859375
2024-11-26 16:15:50,52.6084874,1.5441091,3900.0,-73.0,[-73.98339],0.9833908081054688,0.9833908081054688
2024-11-26 16:15:50,52.6084874,1.5441091,3900.0,-73.0,[-73.98339],0.9833908081054688,0.9833908081054688
2024-11-26 16:15:51,52.6084554,1.5441359,3700.0,-73.0,[-73.861336],0.8613357543945312,0.8613357543945312
2024-11-26 16:15:52,52.6084242,1.5441626,3700.0,-75.0,[-73.65849],1.3415069580078125,1.3415069580078125
2024-11-26 16:15:53,52.6083929,1.5441912,3700.0,-75.0,[-73.45567],1.5443267822265625,1.5443267822265625
2024-11-26 16:15:54,52.6083601,1.5442153,3700.0,-75.0,[-73.20938],1.790618896484375,1.790618896484375
2024-11-26 16:15:55,52.6083255,1.5442278,3700.0,-67.0,[-72.926155],5.926155090332031,5.926155090332031
2024-11-26 16:15:56,52.6082905,1.5442398,3700.0,-67.0,[-72.54018],5.5401763916015625,5.5401763916015625
2024-11-26 16:15:56,52.6082905,1.5442398,3700.0,-67.0,[-72.54018],5.5401763916015625,5.5401763916015625
2024-11-26 16:15:57,52.6082545,1.5442511,3700.0,-67.0,[-72.12903],5.1290283203125,5.1290283203125
2024-11-26 16:15:58,52.6082188,1.5442621,3700.0,-67.0,[-71.76465],4.7646484375,4.7646484375
2024-11-26 16:15:59,52.6081765,1.5442707,3800.0,-67.0,[-71.20994],4.209938049316406,4.209938049316406
2024-11-26 16:16:00,52.6081478,1.5442681,3800.0,-67.0,[-70.860794],3.8607940673828125,3.8607940673828125
2024-11-26 16:16:01,52.6081115,1.544265,3800.0,-67.0,[-70.425644],3.4256439208984375,3.4256439208984375
2024-11-26 16:16:01,52.6081115,1.544265,3800.0,-67.0,[-70.425644],3.4256439208984375,3.4256439208984375
2024-11-26 16:16:02,52.6080669,1.5442609,3800.0,-67.0,[-69.91371],2.9137115478515625,2.9137115478515625
2024-11-26 16:16:03,52.6080302,1.544259,3800.0,-67.0,[-69.50035],2.5003509521484375,2.5003509521484375
2024-11-26 16:16:04,52.6079955,1.5442531,3800.0,-73.0,[-69.12363],3.876373291015625,3.876373291015625
2024-11-26 16:16:05,52.6079622,1.5442322,3800.0,-75.0,[-68.74518],6.25482177734375,6.25482177734375
2024-11-26 16:16:06,52.6079284,1.5442119,3700.0,-75.0,[-68.3744],6.625602722167969,6.625602722167969
2024-11-26 16:16:07,52.6078952,1.5441913,3700.0,-77.0,[-68.036644],8.963356018066406,8.963356018066406
2024-11-26 16:16:07,52.6078952,1.5441913,3700.0,-77.0,[-68.036644],8.963356018066406,8.963356018066406
2024-11-26 16:16:08,52.6078621,1.5441685,3700.0,-77.0,[-67.72142],9.278579711914062,9.278579711914062
2024-11-26 16:16:09,52.607829,1.5441467,3600.0,-77.0,[-67.43592],9.564079284667969,9.564079284667969
2024-11-26 16:16:10,52.6077967,1.5441233,3600.0,-77.0,[-67.18282],9.817176818847656,9.817176818847656
2024-11-26 16:16:11,52.6077649,1.5440965,3700.0,-77.0,[-66.95884],10.041160583496094,10.041160583496094
2024-11-26 16:16:12,52.6077325,1.5440704,3700.0,-77.0,[-66.73762],10.262382507324219,10.262382507324219
2024-11-26 16:16:12,52.6077325,1.5440704,3700.0,-77.0,[-66.73762],10.262382507324219,10.262382507324219
2024-11-26 16:16:13,52.6076996,1.5440466,3700.0,-77.0,[-66.49384],10.506156921386719,10.506156921386719
2024-11-26 16:16:14,52.6076678,1.544024,3700.0,-77.0,[-66.25495],10.745048522949219,10.745048522949219
2024-11-26 16:16:15,52.6076421,1.5440057,3700.0,-77.0,[-66.06894],10.931060791015625,10.931060791015625
2024-11-26 16:16:16,52.6076238,1.5439743,3700.0,-77.0,[-65.95403],11.045967102050781,11.045967102050781
2024-11-26 16:16:17,52.6076063,1.5439257,3700.0,-79.0,[-65.86093],13.139068603515625,13.139068603515625
2024-11-26 16:16:18,52.607588,1.5438749,3700.0,-79.0,[-65.7564],13.243598937988281,13.243598937988281
2024-11-26 16:16:18,52.607588,1.5438749,3700.0,-79.0,[-65.7564],13.243598937988281,13.243598937988281
2024-11-26 16:16:19,52.6075707,1.543823,3800.0,-79.0,[-65.64899],13.35101318359375,13.35101318359375
2024-11-26 16:16:20,52.6075537,1.5437712,3800.0,-79.0,[-65.5548],13.445198059082031,13.445198059082031
2024-11-26 16:16:21,52.607547,1.5437503,3800.0,-79.0,[-65.506516],13.493484497070312,13.493484497070312
2024-11-26 16:16:22,52.6075247,1.5436619,3800.0,-79.0,[-65.40924],13.59075927734375,13.59075927734375
2024-11-26 16:16:23,52.6075111,1.5436058,3800.0,-79.0,[-65.35725],13.642753601074219,13.642753601074219
2024-11-26 16:16:23,52.6075111,1.5436058,3800.0,-79.0,[-65.35725],13.642753601074219,13.642753601074219
2024-11-26 16:16:24,52.6074978,1.5435508,3600.0,-79.0,[-65.300964],13.69903564453125,13.69903564453125
2024-11-26 16:16:25,52.6074926,1.5435292,3600.0,-79.0,[-65.2628],13.737197875976562,13.737197875976562
2024-11-26 16:16:26,52.6074736,1.5434435,3700.0,-75.0,[-65.174194],9.8258056640625,9.8258056640625
2024-11-26 16:16:27,52.6074673,1.5434107,3700.0,-75.0,[-65.12917],9.870826721191406,9.870826721191406
2024-11-26 16:16:28,52.6074673,1.5434107,3700.0,-75.0,[-65.10956],9.89044189453125,9.89044189453125
2024-11-26 16:16:29,52.6074554,1.5432736,3700.0,-75.0,[-65.09241],9.9075927734375,9.9075927734375
2024-11-26 16:16:29,52.6074554,1.5432736,3700.0,-75.0,[-65.09241],9.9075927734375,9.9075927734375
2024-11-26 16:16:30,52.6074512,1.5432148,3700.0,-75.0,[-65.068],9.931999206542969,9.931999206542969
2024-11-26 16:16:31,52.6074476,1.5431562,3900.0,-75.0,[-65.0149],9.985099792480469,9.985099792480469
2024-11-26 16:16:32,52.6074448,1.5430963,3900.0,-75.0,[-64.993576],10.006423950195312,10.006423950195312
2024-11-26 16:16:33,52.6074443,1.5430361,3900.0,-75.0,[-64.98573],10.014266967773438,10.014266967773438
