model,metric,split,size,value
IDW,rmse,test,0.4,3.7911357486803428
IDW,mae,cross,0.4,11.845274053187302
IDW,rmse,cross,0.4,12.469129101845722
Kriging,mae,test,0.4,3.4202123719019446
Kriging,rmse,test,0.4,5.601879220237904
Kriging,mae,cross,0.4,12.678229093016144
Kriging,rmse,cross,0.4,13.489108027843974
Ensemble,mae,test,0.4,2.2062469896368624
Ensemble,rmse,test,0.4,3.701034655995816
Ensemble,mae,cross,0.4,7.035379582858962
Ensemble,rmse,cross,0.4,8.458377389524381
MLP,mae,test,0.5,2.8090683644212135
MLP,rmse,test,0.5,4.200836251974874
MLP,mae,cross,0.5,6.350353389060801
MLP,rmse,cross,0.5,7.915936424189878
IDW,mae,test,0.5,1.669987208554714
IDW,rmse,test,0.5,3.6933542635483447
IDW,mae,cross,0.5,12.025815495251388
IDW,rmse,cross,0.5,12.644846730778246
Kriging,mae,test,0.5,3.2127814381209268
Kriging,rmse,test,0.5,5.295300773849596
Kriging,mae,cross,0.5,12.829057206681297
Kriging,rmse,cross,0.5,13.616529601466928
Ensemble,mae,test,0.5,2.2015522994348253
Ensemble,rmse,test,0.5,3.7883642315848807
Ensemble,mae,cross,0.5,6.473121822992179
Ensemble,rmse,cross,0.5,8.054532156005788
MLP,mae,test,0.1,2.763609942267923
MLP,rmse,test,0.1,5.050274630232858
MLP,mae,cross,0.1,4.338778851980186
MLP,rmse,cross,0.1,5.365639905795866
IDW,mae,test,0.1,0.5985431315147756
IDW,rmse,test,0.1,1.584492779799636
IDW,mae,cross,0.1,11.642636434313125
IDW,rmse,cross,0.1,12.273121770381964
Kriging,mae,test,0.1,2.730569454837407
Kriging,rmse,test,0.1,5.3341475918340455
Kriging,mae,cross,0.1,12.32930801547893
Kriging,rmse,cross,0.1,13.142074847536556
Ensemble,mae,test,0.1,1.4864606679386043
Ensemble,rmse,test,0.1,3.5778124509225737
Ensemble,mae,cross,0.1,6.578983851514809
Ensemble,rmse,cross,0.1,8.087259096563566
MLP,mae,test,0.2,2.849261751361922
MLP,rmse,test,0.2,4.862172712671455
MLP,mae,cross,0.2,15.71041206247516
MLP,rmse,cross,0.2,16.70162174486038
IDW,mae,test,0.2,0.8866763500646152
IDW,rmse,test,0.2,2.2738324295647585
IDW,mae,cross,0.2,11.605209248896575
IDW,rmse,cross,0.2,12.226727790716225
Kriging,mae,test,0.2,2.7185872799358832
Kriging,rmse,test,0.2,5.153806807658991
Kriging,mae,cross,0.2,12.23669131625087
Kriging,rmse,cross,0.2,12.99321761252608
Ensemble,mae,test,0.2,1.6015887414375984
Ensemble,rmse,test,0.2,3.3383799046562905
Ensemble,mae,cross,0.2,6.7151226634402645
Ensemble,rmse,cross,0.2,8.286112782724588
MLP,mae,test,0.3,2.589633318333844
MLP,rmse,test,0.3,4.437113586728591
MLP,mae,cross,0.3,5.341777867900639
MLP,rmse,cross,0.3,6.962545664499681
IDW,mae,test,0.3,1.3141276432128437
IDW,rmse,test,0.3,3.5252025046259674
IDW,mae,cross,0.3,11.64992031726455
IDW,rmse,cross,0.3,12.271574376327294
Kriging,mae,test,0.3,3.056052354029224
Kriging,rmse,test,0.3,5.398777411937696
Kriging,mae,cross,0.3,12.316475780300044
Kriging,rmse,cross,0.3,13.110477839677232
Ensemble,mae,test,0.3,1.9416716517720922
Ensemble,rmse,test,0.3,3.725610655108834
Ensemble,mae,cross,0.3,6.941350529433504
Ensemble,rmse,cross,0.3,8.47884317526391
MLP,mae,test,0.4,2.6028535589208746
MLP,rmse,test,0.4,4.403090463354877
MLP,mae,cross,0.4,4.208198669923836
MLP,rmse,cross,0.4,5.7442101464460995
IDW,mae,test,0.4,1.6464686266345179
IDW,rmse,test,0.4,4.4094251311926955
IDW,mae,cross,0.4,11.536689057396993
IDW,rmse,cross,0.4,12.160901925980163
Kriging,mae,test,0.4,3.2776083923865715
Kriging,rmse,test,0.4,5.594721693088879
Kriging,mae,cross,0.4,12.116981638418082
Kriging,rmse,cross,0.4,12.900441756682529
Ensemble,mae,test,0.4,2.1026526027122667
Ensemble,rmse,test,0.4,4.097169958590096
Ensemble,mae,cross,0.4,7.015322187673185
Ensemble,rmse,cross,0.4,8.501128329350891
MLP,mae,test,0.5,4.098759057953602
MLP,rmse,test,0.5,6.234777012556613
MLP,mae,cross,0.5,9.464585974513287
MLP,rmse,cross,0.5,10.292099309785524
IDW,mae,test,0.5,2.332287983964404
IDW,rmse,test,0.5,6.410284884915632
IDW,mae,cross,0.5,11.348017491349777
IDW,rmse,cross,0.5,11.97885300101698
Kriging,mae,test,0.5,3.5101664694022676
Kriging,rmse,test,0.5,6.343417265947923
Kriging,mae,cross,0.5,11.777846856489829
Kriging,rmse,cross,0.5,12.427314123657585
Ensemble,mae,test,0.5,2.5045212387322486
Ensemble,rmse,test,0.5,5.364767391423423
Ensemble,mae,cross,0.5,6.484882961336798
Ensemble,rmse,cross,0.5,7.720856178898354
MLP,mae,test,0.1,2.2613166360294117
MLP,rmse,test,0.1,2.8817149621759017
MLP,mae,cross,0.1,8.216709336123792
MLP,rmse,cross,0.1,9.911445058711786
IDW,mae,test,0.1,0.9504343209376906
IDW,rmse,test,0.1,2.251131685452588
IDW,mae,cross,0.1,11.72684818643488
IDW,rmse,cross,0.1,12.347887824254752
Kriging,mae,test,0.1,3.0699509991682423
Kriging,rmse,test,0.1,4.711363700127123
Kriging,mae,cross,0.1,12.288973077391837
Kriging,rmse,cross,0.1,13.093139281475043
Ensemble,mae,test,0.1,1.105609374290022
Ensemble,rmse,test,0.1,1.6374335041396788
Ensemble,mae,cross,0.1,6.8487326643117825
Ensemble,rmse,cross,0.1,8.471544098375588
MLP,mae,test,0.2,2.363247142118566
MLP,rmse,test,0.2,3.0499792115431346
MLP,mae,cross,0.2,5.775161717630613
MLP,rmse,cross,0.2,7.204039745933969
IDW,mae,test,0.2,1.1100760349324579
IDW,rmse,test,0.2,2.47418506340004
IDW,mae,cross,0.2,11.671546698905702
IDW,rmse,cross,0.2,12.295320761414597
Kriging,mae,test,0.2,2.54724340707153
Kriging,rmse,test,0.2,4.037322173486962
Kriging,mae,cross,0.2,12.20020797742931
Kriging,rmse,cross,0.2,13.050561029208968
Ensemble,mae,test,0.2,1.2196639700009262
Ensemble,rmse,test,0.2,1.8542204745488098
Ensemble,mae,cross,0.2,6.347501727645004
Ensemble,rmse,cross,0.2,8.12827270705778
MLP,mae,test,0.3,2.246273863549326
MLP,rmse,test,0.3,4.1482934045985145
MLP,mae,cross,0.3,7.349865996374822
MLP,rmse,cross,0.3,9.045833352222395
IDW,mae,test,0.3,1.082284464921445
IDW,rmse,test,0.3,2.370100288625136
IDW,mae,cross,0.3,11.607246689410198
IDW,rmse,cross,0.3,12.23219233814821
Kriging,mae,test,0.3,2.8660858291179716
Kriging,rmse,test,0.3,5.097894548564522
Kriging,mae,cross,0.3,12.053563886542056
Kriging,rmse,cross,0.3,12.835925341495809
Ensemble,mae,test,0.3,1.7937373882912104
Ensemble,rmse,test,0.3,3.293615383007127
Ensemble,mae,cross,0.3,7.133733399065391
Ensemble,rmse,cross,0.3,8.74583340022489
MLP,mae,test,0.4,2.520418063760391
MLP,rmse,test,0.4,4.54416859234273
MLP,mae,cross,0.4,15.018540414302064
MLP,rmse,cross,0.4,16.025237197762394
IDW,mae,test,0.4,1.5476484178131111
IDW,rmse,test,0.4,3.6354408917397203
IDW,mae,cross,0.4,11.551255313809973
IDW,rmse,cross,0.4,12.182577036402693
Kriging,mae,test,0.4,3.175228154684596
Kriging,rmse,test,0.4,5.4525379816819175
Kriging,mae,cross,0.4,12.102074177707802
Kriging,rmse,cross,0.4,12.918483511242973
Ensemble,mae,test,0.4,2.0931737119997216
Ensemble,rmse,test,0.4,4.05497310532306
Ensemble,mae,cross,0.4,6.687878492611809
Ensemble,rmse,cross,0.4,8.569705587120604
MLP,mae,test,0.5,3.1082610783614513
MLP,rmse,test,0.5,5.3448890514017116
MLP,mae,cross,0.5,5.786223691151324
MLP,rmse,cross,0.5,7.441457143782412
IDW,mae,test,0.5,2.205813218264281
IDW,rmse,test,0.5,5.628563169488376
IDW,mae,cross,0.5,11.469234829615356
IDW,rmse,cross,0.5,12.109278984262186
Kriging,mae,test,0.5,3.481602338251398
Kriging,rmse,test,0.5,6.20098209508541
Kriging,mae,cross,0.5,11.899629282956184
Kriging,rmse,cross,0.5,12.568631743487513
Ensemble,mae,test,0.5,2.5462930973656275
Ensemble,rmse,test,0.5,4.985336281689699
Ensemble,mae,cross,0.5,7.321275858437077
Ensemble,rmse,cross,0.5,8.747463068991886
MLP,mae,test,0.1,3.343433754116881
MLP,rmse,test,0.1,6.003897970338687
MLP,mae,cross,0.1,5.30312426565801
MLP,rmse,cross,0.1,6.7509142240711
IDW,mae,test,0.1,1.2062412165066527
IDW,rmse,test,0.1,3.042896568605941
IDW,mae,cross,0.1,11.58627508579532
IDW,rmse,cross,0.1,12.218704836538313
Kriging,mae,test,0.1,3.2669562727671915
Kriging,rmse,test,0.1,6.564827580621924
Kriging,mae,cross,0.1,12.127930647332626
Kriging,rmse,cross,0.1,12.854744232946679
Ensemble,mae,test,0.1,2.3250992939740187
Ensemble,rmse,test,0.1,4.881187716795404
Ensemble,mae,cross,0.1,6.239766951252223
Ensemble,rmse,cross,0.1,7.605731626161153
MLP,mae,test,0.2,2.637714086794386
MLP,rmse,test,0.2,4.6475716745078355
MLP,mae,cross,0.2,7.131177695400743
MLP,rmse,cross,0.2,8.605315070180762
IDW,mae,test,0.2,1.153780282619873
IDW,rmse,test,0.2,2.761877876887812
IDW,mae,cross,0.2,11.529302558065973
IDW,rmse,cross,0.2,12.161832756747016
Kriging,mae,test,0.2,3.254466620174677
Kriging,rmse,test,0.2,5.627926083028716
Kriging,mae,cross,0.2,12.20354663934947
Kriging,rmse,cross,0.2,12.961414334667243
Ensemble,mae,test,0.2,2.2120015294188393
Ensemble,rmse,test,0.2,4.052379336467972
Ensemble,mae,cross,0.2,6.070694407948676
Ensemble,rmse,cross,0.2,7.699498029013018
MLP,mae,test,0.3,2.6721710504270066
MLP,rmse,test,0.3,4.429434327558718
MLP,mae,cross,0.3,4.7219026813226215
MLP,rmse,cross,0.3,6.252500074601226
IDW,mae,test,0.3,1.5956973469124793
IDW,rmse,test,0.3,4.429336566716484
IDW,mae,cross,0.3,11.595467287393944
IDW,rmse,cross,0.3,12.224721397441884
Kriging,mae,test,0.3,3.146135779081441
Kriging,rmse,test,0.3,5.104170107958267
Kriging,mae,cross,0.3,12.327014205003394
Kriging,rmse,cross,0.3,13.103475704607044
Ensemble,mae,test,0.3,2.218734966594516
Ensemble,rmse,test,0.3,4.228831897949964
Ensemble,mae,cross,0.3,6.323268213848923
Ensemble,rmse,cross,0.3,7.816969066337632
MLP,mae,test,0.4,2.502177966639326
MLP,rmse,test,0.4,4.033603953900176
MLP,mae,cross,0.4,5.094130550522402
MLP,rmse,cross,0.4,6.70977842097882
IDW,mae,test,0.4,1.7246354353135604
IDW,rmse,test,0.4,4.302615262625549
IDW,mae,cross,0.4,11.633050867582655
IDW,rmse,cross,0.4,12.259386484100858
Kriging,mae,test,0.4,3.266793103855953
Kriging,rmse,test,0.4,5.052412765466938
Kriging,mae,cross,0.4,12.43043768633892
Kriging,rmse,cross,0.4,13.209878295374523
Ensemble,mae,test,0.4,2.343110127987157
Ensemble,rmse,test,0.4,4.189463493189464
Ensemble,mae,cross,0.4,6.286517833800475
Ensemble,rmse,cross,0.4,7.8002319426708695
MLP,mae,test,0.5,2.4984339316060225
MLP,rmse,test,0.5,4.185498699184729
MLP,mae,cross,0.5,10.921489863670175
MLP,rmse,cross,0.5,11.858593629668404
IDW,mae,test,0.5,1.6664391687907198
IDW,rmse,test,0.5,4.023366462295962
IDW,mae,cross,0.5,11.609344016081538
IDW,rmse,cross,0.5,12.231985561283224
Kriging,mae,test,0.5,3.2494642517453687
Kriging,rmse,test,0.5,5.088035453505016
Kriging,mae,cross,0.5,12.26038243900856
Kriging,rmse,cross,0.5,12.97221362187107
Ensemble,mae,test,0.5,2.225881078512644
Ensemble,rmse,test,0.5,3.9492574258808615
Ensemble,mae,cross,0.5,6.385171753303422
Ensemble,rmse,cross,0.5,7.628486174220133
MLP,mae,test,0.1,2.646541520660999
MLP,rmse,test,0.1,5.6559241175831705
MLP,mae,cross,0.1,10.293419287705836
MLP,rmse,cross,0.1,11.652662171236285
IDW,mae,test,0.1,1.661751881495839
IDW,rmse,test,0.1,5.237334232543244
IDW,mae,cross,0.1,11.59999035832627
IDW,rmse,cross,0.1,12.22693810963605
Kriging,mae,test,0.1,3.365717330813069
Kriging,rmse,test,0.1,7.562286388371103
Kriging,mae,cross,0.1,12.125214270091613
Kriging,rmse,cross,0.1,12.828917491865694
Ensemble,mae,test,0.1,2.017169465554763
Ensemble,rmse,test,0.1,4.538912429134975
Ensemble,mae,cross,0.1,5.605623303895099
Ensemble,rmse,cross,0.1,6.774564719397739
MLP,mae,test,0.2,2.8770614324831496
MLP,rmse,test,0.2,6.3245700725169
MLP,mae,cross,0.2,4.412733529944975
MLP,rmse,cross,0.2,5.681463722483639
IDW,mae,test,0.2,1.3393147229778124
IDW,rmse,test,0.2,4.152338071479213
IDW,mae,cross,0.2,11.500764249763062
IDW,rmse,cross,0.2,12.133396121239642
Kriging,mae,test,0.2,3.152013547124408
Kriging,rmse,test,0.2,6.688858867173211
Kriging,mae,cross,0.2,11.997059141274182
Kriging,rmse,cross,0.2,12.702655074825875
Ensemble,mae,test,0.2,2.2276883306081916
Ensemble,rmse,test,0.2,5.296763868253362
Ensemble,mae,cross,0.2,7.395157228028278
Ensemble,rmse,cross,0.2,9.009230196101528
MLP,mae,test,0.3,3.019381304971533
MLP,rmse,test,0.3,5.609658371870023
MLP,mae,cross,0.3,6.688624339888852
MLP,rmse,cross,0.3,8.569017059119647
IDW,mae,test,0.3,1.5415387149079527
IDW,rmse,test,0.3,3.9748351899344576
IDW,mae,cross,0.3,11.584985969570065
IDW,rmse,cross,0.3,12.214622060174058
Kriging,mae,test,0.3,3.373498062418627
Kriging,rmse,test,0.3,6.209335845782365
Kriging,mae,cross,0.3,12.229644390562608
Kriging,rmse,cross,0.3,12.93116558814598
Ensemble,mae,test,0.3,2.172555590104064
Ensemble,rmse,test,0.3,4.586936700010753
Ensemble,mae,cross,0.3,7.245629784405313
Ensemble,rmse,cross,0.3,8.685547699852554
MLP,mae,test,0.4,3.0469659889860106
MLP,rmse,test,0.4,5.144453711295628
MLP,mae,cross,0.4,4.798986411956419
MLP,rmse,cross,0.4,6.542957324247231
IDW,mae,test,0.4,1.574367477476286
IDW,rmse,test,0.4,3.6827924896422757
IDW,mae,cross,0.4,11.575465758113529
IDW,rmse,cross,0.4,12.208230925929719
Kriging,mae,test,0.4,3.311433829399197
Kriging,rmse,test,0.4,5.855069601700418
Kriging,mae,cross,0.4,12.299612594717633
Kriging,rmse,cross,0.4,13.034303037625822
Ensemble,mae,test,0.4,2.1998339704049954
Ensemble,rmse,test,0.4,4.3288994777754874
Ensemble,mae,cross,0.4,6.661911910798491
Ensemble,rmse,cross,0.4,8.404851597658583
MLP,mae,test,0.5,2.9649984554981623
MLP,rmse,test,0.5,4.875872870530239
MLP,mae,cross,0.5,7.938122965086256
MLP,rmse,cross,0.5,9.187746754296873
IDW,mae,test,0.5,1.6343895417879297
IDW,rmse,test,0.5,3.5100803597289714
IDW,mae,cross,0.5,11.647938900485444
IDW,rmse,cross,0.5,12.277483419709974
Kriging,mae,test,0.5,3.293123633999303
Kriging,rmse,test,0.5,5.560724772196125
Kriging,mae,cross,0.5,12.374174303951948
Kriging,rmse,cross,0.5,13.071203135066678
Ensemble,mae,test,0.5,2.2361126144124195
Ensemble,rmse,test,0.5,4.069472866713162
Ensemble,mae,cross,0.5,6.380927324652488
Ensemble,rmse,cross,0.5,8.138176097748845
MLP,mae,test,0.1,2.8710463280771292
MLP,rmse,test,0.1,5.042241427608208
MLP,mae,cross,0.1,5.896036605120025
MLP,rmse,cross,0.1,7.264228411276195
IDW,mae,test,0.1,1.5801816161223496
IDW,rmse,test,0.1,2.9743778543334995
IDW,mae,cross,0.1,11.739574308806647
IDW,rmse,cross,0.1,12.356301539728507
Kriging,mae,test,0.1,3.6420518608403927
Kriging,rmse,test,0.1,6.101407852889309
Kriging,mae,cross,0.1,12.233504611947007
Kriging,rmse,cross,0.1,12.981113086735716
Ensemble,mae,test,0.1,2.4390755860647646
Ensemble,rmse,test,0.1,3.8622434249188897
Ensemble,mae,cross,0.1,6.907853946941253
Ensemble,rmse,cross,0.1,8.853268965076353
MLP,mae,test,0.2,2.6312953350590726
MLP,rmse,test,0.2,4.880755781075907
MLP,mae,cross,0.2,4.621897527651296
MLP,rmse,cross,0.2,6.477172647891478
IDW,mae,test,0.2,1.229184544597308
IDW,rmse,test,0.2,2.6586061843840505
IDW,mae,cross,0.2,11.824395111433596
IDW,rmse,cross,0.2,12.440207310010656
Kriging,mae,test,0.2,3.2181101444484805
Kriging,rmse,test,0.2,5.8767267116529975
Kriging,mae,cross,0.2,12.2600066862179
Kriging,rmse,cross,0.2,12.937513746315934
Ensemble,mae,test,0.2,2.0350197550289164
Ensemble,rmse,test,0.2,3.5897211183426196
Ensemble,mae,cross,0.2,7.013907800030773
Ensemble,rmse,cross,0.2,8.738348772971458
MLP,mae,test,0.3,2.861187280393114
MLP,rmse,test,0.3,4.507193533285827
MLP,mae,cross,0.3,14.82441737469899
MLP,rmse,cross,0.3,15.544944931621012
IDW,mae,test,0.3,1.2132506333949522
IDW,rmse,test,0.3,2.502372141356865
IDW,mae,cross,0.3,11.792696531099923
IDW,rmse,cross,0.3,12.403011871868792
Kriging,mae,test,0.3,2.930932346019105
Kriging,rmse,test,0.3,5.149490305036883
Kriging,mae,cross,0.3,12.252091449920526
Kriging,rmse,cross,0.3,12.903312180831385
Ensemble,mae,test,0.3,1.7545765155089388
Ensemble,rmse,test,0.3,2.9408923733459855
Ensemble,mae,cross,0.3,6.7030821286416895
Ensemble,rmse,cross,0.3,8.369682522653894
MLP,mae,test,0.4,2.282254468044037
MLP,rmse,test,0.4,3.7449026638966787
MLP,mae,cross,0.4,14.084566792969405
MLP,rmse,cross,0.4,14.778084278041243
IDW,mae,test,0.4,1.2601412404469334
IDW,rmse,test,0.4,2.5792909830768074
IDW,mae,cross,0.4,11.69081169187198
IDW,rmse,cross,0.4,12.29743286540788
Kriging,mae,test,0.4,2.9641208430780788
Kriging,rmse,test,0.4,4.910114993879478
Kriging,mae,cross,0.4,12.182475163589002
Kriging,rmse,cross,0.4,12.817922562174296
Ensemble,mae,test,0.4,1.8447715382157226
Ensemble,rmse,test,0.4,3.075739521765531
Ensemble,mae,cross,0.4,7.228171452501421
Ensemble,rmse,cross,0.4,8.734441325252375
MLP,mae,test,0.5,2.568337147630106
MLP,rmse,test,0.5,4.668807578426218
MLP,mae,cross,0.5,6.1250788983571
MLP,rmse,cross,0.5,7.847813852595825
IDW,mae,test,0.5,1.7739468470166067
IDW,rmse,test,0.5,4.3919927206355265
IDW,mae,cross,0.5,11.470766330931585
IDW,rmse,cross,0.5,12.082869570003966
Kriging,mae,test,0.5,3.1440261145292774
Kriging,rmse,test,0.5,5.487759056903894
Kriging,mae,cross,0.5,11.944670318937876
Kriging,rmse,cross,0.5,12.529121588518384
Ensemble,mae,test,0.5,2.283898600527083
Ensemble,rmse,test,0.5,4.715815310509588
Ensemble,mae,cross,0.5,7.262156906629751
Ensemble,rmse,cross,0.5,8.570095605512147
MLP,mae,test,0.1,2.250299191942402
MLP,rmse,test,0.1,2.941682026445329
MLP,mae,cross,0.1,11.419885852410292
MLP,rmse,cross,0.1,12.494455019816304
IDW,mae,test,0.1,0.8463292765431266
IDW,rmse,test,0.1,2.2122141990876285
IDW,mae,cross,0.1,11.647425206895518
IDW,rmse,cross,0.1,12.278836871085828
Kriging,mae,test,0.1,3.011582443883362
Kriging,rmse,test,0.1,4.492196916744285
Kriging,mae,cross,0.1,12.332249553707129
Kriging,rmse,cross,0.1,13.117284916782413
Ensemble,mae,test,0.1,1.3876078318725655
Ensemble,rmse,test,0.1,2.3270972225962883
Ensemble,mae,cross,0.1,6.297238759278708
Ensemble,rmse,cross,0.1,7.857276440028812
MLP,mae,test,0.2,2.6430931091308594
MLP,rmse,test,0.2,3.411034955390289
MLP,mae,cross,0.2,9.363556209497823
MLP,rmse,cross,0.2,10.778671488141095
IDW,mae,test,0.2,1.3678591341718043
IDW,rmse,test,0.2,3.051769113486968
IDW,mae,cross,0.2,11.76208611726832
IDW,rmse,cross,0.2,12.380531558177372
Kriging,mae,test,0.2,2.8036374938620705
Kriging,rmse,test,0.2,4.268380070835138
Kriging,mae,cross,0.2,12.382917119504537
Kriging,rmse,cross,0.2,13.202626999289855
Ensemble,mae,test,0.2,1.9349647301853559
Ensemble,rmse,test,0.2,2.9749513764952367
Ensemble,mae,cross,0.2,6.006836202890925
Ensemble,rmse,cross,0.2,7.763735174337111
MLP,mae,test,0.3,2.774619482701121
MLP,rmse,test,0.3,3.6502065877520655
MLP,mae,cross,0.3,7.9626320937232
MLP,rmse,cross,0.3,9.07463736243769
IDW,mae,test,0.3,1.2688237381186591
IDW,rmse,test,0.3,3.012212773091856
IDW,mae,cross,0.3,11.786624979168863
IDW,rmse,cross,0.3,12.400524214701658
Kriging,mae,test,0.3,2.797977449984014
Kriging,rmse,test,0.3,4.2509524505651335
Kriging,mae,cross,0.3,12.477300703839374
Kriging,rmse,cross,0.3,13.315958622317133
Ensemble,mae,test,0.3,1.8666649725465283
Ensemble,rmse,test,0.3,2.9182733707405997
Ensemble,mae,cross,0.3,5.8927778891288005
