,predicted_rsrp,predicted_rsrq,predicted_sinr,true_rsrp,true_rsrq,true_sinr
0,-90.87984,-7.809241,-5.6719513,-90.0,-8.0,-6.0
1,-90.64572,-11.29972,-11.0420685,-89.0,-11.0,-10.0
2,-98.53976,-11.724123,-5.462184,-98.0,-12.0,-6.0
3,-97.53221,-14.327996,-8.723705,-97.0,-14.0,-10.0
4,-103.85391,-16.946852,-10.145437,-103.0,-17.0,-11.0
5,-96.924515,-10.323093,-6.3865614,-96.0,-10.0,-8.0
6,-93.35892,-14.97625,-11.998398,-92.0,-15.0,-11.0
7,-90.10047,-10.143474,-4.3671503,-89.0,-10.0,-4.0
8,-103.079666,-20.057043,-12.088191,-102.0,-19.5,-12.0
9,-95.72082,-9.0680895,-0.2814729,-95.0,-9.0,0.0
10,-94.17793,-8.705754,-1.182995,-94.0,-8.0,-1.0
11,-92.44917,-6.843074,4.6446505,-92.0,-7.0,4.0
12,-93.7525,-12.478653,-8.509332,-92.0,-12.0,-7.0
13,-97.65929,-12.321361,-3.9513493,-95.0,-12.0,-5.0
14,-95.482346,-14.69498,-9.353358,-94.0,-14.0,-10.0
15,-101.594635,-19.3585,-12.4155855,-101.0,-19.0,-12.0
16,-89.90677,-11.420716,2.4669507,-88.0,-11.0,2.0
17,-103.31453,-20.102282,-11.911383,-102.0,-19.5,-12.0
18,-93.02862,-8.237494,-9.689185,-92.0,-8.0,-10.0
19,-103.93522,-13.298402,-2.7763538,-103.0,-13.0,-3.0
20,-96.16771,-15.355859,-8.236452,-94.0,-15.0,-8.0
21,-105.29208,-19.942266,-15.452722,-100.0,-19.0,-13.0
22,-94.57927,-16.801174,-11.664181,-94.0,-16.0,-9.0
23,-102.99066,-20.073687,-11.402062,-102.0,-19.5,-12.0
24,-96.812645,-10.313919,-9.700039,-95.0,-11.0,-9.0
25,-99.66229,-14.184144,-7.1438046,-99.0,-14.0,-7.0
26,-90.1632,-9.9538555,-4.264023,-89.0,-10.0,-4.0
27,-92.778534,-13.0658655,-12.366042,-91.0,-13.0,-11.0
28,-97.36897,-13.548683,-6.996642,-96.0,-14.0,-8.0
29,-98.817696,-11.954979,-1.6079116,-97.0,-12.0,-2.0
30,-100.73753,-13.860097,-8.871247,-100.0,-14.0,-8.0
31,-88.81543,-10.657704,-3.3145287,-87.0,-8.0,-2.0
32,-109.676476,-16.45697,-10.820695,-116.0,-16.0,-11.0
33,-98.45172,-13.890029,-8.923247,-97.0,-14.0,-10.0
34,-105.39048,-19.986557,-17.203106,-107.0,-19.5,-20.0
35,-88.54148,-6.988821,-3.1830833,-88.0,-7.0,-3.0
36,-103.41063,-17.47343,-10.323203,-105.0,-19.0,-10.0
37,-96.62396,-12.23815,-4.274787,-95.0,-12.0,-5.0
38,-89.80214,-11.802306,-6.6693687,-89.0,-13.0,-7.0
39,-90.97115,-11.406661,-8.391538,-90.0,-10.0,-6.0
40,-97.053154,-12.331832,-7.0000257,-96.0,-12.0,-6.0
41,-98.93553,-17.306494,-11.575877,-98.0,-17.0,-12.0
42,-89.643936,-9.356818,-4.1297154,-89.0,-10.0,-4.0
43,-101.56661,-17.03509,-9.353958,-101.0,-17.0,-10.0
44,-98.96464,-17.2945,-12.117757,-98.0,-17.0,-12.0
45,-103.810745,-13.073047,-2.4177828,-103.0,-13.0,-3.0
46,-103.8321,-13.221658,-2.589453,-103.0,-13.0,-3.0
47,-93.497246,-13.378167,-11.60031,-91.0,-13.0,-11.0
48,-109.67286,-16.441095,-10.861126,-116.0,-16.0,-11.0
49,-97.41612,-14.335263,-9.212907,-94.0,-14.0,-8.0
50,-96.05524,-15.955392,-7.390822,-95.0,-16.0,-8.0
51,-98.84723,-8.205718,0.18516615,-98.0,-8.0,0.0
52,-96.78954,-11.811669,-3.8420541,-96.0,-11.0,-4.0
53,-90.50562,-12.6844,-7.0985513,-91.0,-12.0,-6.0
54,-93.192825,-8.470129,-9.238397,-92.0,-8.0,-10.0
55,-109.6611,-16.549383,-10.789557,-116.0,-16.0,-11.0
56,-97.23549,-16.545748,-9.307194,-94.0,-15.0,-8.0
57,-103.92139,-16.698526,-11.987511,-103.0,-17.0,-11.0
58,-96.25234,-16.8682,-12.482974,-95.0,-16.0,-11.0
59,-94.48801,-14.993705,-14.276864,-93.0,-14.0,-12.0
60,-93.582855,-7.8119025,-3.596254,-94.0,-8.0,-3.0
61,-97.73133,-15.68909,-11.450787,-95.0,-15.0,-10.0
62,-97.3206,-11.887795,-4.1637187,-96.0,-12.0,-4.0
63,-95.604454,-14.233773,-10.555823,-95.0,-14.0,-11.0
64,-95.19539,-10.380239,-7.649576,-94.0,-9.0,-7.0
65,-96.0482,-9.956809,-7.2098017,-96.0,-10.0,-8.0
