gps.lat,gps.lon,altitudeAMSL,localPosition.x,localPosition.y,localPosition.z,pressure,temperature,humidity,gas_resistance,distance_to_tower,azimuth,elevation_angle
52.6083368,1.5428147,3800,20.7,0.2,12.5,1016.444383,6.620039063,81.93153325,558951,0.017449960406628096,179.2677771566408,33.99081814680368
52.6083368,1.5428147,3800,20.7,0.2,12.5,1016.459118,6.634101563,81.8123558,561711,0.017449960406628096,179.2677771566408,33.99081814680368
52.6083567,1.542859,3800,20.7,0.2,12.5,1016.478978,6.639960938,81.6492448,564498,0.019858174012112612,188.0204111869264,33.99081814680368
52.6083689,1.5428953,3800,20.7,0.2,12.5,1016.494529,6.652460938,81.53709841,566841,0.021663017287361665,193.95525282965008,33.99081814680368
52.6083674,1.5429394,3700,23.7,7.0,12.6,1016.51478,6.661640625,81.38890932,570155,0.022416734091771622,201.47428481086268,29.665623054138862
52.6083635,1.5429962,3700,23.7,7.0,12.6,1016.513219,6.667890625,81.25460721,572067,0.02372114565305499,210.528847051816,29.665623054138862
52.6083599,1.5430506,3700,22.6,16.5,12.7,1016.525815,6.67140625,81.15553451,573508,0.025476440690946463,218.1374144625711,26.808767576992988
52.6083599,1.5430506,3700,22.6,16.5,12.7,1016.541925,6.685273438,81.05093199,575928,0.025476440690946463,218.1374144625711,26.808767576992988
52.608353,1.5431038,3700,22.6,16.5,12.7,1016.542876,6.689960938,80.93080024,576901,0.02730311497085225,225.091913582694,26.808767576992988
52.6083363,1.5431534,3700,22.6,16.5,12.7,1016.556253,6.700117188,80.8257455,581322,0.02861400337661929,232.49759614006604,26.808767576992988
52.6083213,1.5431969,3700,18.7,24.7,12.7,1016.563196,6.702265625,80.7053519,583309,0.030101133193501155,238.44590262336334,24.32301658614643
52.6083084,1.5432321,3700,18.7,24.7,12.7,1016.56559,6.709882813,80.61421278,584308,0.031481682232880316,242.95113616125363,24.32301658614643
52.6082868,1.5432499,3600,13.5,29.0,12.7,1016.562279,6.70890625,80.49346526,586819,0.031579968473001874,247.84381539241002,23.486077676614592
52.6082546,1.5432653,3600,13.5,29.0,12.7,1016.558613,6.7159375,80.40941112,587324,0.031418160660929534,254.643100931515,23.486077676614592
52.6082546,1.5432653,3600,13.5,29.0,12.7,1016.564724,6.72375,80.31841498,590371,0.031418160660929534,254.643100931515,23.486077676614592
52.6082218,1.5432828,3600,13.5,29.0,12.7,1016.576675,6.726875,80.22676159,590371,0.03182884521844418,261.57631833699725,23.486077676614592
52.6081946,1.5432974,3800,4.7,31.9,12.5,1016.570817,6.735664063,80.15014366,592421,0.03251680623774529,267.1291624658768,22.754240424313
52.6081733,1.5433072,3800,4.7,31.9,12.5,1016.550496,6.742890625,80.05916085,595521,0.033148472435401824,271.292189624465,22.754240424313
52.6081532,1.5432967,3700,-1.2,31.3,12.6,1016.529291,6.748554688,79.9679828,599707,0.03256563005187968,275.2675325918786,23.338177129821013
52.6081264,1.5432685,3700,-1.2,31.3,12.6,1016.517286,6.757734375,79.88443193,600762,0.031095828341293857,281.0855225949241,23.338177129821013
52.6081264,1.5432685,3700,-1.2,31.3,12.6,1016.51983,6.7675,79.81514027,601291,0.031095828341293857,281.0855225949241,23.338177129821013
52.6080965,1.5432397,3700,-1.2,31.3,12.6,1016.513866,6.781367188,79.75354253,601821,0.030040561860335536,288.0595751714586,23.338177129821013
52.6080699,1.5432141,3900,-9.2,26.5,12.5,1016.50203,6.78859375,79.66271216,603417,0.029497925285843777,294.5949560469031,25.197674995820755
52.6080512,1.5431963,3900,-9.2,26.5,12.5,1016.475368,6.802265625,79.58699427,606096,0.0293630590704455,299.2779195698211,25.197674995820755
52.6080398,1.5431715,3900,-12.9,22.5,12.4,1016.446552,6.809492188,79.49622791,606635,0.028581035443443405,303.14880317998995,26.48966349375525
52.608038,1.5431285,3900,-12.9,22.5,12.4,1016.434523,6.822773438,79.43462625,609342,0.026308462804698732,306.98333560425306,26.48966349375525
52.6080351,1.5430714,3900,-12.9,22.5,12.4,1016.431173,6.83,79.37215131,610978,0.023551479898849856,313.2784598311541,26.48966349375525
52.6080351,1.5430714,3900,-12.9,22.5,12.4,1016.41828,6.837617188,79.28858089,611525,0.023551479898849856,313.2784598311541,26.48966349375525
52.608035,1.5430137,4100,-13.4,13.3,12.3,1016.410179,6.8409375,79.23262592,612623,0.020883277162241237,320.66216125476404,33.47010977840658
52.608036,1.5429579,4100,-13.4,13.3,12.3,1016.381274,6.849140625,79.17034772,618731,0.018617015358333194,329.4605865344493,33.47010977840658
52.6080433,1.5429037,4000,-11.8,4.0,12.4,1016.359031,6.866523438,79.10943156,615384,0.016282038432473177,339.1579191660859,43.11896021039072
52.6080578,1.5428501,4000,-11.8,4.0,12.4,1016.347338,6.86046875,79.03099947,617611,0.01377105399459389,350.9366416851986,43.11896021039072
52.6080732,1.5427975,4000,-11.8,4.0,12.4,1016.335453,6.86046875,78.96757343,621547,0.011965447905064713,6.648539103879015,43.11896021039072
52.6080732,1.5427975,4000,-11.8,4.0,12.4,1016.335346,6.865546875,78.88377564,619292,0.011965447905064713,6.648539103879015,43.11896021039072
52.6080921,1.5427488,4100,-7.2,-4.7,12.3,1016.334508,6.871210938,78.82826047,620982,0.010846749871713485,25.551168578943628,50.01520964912303
52.6081133,1.5427027,4100,-7.2,-4.7,12.3,1016.334057,6.880195313,78.77324389,624961,0.010774948282379813,46.38994760851626,50.01520964912303
52.6081322,1.5426649,3900,-1.8,-11.7,12.4,1016.337624,6.878242188,78.70256456,623819,0.011655971134892024,62.79071636164351,43.608649607701025
52.608152,1.5426345,3900,-1.8,-11.7,12.4,1016.343578,6.88390625,78.6470924,624390,0.012815463439558222,75.89506975688569,43.608649607701025
52.6081816,1.5426175,3900,-1.8,-11.7,12.4,1016.343471,6.873554688,78.58226062,630736,0.013583723677178439,90.75280223740586,43.608649607701025
52.6082155,1.5425991,3900,6.3,-15.2,12.5,1016.364039,6.8675,78.52510768,628413,0.015346198050447804,104.95228673428518,36.93982155284516
52.6082155,1.5425991,3900,6.3,-15.2,12.5,1016.39299,6.866523438,78.47574107,632489,0.015346198050447804,104.95228673428518,36.93982155284516
52.6082455,1.5425841,3900,6.3,-15.2,12.5,1016.408982,6.870039063,78.44109992,630736,0.017441207226085824,114.75633442183721,36.93982155284516
52.6082745,1.5425751,3700,14.7,-16.8,12.6,1016.415795,6.8659375,78.38426754,630153,0.019528072730713966,122.64601035975681,30.192200754513625
52.6083076,1.5425835,3700,14.7,-16.8,12.6,1016.437117,6.870625,78.34981078,634841,0.021306708545612084,131.86182342092735,30.192200754513625
52.6083428,1.5425933,3700,14.7,-16.8,12.6,1016.45588,6.869648438,78.30048205,634252,0.023662282275028302,140.03169109493132,30.192200754513625
52.6083775,1.5426038,3900,24.5,-14.9,12.5,1016.466154,6.868671875,78.25116406,635432,0.026335750519794074,146.63064714294077,24.696715835744033
52.6083775,1.5426038,3900,24.5,-14.9,12.5,1016.473676,6.868085938,78.2229831,636024,0.026335750519794074,146.63064714294077,24.696715835744033
52.6084155,1.542617,3900,24.5,-14.9,12.5,1016.48135,6.869648438,78.18107334,637212,0.029532521363783374,152.6022574383902,24.696715835744033
52.6084369,1.5426246,3900,31.9,-13.3,12.5,1016.475093,6.8596875,78.13749585,639600,0.03144674959095201,155.43197578679212,20.983805756667792
52.6084526,1.542638,3900,31.9,-13.3,12.5,1016.481305,6.862421875,78.10279186,639001,0.0326936934974087,158.15017616757666,20.983805756667792
52.6084607,1.5426757,3900,31.9,-13.3,12.5,1016.494843,6.855195313,78.05962737,640200,0.03268965346569851,162.88902271854914,20.983805756667792
52.6084736,1.542729,3800,31.9,-13.3,12.5,1016.511092,6.85578125,78.03865826,640200,0.03322312690280444,169.56966865660524,20.983805756667792
52.6084861,1.5427829,3800,31.9,-13.3,12.5,1016.515988,6.84640625,78.01624469,640801,0.034145357327038564,176.01670606435934,20.983805756667792
52.6084861,1.5427829,3800,31.9,-13.3,12.5,1016.515903,6.847382813,77.9883201,643822,0.034145357327038564,176.01670606435934,20.983805756667792
52.6084975,1.542838,3800,31.9,-13.3,12.5,1016.516331,6.8425,77.96656395,642006,0.03535701324879795,182.19065308753346,20.983805756667792
52.6085072,1.5428885,3800,38.3,2.0,12.6,1016.515041,6.84171875,77.94540516,643216,0.03672233697597752,187.45443450306524,19.502059081449097
52.6085133,1.5429358,3800,38.3,2.0,12.6,1016.51766,6.835078125,77.9163844,644430,0.03793804524015723,192.11350840017005,19.502059081449097
52.608508,1.5429877,3800,39.4,10.3,12.5,1016.523095,6.831171875,77.89477725,646260,0.03826708684811812,197.44190315610211,18.365620527071297
52.608501,1.5430451,3800,39.4,10.3,12.5,1016.528654,6.818085938,77.86482924,647486,0.03889264347346862,203.2495335407621,18.365620527071297
52.608501,1.5430451,3800,39.4,10.3,12.5,1016.517993,6.815742188,77.85046556,649334,0.03889264347346862,203.2495335407621,18.365620527071297
52.6084942,1.5431032,3800,39.4,10.3,12.5,1016.507693,6.805390625,77.84195398,649334,0.03994677942346531,208.86416787775553,18.365620527071297
52.6084871,1.5431605,3800,37.4,20.0,12.6,1016.510206,6.803828125,77.82069422,648717,0.04130592673493736,214.108363241837,17.841499482763165
52.6084802,1.5432172,3800,37.4,20.0,12.6,1016.513535,6.800703125,77.7992102,650571,0.04298004027266856,218.92182184744672,17.841499482763165
52.6084697,1.5432719,3700,35.2,29.6,12.6,1016.520478,6.802851563,77.78550149,657463,0.044550361783275774,223.57506133408071,16.484799702467956
52.6084552,1.5433245,3700,35.2,29.6,12.6,1016.531348,6.795039063,77.78437024,649334,0.045990599949873,228.18012176420606,16.484799702467956
52.6084404,1.5433773,3700,35.2,29.6,12.6,1016.533045,6.795039063,77.76334228,653686,0.04769934835575948,232.5231210383231,16.484799702467956
52.6084404,1.5433773,3700,35.2,29.6,12.6,1016.530465,6.793476563,77.74209013,656199,0.04769934835575948,232.5231210383231,16.484799702467956
52.6084252,1.5434272,3800,31.0,38.5,12.6,1016.535492,6.790351563,77.73462965,652437,0.0494737121622961,236.4636495156227,15.332230027927988
52.6084135,1.5434667,3800,31.0,38.5,12.6,1016.521502,6.791132813,77.72072696,657463,0.05105208441254566,239.3431365243316,15.332230027927988
52.6084077,1.543481,3800,27.1,45.2,12.6,1016.529906,6.792109375,77.71386071,656199,0.05156812628652581,240.50975137502195,14.362741740426593
52.6083647,1.543519,3800,27.1,45.2,12.6,1016.532078,6.794453125,77.70018533,656831,0.05174503406446555,246.54503988196348,14.362741740426593
52.6083328,1.5435453,3800,27.1,45.2,12.6,1016.525676,6.797773438,77.69365879,657463,0.05212120693079256,250.91638008332012,14.362741740426593
52.6083328,1.5435453,3800,27.1,45.2,12.6,1016.515963,6.800117188,77.68699113,658097,0.05212120693079256,250.91638008332012,14.362741740426593
52.6083032,1.5435682,3800,18.7,49.2,12.6,1016.512852,6.808515625,77.67419327,660006,0.05263773196157607,254.86766289659005,14.337806700142837
52.6082704,1.543577,3800,18.7,49.2,12.6,1016.513564,6.81203125,77.66068972,661285,0.05239203207909703,258.903567035827,14.337806700142837
52.608234,1.5435777,3600,9.4,50.9,12.7,1016.521929,6.821210938,77.66201787,660645,0.05181427354012045,263.3241471032561,14.622854500213531
52.6081983,1.5435782,3600,9.4,50.9,12.7,1016.521995,6.824335938,77.64145302,661926,0.051538789076402414,267.7302165044576,14.622854500213531
52.6081635,1.5435787,3600,9.4,50.9,12.7,1016.522213,6.829609375,77.62120076,661926,0.051565134037647266,272.04595573621145,14.622854500213531
52.6081289,1.5435723,3600,-0.4,50.9,12.7,1016.524404,6.827851563,77.62795132,663212,0.05141431507359053,276.36577425044305,14.783238334189361
52.6081289,1.5435723,3600,-0.4,50.9,12.7,1016.509559,6.838398438,77.61546758,662568,0.05141431507359053,276.36577425044305,14.783238334189361
52.6080956,1.5435477,3600,-0.4,50.9,12.7,1016.490711,6.840351563,77.59473723,663212,0.05031672894746672,280.7841168679404,14.783238334189361
52.6080632,1.5435222,3600,-9.8,47.4,12.7,1016.505801,6.84640625,77.58160546,663212,0.04944387970807326,285.27688792652395,15.421811747720916
52.6080312,1.5434989,3600,-9.8,47.4,12.7,1016.503267,6.852070313,77.56841793,663857,0.04900855363619953,289.79241867326846,15.421811747720916
52.6079991,1.5434776,3600,-9.8,47.4,12.7,1016.510341,6.86046875,77.55562665,665151,0.04900877548378967,294.3055178564374,15.421811747720916
52.6079725,1.5434613,3600,-18.6,43.6,12.8,1016.501575,6.8675,77.55664376,666449,0.04931869261631039,297.9758040950521,15.72700068694286
52.6079725,1.5434613,3600,-18.6,43.6,12.8,1016.510779,6.886445313,77.53837658,667753,0.04931869261631039,297.9758040950521,15.72700068694286
52.6079509,1.5434354,3600,-18.6,43.6,12.8,1016.50055,6.894648438,77.52555891,668407,0.04898230160514224,301.42750659550063,15.72700068694286
52.6079407,1.54341,3700,-24.5,38.5,12.6,1016.492921,6.9003125,77.49137051,667100,0.048139939701663914,303.649802121061,15.964437489521549
52.6079122,1.5433424,3700,-24.5,38.5,12.6,1016.475058,6.89875,77.48414357,669062,0.04636892758106895,310.0623646831809,15.964437489521549
52.607894,1.5432905,3700,-24.5,38.5,12.6,1016.464118,6.9034375,77.4568199,670376,0.04513808670221159,314.9069407759522,15.964437489521549
52.6078854,1.5432577,3800,-29.7,30.0,12.5,1016.437078,6.894257813,77.42049564,673684,0.04429410383547826,317.81221482603263,16.897252040829304
52.6078656,1.5431825,3800,-29.7,30.0,12.5,1016.436175,6.896796875,77.40686541,669718,0.04282229056416144,324.8533387454183,16.897252040829304
52.6078656,1.5431825,3800,-29.7,30.0,12.5,1016.420591,6.8925,77.38525021,669718,0.04282229056416144,324.8533387454183,16.897252040829304
52.6078506,1.5431301,3800,-33.8,20.9,12.5,1016.40877,6.895625,77.38570178,669718,0.042315792624478835,330.08523590293913,17.682457670427695
52.6078378,1.5430848,3800,-33.8,20.9,12.5,1016.395271,6.894648438,77.3575714,672357,0.04215125599020189,334.6643911096702,17.682457670427695
52.6078286,1.5430453,3800,-33.8,20.9,12.5,1016.396411,6.89328125,77.32938814,673684,0.042025925643974935,338.5549952372311,17.682457670427695
52.6078331,1.5430019,3900,-36.7,13.8,12.4,1016.409587,6.8940625,77.31550939,675016,0.0405631279068383,342.15537542152407,17.62561459489248
52.6078434,1.5429446,3900,-36.7,13.8,12.4,1016.415648,6.894648438,77.30859853,681077,0.038425784201202004,347.13433865831416,17.62561459489248
52.6078434,1.5429446,3900,-36.7,13.8,12.4,1016.429318,6.893671875,77.28047781,679045,0.038425784201202004,347.13433865831416,17.62561459489248
52.6078507,1.5428879,3700,-34.1,4.6,12.7,1016.440968,6.8925,77.27331425,677696,0.03694882187622839,352.65492554880217,20.07174995093771
52.6078584,1.5428321,3700,-34.1,4.6,12.7,1016.454638,6.891523438,77.25219147,678370,0.03580003131885204,358.4748957853444,20.07174995093771
52.6078662,1.542775,3700,-34.1,4.6,12.7,1016.45294,6.891523438,77.23820469,679045,0.03504060114266379,4.756802533724779,20.07174995093771
52.6078796,1.5427208,3800,-31.7,-5.0,12.6,1016.453798,6.881757813,77.22280974,678370,0.03407052817511357,11.11648499676013,20.986113447211842
52.6079012,1.5426733,3800,-31.7,-5.0,12.6,1016.464291,6.916914063,77.24186967,679045,0.03253631572986289,17.49355860628337,20.986113447211842
52.607922,1.5426245,3600,-26.1,-13.3,12.7,1016.475833,6.905390625,77.19125837,679721,0.031560911875451625,24.486727892799834,22.70287919420004
52.607922,1.5426245,3600,-26.1,-13.3,12.7,1016.478563,6.909101563,77.18480211,680398,0.031560911875451625,24.486727892799834,22.70287919420004
52.6079412,1.5425755,3600,-26.1,-13.3,12.7,1016.486043,6.901289063,77.15571057,685178,0.03124129974341179,31.660922030287377,22.70287919420004
52.6079607,1.5425272,3600,-26.1,-13.3,12.7,1016.484623,6.894257813,77.13372567,687248,0.0313625946793743,38.84280287187135,22.70287919420004
52.6079743,1.5425006,3700,-20.5,-21.5,12.6,1016.482729,6.884882813,77.12538425,683806,0.03140514407109906,43.13770148048517,22.264720005090354
52.6080214,1.5424492,3700,-20.5,-21.5,12.6,1016.482277,6.8784375,77.11047639,680398,0.03058876427176597,54.69502428623666,22.264720005090354
52.6080511,1.5424159,3800,-12.4,-27.0,12.5,1016.479223,6.87453125,77.1029244,685867,0.030785478301591153,62.17080405928542,22.22343414964203
52.6080511,1.5424159,3800,-12.4,-27.0,12.5,1016.467423,6.873554688,77.10278367,685178,0.030785478301591153,62.17080405928542,22.22343414964203
52.6080632,1.5424029,3800,-12.4,-27.0,12.5,1016.468346,6.866914063,77.07387312,684491,0.030978781003550827,65.13898792569903,22.22343414964203
52.6081117,1.5423512,3800,-12.4,-27.0,12.5,1016.464068,6.865351563,77.07364804,685178,0.032523186483340606,76.45304096806169,22.22343414964203
52.6081237,1.5423382,3800,-3.9,-32.5,12.5,1016.466537,6.8565625,77.04443224,684491,0.033101598819107056,79.06340716417094,20.64149961317972
52.6081768,1.5423056,3800,-3.9,-32.5,12.5,1016.466688,6.858710938,77.05172876,685178,0.03471355947137162,89.4105842100003,20.64149961317972
52.6082121,1.5422921,3800,5.4,-35.7,12.5,1016.47539,6.848554688,77.03629239,687940,0.03580488235113469,95.73952885824963,19.127789826326197
52.6082262,1.5422868,3800,5.4,-35.7,12.5,1016.470487,6.8425,77.03542075,686557,0.03635067796531883,98.15033995038846,19.127789826326197
52.6082262,1.5422868,3800,5.4,-35.7,12.5,1016.467026,6.839375,77.02798436,685867,0.03635067796531883,98.15033995038846,19.127789826326197
52.6082615,1.542274,3800,5.4,-35.7,12.5,1016.470487,6.8425,77.04240754,687940,0.0379519372955981,103.85835173000902,19.127789826326197
52.6082952,1.5422611,3800,15.2,-37.9,12.5,1016.47876,6.837226563,77.0416484,687248,0.03984477624445787,108.81082756293681,17.270576385775705
52.6083392,1.5422474,3800,15.2,-37.9,12.5,1016.502767,6.838398438,77.03483034,687940,0.042520578067187155,114.67606016089815,17.270576385775705
52.6083504,1.5422515,3800,23.1,-38.2,12.6,1016.501839,6.829609375,77.01959259,686557,0.04280556143536812,116.3503425010684,16.122856853930625
52.6083837,1.5422704,3800,23.1,-38.2,12.6,1016.506932,6.829609375,77.01260656,686557,0.04347349803800165,121.48996097611632,16.122856853930625
52.6083837,1.5422704,3800,23.1,-38.2,12.6,1016.527089,6.824335938,77.02581994,687248,0.04347349803800165,121.48996097611632,16.122856853930625
52.6084383,1.5423015,3800,23.1,-38.2,12.6,1016.534952,6.81984375,77.02517353,692125,0.04528173800594591,129.47224452303968,16.122856853930625
52.6084516,1.5423097,3600,32.7,-34.8,12.7,1016.53334,6.818867188,77.02503301,688634,0.045816399093157004,131.34442995572184,15.372389653974425
52.6085043,1.5423426,3600,32.7,-34.8,12.7,1016.534222,6.820429688,77.01827168,689330,0.04836831528953587,138.32437196932062,15.372389653974425
52.6085168,1.5423542,3800,41.6,-30.7,12.6,1016.531509,6.812617188,77.00317612,687248,0.04890630023083194,140.09593976043521,14.240026838235025
52.6085469,1.5423875,3800,41.6,-30.7,12.6,1016.534905,6.812617188,77.01714766,690026,0.05017418608008039,144.52901164392983,14.240026838235025
52.6085767,1.5424222,3800,41.6,-30.7,12.6,1016.528797,6.804804688,77.0230098,690026,0.05164924424079883,148.78892634076027,14.240026838235025
52.6085767,1.5424222,3800,41.6,-30.7,12.6,1016.540188,6.8065625,77.02326268,688634,0.05164924424079883,148.78892634076027,14.240026838235025
52.6086109,1.5424647,3800,49.9,-24.9,12.6,1016.560562,6.8065625,77.03723541,686557,0.053591306654663454,153.53118390732007,13.310607127165735
52.6086406,1.5425027,3800,49.9,-24.9,12.6,1016.566367,6.810078125,77.03075474,690026,0.05552750719792367,157.4274931129081,13.310607127165735
52.6086521,1.5425403,3800,55.1,-19.6,12.6,1016.552633,6.807929688,77.02345936,690026,0.05580144946526601,160.34297428018277,12.753068167637236
52.6086575,1.5425732,3800,55.1,-19.6,12.6,1016.544381,6.809101563,77.03061424,687940,0.05566337717646335,162.707303626557,12.753068167637236
52.6086701,1.5426521,3800,55.1,-19.6,12.6,1016.534687,6.80734375,77.03036133,690725,0.05568370503108654,168.38409646124197,12.753068167637236
52.6086701,1.5426521,3800,55.1,-19.6,12.6,1016.524927,6.802460938,77.01568664,689330,0.05568370503108654,168.38409646124197,12.753068167637236
52.6086777,1.54271,3900,57.6,-10.3,12.4,1016.528256,6.799335938,77.02222312,691424,0.05586465412545577,172.49310874436514,12.616016515016575
52.6086824,1.5427451,3900,57.6,-10.3,12.4,1016.53058,6.803828125,77.02985555,694237,0.05612420532582619,174.9643364830233,12.616016515016575
52.6086907,1.5428027,3800,59.8,-0.5,12.5,1016.529157,6.796796875,77.01487194,695652,0.05683957645192838,178.9577384846569,12.491747395080187
52.6086945,1.5428253,3800,59.8,-0.5,12.5,1016.528882,6.803828125,77.02286932,692125,0.05725512114580242,180.49365753510702,12.491747395080187
52.6087054,1.5429172,3800,59.8,-0.5,12.5,1016.518885,6.797773438,77.0150124,692125,0.05885086467194159,186.54076188991942,12.491747395080187
52.6087029,1.5430003,3800,61.0,9.4,12.5,1016.518117,6.8065625,77.02326268,694237,0.05948380590589949,191.953669181392,12.143753206663222
52.6087029,1.5430003,3800,61.0,9.4,12.5,1016.509153,6.80421875,77.02292551,693532,0.05948380590589949,191.953669181392,12.143753206663222
52.6086998,1.5430594,3800,61.0,9.4,12.5,1016.51364,6.795625,77.00771767,692828,0.06010999372792562,195.74943381346674,12.143753206663222
52.6086976,1.5430947,3800,60.2,19.5,12.6,1016.51731,6.78859375,77.02067806,693532,0.06057128000113534,197.9850982457205,11.961819366669985
52.6086941,1.543153,3800,60.2,19.5,12.6,1016.514303,6.791914063,77.02814172,694237,0.061545294412321316,201.58906463631916,11.961819366669985
52.6086869,1.5432098,3800,60.2,19.5,12.6,1016.513458,6.782148438,77.02673719,692125,0.062339735445684344,205.1441432893676,11.961819366669985
52.6086776,1.5432665,3800,58.2,29.1,12.5,1016.515138,6.78625,77.02732707,694237,0.06316020413275003,208.69376419479931,11.561551447681047
52.6086776,1.5432665,3800,58.2,29.1,12.5,1016.512795,6.785859375,77.03425718,694944,0.06316020413275003,208.69376419479931,11.561551447681047
