,predicted_rsrp,predicted_rsrq,predicted_sinr,true_rsrp,true_rsrq,true_sinr
0,-104.113754,-12.628054,-4.357486,-103.0,-12.0,-4.0
1,-114.89854,-20.199154,-20.104164,-115.0,-19.0,-20.0
2,-115.18585,-18.88033,-14.431379,-114.0,-19.5,-16.0
3,-115.6295,-19.75502,-20.182526,-114.0,-19.0,-20.0
4,-117.816216,-17.518433,-14.217363,-108.0,-16.0,-10.0
5,-115.07385,-11.325031,-4.768552,-115.0,-10.0,-4.0
6,-115.36412,-18.928448,-14.506077,-114.0,-19.5,-16.0
7,-109.23459,-13.559095,-7.131407,-109.0,-13.0,-8.0
8,-104.5774,-12.78663,-5.11451,-105.0,-13.0,-6.0
9,-112.13209,-17.93447,-12.150151,-111.0,-18.0,-12.0
10,-105.749,-8.720354,-1.406682,-104.0,-9.0,-2.0
11,-105.30361,-9.873575,0.21184652,-104.0,-11.0,-1.0
12,-114.36852,-18.779062,-14.271523,-107.0,-13.0,-5.0
13,-105.04353,-10.135678,0.95880884,-104.0,-10.0,0.0
14,-104.29388,-13.314985,-3.8951719,-104.0,-13.0,-4.0
15,-114.21104,-15.598183,-13.516575,-114.0,-18.0,-14.0
16,-118.48939,-17.860458,-13.42225,-112.0,-15.0,-5.0
17,-105.03519,-9.936192,0.28430337,-104.0,-10.0,0.0
18,-112.42597,-14.789266,-5.6729107,-111.0,-15.0,-6.0
19,-101.962234,-10.823539,-1.0006981,-100.0,-11.0,-1.0
20,-105.981926,-10.079617,0.12762408,-104.0,-11.0,-1.0
21,-104.76174,-10.264037,-2.6150622,-103.0,-8.0,-1.0
22,-109.35012,-10.819912,-3.3424535,-109.0,-11.0,-4.0
23,-108.25916,-15.489555,-8.893748,-108.0,-16.0,-10.0
24,-102.50239,-10.440116,-0.9838782,-100.0,-11.0,-1.0
25,-104.79143,-9.028418,-0.1260478,-103.0,-8.0,-1.0
26,-111.338646,-13.783392,-4.6118174,-111.0,-15.0,-6.0
27,-112.246574,-17.633926,-10.858573,-113.0,-19.0,-15.0
28,-104.38332,-12.61173,-4.0399966,-103.0,-12.0,-4.0
29,-97.52533,-9.9501705,-3.7279005,-96.0,-10.0,-4.0
30,-105.72584,-13.015498,-5.278724,-105.0,-13.0,-6.0
31,-114.21627,-18.739548,-14.188529,-114.0,-19.5,-16.0
32,-113.65768,-16.280497,-9.19652,-112.0,-16.0,-9.0
33,-105.363556,-8.188515,1.3696961,-105.0,-7.0,4.0
