,predicted_rsrp,predicted_rsrq,predicted_sinr,true_rsrp,true_rsrq,true_sinr
0,-111.493416,-15.461942,-8.43474,-110.0,-14.0,-8.0
1,-115.40687,-18.942692,-14.310419,-113.0,-19.0,-14.0
2,-114.78867,-20.152756,-17.814558,-114.0,-19.0,-20.0
3,-113.89626,-16.759296,-11.543674,-112.0,-17.0,-12.0
4,-115.35299,-11.709743,-4.4159856,-115.0,-10.0,-4.0
5,-117.411995,-17.979258,-14.644674,-111.0,-14.0,-8.0
6,-116.26786,-17.344154,-13.761684,-116.0,-19.5,-19.0
7,-113.26089,-17.50077,-11.710023,-111.0,-18.0,-12.0
8,-113.3452,-14.406581,-9.957995,-114.0,-18.0,-14.0
9,-116.2824,-17.956577,-13.560406,-112.0,-17.0,-12.0
10,-104.03859,-11.316132,-1.6079389,-104.0,-11.0,-1.0
11,-101.99296,-11.122851,-0.8226749,-99.0,-11.0,-2.0
12,-107.218155,-10.6600685,-3.2468765,-101.0,-10.0,1.0
13,-115.728584,-19.696156,-18.819798,-114.0,-19.5,-20.0
14,-106.41994,-12.51307,-2.0412886,-107.0,-12.0,-4.0
15,-105.30038,-11.082167,-2.461717,-106.0,-10.0,-2.0
16,-96.6953,-10.311659,-4.2031927,-96.0,-10.0,-4.0
17,-105.25439,-10.0360365,1.1888053,-104.0,-10.0,0.0
18,-115.55369,-17.989315,-15.353037,-114.0,-18.0,-14.0
19,-103.66401,-8.345685,-0.6564816,-103.0,-8.0,-1.0
20,-111.09068,-14.946274,-4.4284353,-111.0,-15.0,-6.0
21,-114.61899,-15.414504,-8.187086,-114.0,-16.0,-10.0
22,-108.26551,-14.416631,-8.18396,-102.0,-11.0,-4.0
23,-104.17338,-13.186369,-3.7040591,-104.0,-13.0,-4.0
24,-100.91805,-13.710872,-2.777631,-100.0,-14.0,-3.0
25,-101.52413,-9.426791,2.5999413,-100.0,-10.0,2.0
26,-104.42528,-11.161847,-2.1739807,-104.0,-11.0,-1.0
27,-118.61443,-18.268562,-13.979983,-140.0,-19.5,-16.0
28,-101.01415,-7.6933117,2.5930753,-101.0,-8.0,2.0
29,-96.79197,-10.361629,1.7390654,-95.0,-10.0,1.0
30,-113.15421,-14.838037,-5.739828,-111.0,-15.0,-6.0
31,-113.98209,-13.960147,-6.521969,-113.0,-15.0,-7.0
32,-102.16711,-12.168141,-1.8369362,-99.0,-11.0,-2.0
33,-114.89086,-18.873554,-14.028563,-114.0,-19.5,-16.0
34,-111.6812,-12.33952,-7.0640697,-110.0,-11.0,-7.0
35,-103.62759,-9.026822,-0.5269462,-103.0,-8.0,-1.0
36,-115.480934,-17.324923,-10.3069725,-114.0,-17.0,-10.0
37,-114.55172,-18.544971,-13.079464,-113.0,-19.0,-14.0
38,-103.398315,-9.377963,0.92350453,-101.0,-8.0,1.0
39,-105.44206,-7.1251707,4.2934046,-105.0,-7.0,4.0
40,-112.11539,-16.104523,-8.878399,-113.0,-19.0,-14.0
41,-107.950874,-15.741969,-8.48386,-108.0,-16.0,-10.0
42,-111.91599,-20.047758,-20.199932,-109.0,-19.5,-19.0
43,-104.00834,-12.869354,-3.2962787,-104.0,-13.0,-4.0
44,-97.42408,-10.625016,-4.5959516,-96.0,-10.0,-4.0
45,-116.18548,-19.24422,-14.527576,-115.0,-19.0,-14.0
46,-101.797424,-11.020165,0.09811396,-101.0,-10.0,1.0
47,-112.316185,-16.967064,-11.688813,-112.0,-17.0,-12.0
48,-101.46229,-11.887933,-1.2348583,-99.0,-11.0,-2.0
49,-112.82082,-15.575904,-6.08465,-111.0,-15.0,-6.0
50,-104.440765,-19.22812,-15.490557,-103.0,-19.0,-15.0
51,-117.196754,-18.990189,-16.867538,-118.0,-19.0,-20.0
52,-114.38212,-18.374222,-13.176458,-111.0,-18.0,-12.0
53,-92.19228,-13.234028,0.44704956,-89.0,-13.0,0.0
54,-115.84775,-19.490868,-19.642452,-115.0,-19.0,-20.0
55,-105.07508,-11.801619,-2.8110378,-104.0,-13.0,-4.0
56,-112.75667,-18.848118,-12.873423,-111.0,-18.0,-12.0
