,predicted_rsrp,predicted_rsrq,predicted_sinr,true_rsrp,true_rsrq,true_sinr
0,-103.82552,-12.750146,-2.73085,-98.0,-8.0,0.0
1,-90.3315,-10.887348,2.771241,-88.0,-11.0,2.0
2,-95.93901,-15.103213,-13.569241,-93.0,-14.0,-12.0
3,-97.844,-10.912463,-8.149173,-96.0,-10.0,-8.0
4,-94.85206,-13.254774,-11.527926,-95.0,-12.0,-20.0
5,-90.7801,-10.601678,-7.019373,-88.0,-9.0,-7.0
6,-96.33567,-8.303388,-1.6034775,-94.0,-8.0,-1.0
7,-105.332726,-19.745506,-16.459717,-107.0,-19.5,-20.0
8,-94.364815,-11.813273,0.77952164,-93.0,-14.0,2.0
9,-93.45176,-10.59662,-9.353608,-92.0,-8.0,-10.0
10,-95.323265,-16.242367,-11.339606,-94.0,-17.0,-13.0
11,-90.40686,-10.913482,2.7358263,-88.0,-11.0,2.0
12,-106.46089,-19.290134,-11.488423,-105.0,-19.5,-11.0
13,-95.58553,-11.673129,-11.385913,-93.0,-10.0,-6.0
14,-88.1087,-9.380105,2.326978,-87.0,-10.0,1.0
15,-102.41505,-17.386108,-10.155635,-101.0,-17.0,-10.0
16,-90.76107,-9.669471,-3.4747918,-89.0,-10.0,-3.0
17,-89.8037,-10.113273,-8.814628,-88.0,-7.0,-3.0
18,-95.02879,-13.2670145,-8.508357,-94.0,-14.0,-8.0
19,-95.42727,-8.607479,-1.3741288,-94.0,-8.0,-1.0
20,-91.48717,-12.350036,-7.0185623,-91.0,-12.0,-6.0
21,-90.05273,-12.278436,-6.1259747,-89.0,-13.0,-7.0
22,-95.42636,-15.805366,-7.5331807,-95.0,-16.0,-8.0
23,-93.64404,-14.873187,-10.975492,-92.0,-15.0,-11.0
24,-95.64836,-12.290513,-10.212735,-94.0,-12.0,-16.0
25,-89.22921,-7.71791,-2.6306522,-88.0,-7.0,-3.0
26,-90.5267,-9.865645,-3.1288793,-89.0,-10.0,-3.0
27,-104.67803,-13.248121,-3.4846773,-103.0,-13.0,-3.0
28,-99.63429,-16.178957,-17.011124,-98.0,-16.0,-17.0
29,-96.46104,-14.726125,-10.296892,-95.0,-15.0,-10.0
30,-96.80137,-12.060556,-2.841534,-95.0,-12.0,-5.0
31,-90.56239,-11.584002,-12.266939,-90.0,-12.0,-13.0
32,-101.31449,-14.617505,-8.263965,-100.0,-14.0,-8.0
33,-100.2517,-13.5941725,-10.715839,-98.0,-14.0,-10.0
34,-93.97561,-8.726208,-3.5228226,-92.0,-9.0,-4.0
35,-104.54542,-17.06232,-10.253665,-103.0,-17.0,-11.0
36,-95.19059,-8.025177,-3.489851,-94.0,-8.0,-3.0
37,-104.80802,-19.056253,-12.437425,-102.0,-19.5,-12.0
38,-110.27126,-16.190449,-11.318259,-117.0,-16.0,-9.0
39,-90.53642,-9.828065,-3.231868,-89.0,-10.0,-3.0
40,-95.69171,-13.439458,-8.018023,-97.0,-14.0,-10.0
41,-90.28223,-10.2773485,-7.4114017,-88.0,-9.0,-7.0
42,-88.83083,-7.391994,-4.287334,-88.0,-7.0,-3.0
43,-104.536446,-17.090082,-12.332089,-103.0,-17.0,-11.0
44,-96.22868,-14.639811,-10.849079,-97.0,-15.0,-9.0
45,-104.269005,-17.771358,-10.857269,-103.0,-17.0,-11.0
46,-90.65287,-11.035173,2.8741105,-88.0,-11.0,2.0
47,-89.99697,-9.739893,-3.8260014,-89.0,-10.0,-4.0
48,-97.91047,-12.551295,-3.4018826,-96.0,-12.0,-4.0
49,-87.09839,-8.430996,-4.4270344,-86.0,-8.0,-4.0
50,-89.94355,-11.092807,-8.643058,-88.0,-11.0,-13.0
51,-90.056335,-10.276225,-4.219528,-89.0,-10.0,-4.0
52,-94.40583,-9.392579,0.3716418,-93.0,-9.0,0.0
53,-94.129555,-15.482602,-15.981844,-93.0,-14.0,-20.0
54,-90.986,-8.300059,-7.575733,-90.0,-8.0,-6.0
55,-90.01084,-10.682864,-8.141713,-89.0,-11.0,-10.0
56,-97.9772,-11.706723,-4.4147463,-96.0,-11.0,-4.0
57,-95.21178,-16.07451,-8.156009,-94.0,-16.0,-9.0
58,-89.76173,-10.995801,-9.90692,-89.0,-11.0,-10.0
59,-89.57154,-11.148363,-8.987575,-88.0,-11.0,-13.0
60,-95.24293,-16.075798,-8.6164255,-94.0,-16.0,-9.0
61,-94.066154,-15.351438,-20.880226,-93.0,-16.0,-20.0
62,-99.30996,-11.961944,-4.6831217,-98.0,-12.0,-6.0
63,-104.57132,-13.49552,-3.2709937,-103.0,-13.0,-3.0
64,-92.90043,-10.747434,-3.3131905,-92.0,-11.0,-4.0
65,-103.79574,-19.802109,-12.256456,-102.0,-19.5,-12.0
66,-89.7432,-10.285405,-4.0334864,-89.0,-10.0,-4.0
67,-97.35778,-9.327786,-0.52726126,-95.0,-9.0,0.0
68,-98.88892,-13.119115,-4.4631915,-99.0,-14.0,-7.0
69,-97.41991,-12.799764,-9.911206,-96.0,-14.0,-8.0
70,-95.93514,-10.616959,-8.76942,-95.0,-11.0,-9.0
71,-98.21641,-14.679227,-14.282824,-96.0,-15.0,-12.0
72,-94.61547,-14.637146,-15.432804,-93.0,-14.0,-12.0
73,-91.73211,-11.099928,2.9047077,-93.0,-12.0,3.0
