model,metric,split,size,value
IDW,mae,cross,0.3,10.855608517587358
IDW,rmse,cross,0.3,12.277636468118256
Kriging,mae,test,0.3,3.2847519988086717
Kriging,rmse,test,0.3,4.461364549155033
Kriging,mae,cross,0.3,11.593454516661566
Kriging,rmse,cross,0.3,13.025766068492091
Ensemble,mae,test,0.3,1.4320235595422715
Ensemble,rmse,test,0.3,2.3370154718371037
Ensemble,mae,cross,0.3,7.468883308548869
Ensemble,rmse,cross,0.3,9.198142061044745
MLP,mae,test,0.4,2.23288271339442
MLP,rmse,test,0.4,3.0493912149969593
MLP,mae,cross,0.4,28.13011037010178
MLP,rmse,cross,0.4,28.53798552582999
IDW,mae,test,0.4,1.132851968913719
IDW,rmse,test,0.4,2.6448048382584064
IDW,mae,cross,0.4,10.907442068261952
IDW,rmse,cross,0.4,12.332394467183951
Kriging,mae,test,0.4,3.40836658771924
Kriging,rmse,test,0.4,4.529922447153806
Kriging,mae,cross,0.4,11.433890327976446
Kriging,rmse,cross,0.4,12.87316967660777
Ensemble,mae,test,0.4,1.6104401545874918
Ensemble,rmse,test,0.4,2.7169502392836753
Ensemble,mae,cross,0.4,7.360523961093853
Ensemble,rmse,cross,0.4,9.149792974860434
MLP,mae,test,0.5,2.2815746164576893
MLP,rmse,test,0.5,3.048376074749118
MLP,mae,cross,0.5,25.80675186066938
MLP,rmse,cross,0.5,26.223373238543974
IDW,mae,test,0.5,1.3110218425015945
IDW,rmse,test,0.5,2.6490406148010446
IDW,mae,cross,0.5,11.075280675415055
IDW,rmse,cross,0.5,12.48140353650731
Kriging,mae,test,0.5,3.7005818374108492
Kriging,rmse,test,0.5,4.930292427721892
Kriging,mae,cross,0.5,11.54480554068679
Kriging,rmse,cross,0.5,12.98688437722305
Ensemble,mae,test,0.5,1.7829587624981869
Ensemble,rmse,test,0.5,2.8903521350258585
Ensemble,mae,cross,0.5,7.055510742861862
Ensemble,rmse,cross,0.5,8.860965783881637
MLP,mae,test,0.1,1.8175111389160157
MLP,rmse,test,0.1,2.182165756483363
MLP,mae,cross,0.1,29.66579667492026
MLP,rmse,cross,0.1,30.14478988997501
IDW,mae,test,0.1,0.43734689612169414
IDW,rmse,test,0.1,1.1759256151952067
IDW,mae,cross,0.1,10.834668669743774
IDW,rmse,cross,0.1,12.254639273457075
Kriging,mae,test,0.1,2.7278077935876275
Kriging,rmse,test,0.1,3.90433168302827
Kriging,mae,cross,0.1,11.598437463924107
Kriging,rmse,cross,0.1,13.045748828827977
Ensemble,mae,test,0.1,0.8651795602501261
Ensemble,rmse,test,0.1,1.261813054405934
Ensemble,mae,cross,0.1,7.575606318689648
