Method,Test Size,MAE
IDW,0.1,0.3940826904014444
Kriging,0.1,0.5030501635254131
Ensemble,0.1,0.3680365147971743
U-Net,0.1,0.984956531688298
Splatformer,0.1,0.16343078017234802
U-Net,0.1,0.984956531688298
IDW,0.1,0.3940826904014444
Kriging,0.1,0.5030501635254131
Ensemble,0.1,0.3680365147971743
U-Net,0.1,0.8985509435648062
Splatformer,0.1,0.14985263347625732
U-Net,0.1,0.8985509435648062
IDW,0.1,0.3940826904014444
Kriging,0.1,0.5030501635254131
Ensemble,0.1,0.3680365147971743
U-Net,0.1,0.9720752273977293
Splatformer,0.1,0.1702442765235901
U-Net,0.1,0.9720752273977293
IDW,0.1,0.3940826904014444
Kriging,0.1,0.5030501635254131
Ensemble,0.1,0.3680365147971743
U-Net,0.1,1.0483114080116998
Splatformer,0.1,0.2731541693210602
U-Net,0.1,1.0483114080116998
IDW,0.1,0.3940826904014444
Kriging,0.1,0.5030501635254131
Ensemble,0.1,0.3680365147971743
U-Net,0.1,0.9137040051921401
Splatformer,0.1,0.18752780556678772
U-Net,0.1,0.9137040051921401
IDW,0.1,0.3940826904014444
Kriging,0.1,0.5030501635254131
Ensemble,0.1,0.3680365147971743
U-Net,0.1,0.9978813639106248
Splatformer,0.1,0.13247992098331451
U-Net,0.1,0.9978813639106248
IDW,0.1,0.3940826904014444
Kriging,0.1,0.5030501635254131
Ensemble,0.1,0.3680365147971743
U-Net,0.1,0.8941212479201465
Splatformer,0.1,0.17303252220153809
U-Net,0.1,0.8941212479201465
IDW,0.1,0.3940826904014444
Kriging,0.1,0.5030501635254131
Ensemble,0.1,0.3680365147971743
U-Net,0.1,0.9190921337866225
Splatformer,0.1,0.27795854210853577
U-Net,0.1,0.9190921337866225
IDW,0.1,0.3940826904014444
Kriging,0.1,0.5030501635254131
Ensemble,0.1,0.3680365147971743
U-Net,0.1,0.8970851342895073
Splatformer,0.1,0.14107559621334076
U-Net,0.1,0.8970851342895073
IDW,0.1,0.3940826904014444
Kriging,0.1,0.5030501635254131
Ensemble,0.1,0.3680365147971743
U-Net,0.1,0.9878171697157698
Splatformer,0.1,0.31659841537475586
U-Net,0.1,0.9878171697157698
IDW,0.1,0.3940826904014444
Kriging,0.1,0.5030501635254131
