Method,Test Size,MAE
IDW,0.1,0.8410454931930857
Kriging,0.1,0.6585619985502796
Ensemble,0.1,0.5423880778086007
U-Net,0.1,0.644191566274998
Splatformer,0.1,0.9399496912956238
U-Net,0.1,0.644191566274998
IDW,0.1,0.7858381849984963
Kriging,0.1,0.7471329284318525
Ensemble,0.1,0.8587869265240873
U-Net,0.1,1.1179069027123343
Splatformer,0.1,2.228980302810669
U-Net,0.1,1.1179069027123343
IDW,0.2,0.6696620618939315
Kriging,0.2,0.6341798301089796
Ensemble,0.2,0.7508935849923686
U-Net,0.2,0.3976829563936214
Splatformer,0.2,1.5513962507247925
U-Net,0.2,0.3976829563936214
IDW,0.2,1.0975783508263446
Kriging,0.2,0.8487845661149381
Ensemble,0.2,1.2019717771416585
U-Net,0.2,3.587196228899244
Splatformer,0.2,1.2329868078231812
U-Net,0.2,3.587196228899244
IDW,0.3,0.5884180470559195
Kriging,0.3,0.555286505115279
Ensemble,0.3,0.5846093023357503
U-Net,0.3,0.39438700188365844
Splatformer,0.3,0.7519423961639404
U-Net,0.3,0.39438700188365844
IDW,0.3,0.5543403521276735
Kriging,0.3,0.5482817866445642
Ensemble,0.3,0.4753425283063883
U-Net,0.3,1.096066483413622
Splatformer,0.3,1.078870177268982
U-Net,0.3,1.096066483413622
IDW,0.4,0.5573654936192113
Kriging,0.4,0.5827656847024807
Ensemble,0.4,0.574382540443378
U-Net,0.4,0.38974816945104873
Splatformer,0.4,1.5323569774627686
U-Net,0.4,0.38974816945104873
IDW,0.4,0.5903690652753671
Kriging,0.4,0.5796393463917613
Ensemble,0.4,0.46224667969437566
U-Net,0.4,1.248250699636738
Splatformer,0.4,1.2421058416366577
U-Net,0.4,1.248250699636738
IDW,0.5,0.6241080511574317
Kriging,0.5,0.5024541101012753
Ensemble,0.5,0.6795731582002944
U-Net,0.5,1.0156524457240328
Splatformer,0.5,0.914804220199585
U-Net,0.5,1.0156524457240328
IDW,0.5,0.676890841658787
Kriging,0.5,0.8135437260675422
Ensemble,0.5,0.6701314865754893
U-Net,0.5,3.2868386153378255
Splatformer,0.5,2.345487356185913
U-Net,0.5,3.2868386153378255
