Method,Test Size,MAE
IDW,0.1,0.3940826904014444
Kriging,0.1,0.5030501635254131
Ensemble,0.1,0.3680365147971743
U-Net,0.1,1.0966598620179842
Splatformer,0.1,0.3748190999031067
U-Net,0.1,1.0966598620179842
IDW,0.1,0.3940826904014444
Kriging,0.1,0.5030501635254131
Ensemble,0.1,0.3680365147971743
U-Net,0.1,1.1162030627996333
Splatformer,0.1,0.37322112917900085
U-Net,0.1,1.1162030627996333
IDW,0.1,0.3940826904014444
Kriging,0.1,0.5030501635254131
Ensemble,0.1,0.3680365147971743
U-Net,0.1,0.9618447420164562
Splatformer,0.1,0.3075984716415405
U-Net,0.1,0.9618447420164562
IDW,0.1,0.3940826904014444
Kriging,0.1,0.5030501635254131
Ensemble,0.1,0.3680365147971743
U-Net,0.1,1.0412306974033991
Splatformer,0.1,0.47198063135147095
U-Net,0.1,1.0412306974033991
IDW,0.1,0.3940826904014444
Kriging,0.1,0.5030501635254131
Ensemble,0.1,0.3680365147971743
U-Net,0.1,1.0891282533456155
Splatformer,0.1,0.8876386284828186
U-Net,0.1,1.0891282533456155
IDW,0.2,0.3347251847423868
Kriging,0.2,0.4479576758958457
Ensemble,0.2,0.2582220229499434
U-Net,0.2,2.547433291028702
Splatformer,0.2,0.33207377791404724
U-Net,0.2,2.547433291028702
IDW,0.2,0.3347251847423868
Kriging,0.2,0.4479576758958457
Ensemble,0.2,0.2582220229499434
U-Net,0.2,2.857351827235443
Splatformer,0.2,0.5583970546722412
U-Net,0.2,2.857351827235443
IDW,0.2,0.3347251847423868
Kriging,0.2,0.4479576758958457
Ensemble,0.2,0.2582220229499434
U-Net,0.2,2.7403329526814106
Splatformer,0.2,0.38703298568725586
U-Net,0.2,2.7403329526814106
IDW,0.2,0.3347251847423868
Kriging,0.2,0.4479576758958457
Ensemble,0.2,0.2582220229499434
U-Net,0.2,2.604035147533902
Splatformer,0.2,0.36079978942871094
U-Net,0.2,2.604035147533902
IDW,0.2,0.3347251847423868
Kriging,0.2,0.4479576758958457
Ensemble,0.2,0.2582220229499434
U-Net,0.2,2.5174337485102765
Splatformer,0.2,0.49791377782821655
U-Net,0.2,2.5174337485102765
IDW,0.3,0.3409863086557172
Kriging,0.3,0.44964589972127156
Ensemble,0.3,0.3100313094342164
U-Net,0.3,0.7272491894893236
Splatformer,0.3,0.3393773138523102
U-Net,0.3,0.7272491894893236
IDW,0.3,0.3409863086557172
Kriging,0.3,0.44964589972127156
Ensemble,0.3,0.3100313094342164
U-Net,0.3,0.6886514971416828
Splatformer,0.3,0.4276511073112488
U-Net,0.3,0.6886514971416828
IDW,0.3,0.3409863086557172
Kriging,0.3,0.44964589972127156
Ensemble,0.3,0.3100313094342164
U-Net,0.3,0.7051438083648472
Splatformer,0.3,0.5092148184776306
U-Net,0.3,0.7051438083648472
IDW,0.3,0.3409863086557172
Kriging,0.3,0.44964589972127156
Ensemble,0.3,0.3100313094342164
U-Net,0.3,0.7021036691693074
Splatformer,0.3,0.487923800945282
U-Net,0.3,0.7021036691693074
IDW,0.3,0.3409863086557172
Kriging,0.3,0.44964589972127156
Ensemble,0.3,0.3100313094342164
U-Net,0.3,0.7015079476262346
Splatformer,0.3,0.5620533227920532
U-Net,0.3,0.7015079476262346
IDW,0.4,0.34112933609951285
Kriging,0.4,0.4505802345495508
Ensemble,0.4,0.30961186195939744
U-Net,0.4,0.5524563326924034
Splatformer,0.4,0.4542989730834961
U-Net,0.4,0.5524563326924034
IDW,0.4,0.34112933609951285
Kriging,0.4,0.4505802345495508
Ensemble,0.4,0.30961186195939744
U-Net,0.4,0.5447681777332487
Splatformer,0.4,0.3745146095752716
U-Net,0.4,0.5447681777332487
IDW,0.4,0.34112933609951285
Kriging,0.4,0.4505802345495508
Ensemble,0.4,0.30961186195939744
U-Net,0.4,0.5633693773076035
Splatformer,0.4,0.3301050364971161
U-Net,0.4,0.5633693773076035
IDW,0.4,0.34112933609951285
Kriging,0.4,0.4505802345495508
Ensemble,0.4,0.30961186195939744
U-Net,0.4,0.5600825375356773
Splatformer,0.4,0.40329745411872864
U-Net,0.4,0.5600825375356773
IDW,0.4,0.34112933609951285
Kriging,0.4,0.4505802345495508
Ensemble,0.4,0.30961186195939744
U-Net,0.4,0.5618796559046542
Splatformer,0.4,0.5205945372581482
U-Net,0.4,0.5618796559046542
IDW,0.5,0.35910619406531813
Kriging,0.5,0.4701048051465322
Ensemble,0.5,0.3472613226598256
U-Net,0.5,0.5187629700589584
Splatformer,0.5,0.43894028663635254
U-Net,0.5,0.5187629700589584
IDW,0.5,0.35910619406531813
Kriging,0.5,0.4701048051465322
Ensemble,0.5,0.3472613226598256
U-Net,0.5,0.5419227234324806
Splatformer,0.5,0.33541882038116455
U-Net,0.5,0.5419227234324806
IDW,0.5,0.35910619406531813
Kriging,0.5,0.4701048051465322
Ensemble,0.5,0.3472613226598256
U-Net,0.5,0.5363855724295605
Splatformer,0.5,0.4682336747646332
U-Net,0.5,0.5363855724295605
IDW,0.5,0.35910619406531813
Kriging,0.5,0.4701048051465322
Ensemble,0.5,0.3472613226598256
U-Net,0.5,0.5628309541039458
Splatformer,0.5,0.5910118818283081
U-Net,0.5,0.5628309541039458
IDW,0.5,0.35910619406531813
Kriging,0.5,0.4701048051465322
Ensemble,0.5,0.3472613226598256
U-Net,0.5,0.5292635274857551
Splatformer,0.5,0.5683091282844543
U-Net,0.5,0.5292635274857551
