Method,Test Size,MAE
IDW,0.1,102.92659259625839
Kriging,0.1,108.12979081894024
U-Net,0.1,0.7513247665721301
Ensemble,0.1,75.67435464084176
U-Net,0.1,0.7513247665721301
Splatformer,0.1,1.7422246932983398
IDW,0.2,102.78103291207505
Kriging,0.2,107.98820604440111
U-Net,0.2,0.634863239458271
Ensemble,0.2,75.31512651183036
U-Net,0.2,0.634863239458271
Splatformer,0.2,1.4518803358078003
IDW,0.3,102.79382416740225
Kriging,0.3,107.99167625946336
U-Net,0.3,0.558127950102518
Ensemble,0.3,75.51338776261478
U-Net,0.3,0.558127950102518
Splatformer,0.3,2.501258373260498
IDW,0.4,102.84304215495992
Kriging,0.4,108.07901890318355
U-Net,0.4,0.49233176697751546
Ensemble,0.4,75.50521890618069
U-Net,0.4,0.49233176697751546
Splatformer,0.4,1.5262947082519531
IDW,0.5,102.77932967585868
Kriging,0.5,107.97771745855526
U-Net,0.5,0.4826285872819529
Ensemble,0.5,75.54255384522035
U-Net,0.5,0.4826285872819529
Splatformer,0.5,0.806100606918335
