Method,Test Size,MAE
IDW,0.1,0.6507951229153013
Kriging,0.1,0.3610046358042325
Ensemble,0.1,1.082526409354788
U-Net,0.1,0.26565219876263
Splatformer,0.1,1.3593870401382446
U-Net,0.1,0.26565219876263
IDW,0.1,0.7480803784692064
Kriging,0.1,0.8486654455805003
Ensemble,0.1,0.6525290073709106
U-Net,0.1,0.6971178799723234
Splatformer,0.1,2.138906478881836
U-Net,0.1,0.6971178799723234
IDW,0.2,0.5214486767370815
Kriging,0.2,0.5578856209892521
Ensemble,0.2,0.49388658153156434
U-Net,0.2,16.916134805384218
Splatformer,0.2,1.1602771282196045
U-Net,0.2,16.916134805384218
IDW,0.2,0.8170806191860871
Kriging,0.2,0.6301359343713127
Ensemble,0.2,0.6557614002660596
U-Net,0.2,1.1775875407594736
Splatformer,0.2,1.076356291770935
U-Net,0.2,1.1775875407594736
IDW,0.3,0.5295402523438477
Kriging,0.3,0.5014100397729748
Ensemble,0.3,0.7219934489485298
U-Net,0.3,0.8366938166356556
Splatformer,0.3,1.2455837726593018
U-Net,0.3,0.8366938166356556
IDW,0.3,0.4458413612992029
Kriging,0.3,0.41694503360667456
Ensemble,0.3,0.589406061632678
U-Net,0.3,0.4670533637626662
Splatformer,0.3,1.1319698095321655
U-Net,0.3,0.4670533637626662
IDW,0.4,0.7156287072084974
Kriging,0.4,0.5734601105795156
Ensemble,0.4,0.7245845559696567
U-Net,0.4,1.8586305157849266
Splatformer,0.4,1.2736774682998657
U-Net,0.4,1.8586305157849266
IDW,0.4,0.5129413902808448
Kriging,0.4,0.5540583092170879
Ensemble,0.4,0.6093789062826556
U-Net,0.4,1.519603911280032
Splatformer,0.4,1.3100954294204712
U-Net,0.4,1.519603911280032
IDW,0.5,0.5489465086840035
Kriging,0.5,0.5326792945019174
Ensemble,0.5,0.6060467740258664
U-Net,0.5,0.5318089254484726
Splatformer,0.5,2.188737392425537
U-Net,0.5,0.5318089254484726
IDW,0.5,0.5692000900092692
Kriging,0.5,0.5195427898587918
Ensemble,0.5,0.5500509411166534
U-Net,0.5,0.5577020685234264
Splatformer,0.5,1.5664387941360474
U-Net,0.5,0.5577020685234264
