,predicted_rsrp,predicted_rsrq,predicted_sinr,true_rsrp,true_rsrq,true_sinr
0,-109.34709,-17.120771,-15.626479,-118.0,-16.0,-20.0
1,-110.2227,-16.089779,-12.436377,-118.0,-15.0,-10.0
2,-110.25964,-16.320534,-12.549731,-118.0,-15.0,-10.0
3,-110.2645,-16.332766,-12.561206,-118.0,-15.0,-20.0
4,-110.26596,-16.339567,-12.563151,-117.0,-14.0,-9.0
5,-110.2604,-16.347334,-12.612649,-118.0,-16.0,-20.0
6,-110.266205,-16.348413,-12.55642,-118.0,-16.0,-20.0
7,-110.264206,-16.357698,-12.559226,-117.0,-16.0,-9.0
8,-110.26424,-16.360214,-12.545558,-117.0,-16.0,-9.0
9,-110.29739,-16.32138,-12.225559,-117.0,-16.0,-9.0
10,-110.29695,-16.333124,-12.21424,-117.0,-16.0,-9.0
11,-110.30012,-16.350214,-11.929303,-117.0,-16.0,-9.0
12,-110.29591,-16.371946,-11.911984,-117.0,-16.0,-9.0
13,-110.30842,-16.413776,-11.9093275,-117.0,-16.0,-9.0
14,-110.307434,-16.423285,-11.910072,-117.0,-16.0,-9.0
15,-110.305435,-16.4417,-11.922716,-117.0,-16.0,-9.0
16,-110.30446,-16.446436,-11.911452,-117.0,-16.0,-9.0
17,-110.30206,-16.457926,-11.924205,-118.0,-17.0,-20.0
18,-110.29897,-16.463144,-11.944278,-116.0,-16.0,-11.0
19,-110.30474,-16.472696,-11.898874,-116.0,-16.0,-11.0
20,-110.303024,-16.454395,-11.8825445,-116.0,-16.0,-11.0
21,-110.29596,-16.495356,-11.937322,-116.0,-16.0,-11.0
22,-110.28468,-16.494078,-11.857563,-116.0,-16.0,-11.0
23,-110.291504,-16.44118,-11.837359,-116.0,-16.0,-11.0
24,-110.27537,-16.41494,-11.714487,-116.0,-16.0,-11.0
25,-110.282326,-16.328531,-11.6914,-116.0,-16.0,-11.0
26,-110.28302,-16.26866,-11.688851,-116.0,-16.0,-11.0
27,-110.28128,-16.211233,-11.674969,-116.0,-16.0,-11.0
28,-99.52135,-8.145377,-0.43081132,-98.0,-8.0,0.0
29,-99.349365,-8.040691,-0.2746984,-98.0,-8.0,0.0
30,-99.3753,-8.177119,-0.16268024,-98.0,-8.0,0.0
31,-99.37517,-8.215757,-0.12882218,-98.0,-8.0,0.0
32,-99.189705,-8.192896,-0.110025436,-98.0,-8.0,0.0
33,-99.28426,-8.254189,-0.09091225,-98.0,-8.0,0.0
34,-99.15229,-8.19429,-0.1330345,-98.0,-8.0,0.0
35,-99.10797,-8.274809,-0.0640541,-98.0,-8.0,0.0
36,-99.33336,-8.480608,-0.11921075,-98.0,-8.0,0.0
37,-99.875534,-9.150896,-0.45530197,-98.0,-8.0,0.0
38,-103.99051,-16.501028,-9.516065,-101.0,-17.0,-10.0
39,-103.06641,-17.146235,-10.622954,-101.0,-17.0,-10.0
40,-102.59082,-17.331575,-10.776589,-101.0,-17.0,-10.0
41,-102.55848,-17.223839,-10.647325,-101.0,-17.0,-10.0
42,-102.60458,-17.356226,-10.732181,-101.0,-17.0,-10.0
43,-102.50007,-17.38158,-10.619938,-101.0,-17.0,-10.0
44,-102.48038,-17.385544,-10.597242,-101.0,-17.0,-10.0
45,-102.5024,-17.341715,-10.501222,-101.0,-17.0,-10.0
46,-102.44212,-17.228046,-10.313184,-101.0,-17.0,-10.0
47,-102.55357,-17.17951,-10.228755,-101.0,-17.0,-10.0
48,-102.61034,-17.160152,-10.21341,-101.0,-17.0,-10.0
49,-103.439514,-16.157326,-8.13693,-101.0,-17.0,-10.0
50,-104.18114,-14.973742,-5.8002105,-103.0,-13.0,-3.0
51,-104.62597,-13.747708,-4.176815,-103.0,-13.0,-3.0
52,-104.79759,-13.653145,-4.1532974,-103.0,-13.0,-3.0
53,-104.73389,-13.568599,-4.0415835,-103.0,-13.0,-3.0
54,-104.81212,-13.684055,-4.1889825,-103.0,-13.0,-3.0
55,-104.65303,-13.584421,-4.0688334,-103.0,-13.0,-3.0
56,-104.743416,-13.758383,-4.2509136,-103.0,-13.0,-3.0
57,-104.52523,-13.632526,-4.0974445,-103.0,-13.0,-3.0
58,-104.77951,-13.995388,-4.4728127,-103.0,-13.0,-3.0
59,-104.49817,-13.844868,-4.2949286,-103.0,-13.0,-3.0
60,-104.23256,-13.696699,-4.0730047,-103.0,-13.0,-3.0
