,predicted_rsrp,predicted_rsrq,predicted_sinr,true_rsrp,true_rsrq,true_sinr
0,-116.73226,-15.987933,-19.959192,-118.0,-16.0,-20.0
1,-116.68223,-15.631985,-19.920185,-118.0,-15.0,-10.0
2,-116.69576,-15.665631,-19.923317,-118.0,-15.0,-10.0
3,-116.707085,-15.699017,-19.926786,-118.0,-15.0,-20.0
4,-116.71628,-15.73443,-19.932116,-117.0,-14.0,-9.0
5,-116.72474,-15.782157,-19.93976,-118.0,-16.0,-20.0
6,-116.734215,-15.855537,-19.95497,-118.0,-16.0,-20.0
7,-116.73728,-15.883078,-19.96062,-117.0,-16.0,-9.0
8,-116.73881,-15.898928,-19.963945,-117.0,-16.0,-9.0
9,-116.742226,-15.996886,-19.99245,-117.0,-16.0,-9.0
10,-116.74366,-16.013023,-19.995573,-117.0,-16.0,-9.0
11,-116.74005,-16.077812,-20.012892,-117.0,-16.0,-9.0
12,-116.74006,-16.09106,-20.01556,-117.0,-16.0,-9.0
13,-116.72406,-16.34737,-20.056734,-117.0,-16.0,-9.0
14,-116.72233,-16.363134,-20.059238,-117.0,-16.0,-9.0
15,-116.7209,-16.377155,-20.061945,-117.0,-16.0,-9.0
16,-116.71903,-16.391224,-20.066984,-117.0,-16.0,-9.0
17,-116.718285,-16.392822,-20.069057,-118.0,-17.0,-20.0
18,-116.71745,-16.388319,-20.072466,-116.0,-16.0,-11.0
19,-116.69341,-16.45411,-20.087744,-116.0,-16.0,-11.0
20,-116.69308,-16.446913,-20.08615,-116.0,-16.0,-11.0
21,-116.6905,-16.46378,-20.096807,-116.0,-16.0,-11.0
22,-116.634056,-16.390224,-20.157755,-116.0,-16.0,-11.0
23,-116.52203,-16.217365,-20.222527,-116.0,-16.0,-11.0
24,-103.69503,-13.955026,-20.6211,-116.0,-16.0,-11.0
25,-103.62543,-13.785041,-20.603699,-116.0,-16.0,-11.0
26,-105.96961,-14.365845,-20.701317,-116.0,-16.0,-11.0
27,-105.665985,-14.258009,-20.691305,-116.0,-16.0,-11.0
28,-104.82396,-13.935469,-20.640274,-98.0,-8.0,0.0
29,-104.758446,-13.894241,-20.635725,-98.0,-8.0,0.0
30,-104.21824,-13.723592,-20.59051,-98.0,-8.0,0.0
31,-103.29516,-13.3696575,-20.530455,-98.0,-8.0,0.0
32,-102.97851,-13.240167,-20.49805,-98.0,-8.0,0.0
33,-100.91231,-12.545439,-20.336184,-98.0,-8.0,0.0
34,-101.64239,-12.767521,-20.399607,-98.0,-8.0,0.0
35,-98.00355,-11.622885,-20.06378,-98.0,-8.0,0.0
36,-97.12025,-11.338261,-19.97642,-98.0,-8.0,0.0
37,-96.57843,-11.148048,-19.928427,-98.0,-8.0,0.0
38,-96.05934,-10.967599,-19.89041,-101.0,-17.0,-10.0
39,-95.90548,-10.892448,-19.880411,-101.0,-17.0,-10.0
40,-95.59115,-10.761538,-19.861015,-101.0,-17.0,-10.0
41,-95.51034,-10.71628,-19.85734,-101.0,-17.0,-10.0
42,-95.36793,-10.648424,-19.85221,-101.0,-17.0,-10.0
43,-95.06284,-10.521353,-19.840263,-101.0,-17.0,-10.0
44,-94.91444,-10.453106,-19.84167,-101.0,-17.0,-10.0
45,-94.75826,-10.371325,-19.841965,-101.0,-17.0,-10.0
46,-93.97448,-10.072858,-19.87894,-101.0,-17.0,-10.0
47,-93.36454,-9.936604,-19.914036,-101.0,-17.0,-10.0
48,-92.54784,-9.985218,-19.983133,-101.0,-17.0,-10.0
49,-92.33352,-10.060095,-20.006426,-101.0,-17.0,-10.0
50,-92.12623,-10.146574,-20.026997,-103.0,-13.0,-3.0
51,-92.05976,-10.186353,-20.034771,-103.0,-13.0,-3.0
52,-92.03335,-10.205889,-20.038641,-103.0,-13.0,-3.0
53,-91.99594,-10.23114,-20.042643,-103.0,-13.0,-3.0
54,-91.965485,-10.241356,-20.045712,-103.0,-13.0,-3.0
55,-91.9562,-10.257856,-20.047369,-103.0,-13.0,-3.0
56,-91.938576,-10.271168,-20.049658,-103.0,-13.0,-3.0
57,-91.93507,-10.280837,-20.050425,-103.0,-13.0,-3.0
58,-91.93282,-10.289676,-20.051283,-103.0,-13.0,-3.0
59,-91.93551,-10.292673,-20.049822,-103.0,-13.0,-3.0
60,-92.09167,-10.1827135,-20.019312,-103.0,-13.0,-3.0
61,-92.04975,-10.227132,-20.034056,-103.0,-13.0,-3.0
62,-92.38209,-9.991321,-19.943087,-95.0,-9.0,0.0
63,-96.92528,-14.342987,-20.127527,-95.0,-9.0,0.0
64,-97.69746,-14.46451,-20.07733,-95.0,-9.0,0.0
65,-97.44779,-14.42428,-20.091084,-95.0,-9.0,0.0
66,-96.57548,-14.334079,-20.125586,-95.0,-9.0,0.0
67,-96.75947,-14.349218,-20.123413,-95.0,-9.0,0.0
68,-97.15566,-14.385029,-20.109938,-95.0,-9.0,0.0
69,-97.31722,-14.402158,-20.104864,-95.0,-9.0,0.0
70,-97.25544,-14.398387,-20.110151,-95.0,-9.0,0.0
71,-97.57644,-14.436604,-20.092842,-95.0,-9.0,0.0
72,-95.84646,-14.330929,-20.141294,-95.0,-9.0,0.0
73,-96.2781,-14.333036,-20.13516,-94.0,-8.0,-1.0
74,-96.85836,-14.366711,-20.126226,-94.0,-8.0,-1.0
75,-96.15608,-14.332189,-20.13674,-94.0,-8.0,-1.0
76,-95.37637,-14.315416,-20.139906,-94.0,-8.0,-1.0
77,-96.72689,-14.369041,-20.128462,-94.0,-8.0,-1.0
78,-98.0211,-14.540867,-20.061594,-94.0,-8.0,-1.0
79,-98.81933,-14.795099,-20.04582,-94.0,-8.0,-1.0
80,-99.51386,-15.070028,-20.068186,-94.0,-8.0,-1.0
81,-99.58715,-15.093582,-20.06995,-94.0,-8.0,-1.0
82,-99.63698,-15.107803,-20.075377,-94.0,-8.0,-1.0
83,-99.67615,-15.11598,-20.079428,-94.0,-8.0,-1.0
84,-99.606346,-15.076935,-20.078392,-94.0,-8.0,-1.0
85,-99.54038,-15.032982,-20.076622,-94.0,-8.0,-1.0
86,-99.49021,-15.009041,-20.076992,-92.0,-9.0,-4.0
87,-99.40422,-14.971136,-20.076174,-92.0,-9.0,-4.0
88,-99.39301,-14.966789,-20.074938,-92.0,-9.0,-4.0
89,-99.33152,-14.941105,-20.075949,-92.0,-9.0,-4.0
90,-99.119415,-14.858583,-20.072887,-92.0,-9.0,-4.0
91,-98.7855,-14.754499,-20.074228,-92.0,-9.0,-4.0
92,-98.29573,-14.647817,-20.096436,-93.0,-19.5,-16.0
93,-97.58457,-14.568084,-20.138496,-89.0,-10.0,-3.0
94,-97.09139,-14.5212555,-20.152826,-89.0,-10.0,-3.0
95,-96.99621,-14.522469,-20.153685,-89.0,-10.0,-3.0
96,-96.36683,-14.51162,-20.158506,-89.0,-10.0,-3.0
97,-95.77634,-14.510946,-20.16009,-89.0,-10.0,-3.0
98,-95.41372,-14.486805,-20.156347,-89.0,-10.0,-3.0
99,-95.25208,-14.463653,-20.151613,-89.0,-10.0,-3.0
100,-95.14215,-14.44295,-20.148146,-89.0,-10.0,-3.0
101,-95.075325,-14.424679,-20.145077,-89.0,-10.0,-3.0
102,-95.087685,-14.434868,-20.146143,-89.0,-10.0,-3.0
103,-95.03285,-14.415749,-20.141714,-89.0,-10.0,-3.0
104,-94.98527,-14.403605,-20.138754,-89.0,-10.0,-3.0
105,-95.0402,-14.429413,-20.141075,-89.0,-10.0,-3.0
106,-94.592285,-13.911552,-20.131315,-89.0,-10.0,-3.0
107,-94.52108,-13.911021,-20.122444,-89.0,-10.0,-3.0
108,-94.47518,-13.909083,-20.117064,-90.0,-10.0,-6.0
109,-94.207886,-13.723057,-20.08304,-90.0,-10.0,-6.0
110,-92.16876,-12.450218,-19.752996,-90.0,-10.0,-6.0
111,-91.20886,-11.764282,-19.539928,-90.0,-10.0,-6.0
112,-90.527855,-11.278023,-19.346834,-90.0,-10.0,-6.0
113,-90.35509,-11.113476,-19.290716,-90.0,-10.0,-6.0
114,-90.217125,-10.991962,-19.235064,-90.0,-10.0,-6.0
115,-90.19726,-10.941115,-19.233358,-90.0,-10.0,-6.0
116,-90.11683,-10.907782,-19.188808,-90.0,-10.0,-6.0
117,-90.07978,-10.8329935,-19.175999,-90.0,-10.0,-6.0
118,-90.08423,-10.565908,-19.24256,-90.0,-10.0,-6.0
119,-90.04473,-10.626694,-19.197676,-89.0,-11.0,-10.0
120,-90.08228,-11.36006,-19.019053,-89.0,-11.0,-10.0
121,-90.17693,-11.558848,-19.001923,-89.0,-11.0,-10.0
