,predicted_rsrp,predicted_rsrq,predicted_sinr,true_rsrp,true_rsrq,true_sinr
0,-94.60683,-10.290761,-6.270956,-93.0,-10.0,-6.0
1,-98.52937,-12.42474,-4.799017,-98.0,-12.0,-6.0
2,-101.447044,-19.60495,-12.509948,-101.0,-19.0,-12.0
3,-90.769325,-10.05001,-6.9983153,-88.0,-9.0,-7.0
4,-101.13881,-19.369308,-12.408219,-101.0,-19.0,-12.0
5,-96.81247,-11.521902,-6.145737,-96.0,-12.0,-6.0
6,-96.76808,-16.339235,-10.769725,-98.0,-17.0,-11.0
7,-93.721565,-9.116428,0.04067581,-93.0,-9.0,0.0
8,-106.99786,-18.76676,-12.10451,-105.0,-19.0,-10.0
9,-88.02313,-9.070469,-3.5849037,-89.0,-10.0,-4.0
10,-102.80429,-20.287271,-12.880767,-102.0,-19.5,-12.0
11,-97.80994,-16.48159,-12.19623,-98.0,-17.0,-12.0
12,-95.32059,-11.031761,-9.461867,-95.0,-11.0,-9.0
13,-97.84491,-16.352417,-12.507804,-98.0,-17.0,-12.0
14,-101.92994,-16.875618,-10.981996,-101.0,-17.0,-10.0
15,-96.23207,-9.196032,0.14179978,-95.0,-9.0,0.0
16,-104.103836,-13.612244,-3.634477,-103.0,-13.0,-3.0
17,-97.05964,-15.067467,-13.028939,-95.0,-14.0,-11.0
18,-91.544334,-9.900589,-6.59922,-90.0,-10.0,-6.0
19,-94.1205,-16.227268,-11.014735,-94.0,-16.0,-11.0
20,-92.545975,-13.215709,-10.401277,-94.0,-14.0,-10.0
21,-103.58645,-19.45668,-11.218665,-102.0,-19.5,-12.0
22,-90.81671,-10.087641,-3.297543,-89.0,-10.0,-3.0
23,-94.65917,-10.717572,-5.9836087,-93.0,-10.0,-6.0
24,-88.6158,-7.0429544,-2.6977131,-88.0,-7.0,-3.0
25,-102.39287,-19.186155,-11.793629,-102.0,-19.5,-12.0
26,-102.79594,-20.284725,-12.621644,-102.0,-19.5,-12.0
27,-96.7478,-12.547226,-7.3202376,-93.0,-9.0,0.0
28,-97.53061,-13.215236,-8.326872,-98.0,-14.0,-10.0
29,-96.71904,-16.244493,-10.771357,-98.0,-17.0,-11.0
30,-102.03641,-15.889221,-9.365588,-101.0,-17.0,-10.0
31,-103.334984,-20.079834,-12.069901,-102.0,-19.5,-12.0
32,-106.35187,-18.909752,-19.27422,-106.0,-19.5,-20.0
33,-91.24628,-10.743771,-7.646972,-90.0,-10.0,-6.0
34,-99.08495,-14.037692,-0.55476695,-97.0,-14.0,1.0
35,-96.420456,-15.175215,-13.211709,-95.0,-15.0,-20.0
36,-99.31305,-12.81307,-1.7873983,-97.0,-12.0,-2.0
37,-94.36331,-10.683022,-7.371802,-94.0,-9.0,-7.0
