,predicted_rsrp,predicted_rsrq,predicted_sinr,true_rsrp,true_rsrq,true_sinr
0,-95.04591,-15.906825,-10.79956,-94.0,-16.0,-11.0
1,-100.437256,-15.259162,-9.606232,-98.0,-14.0,-10.0
2,-102.863464,-18.894772,-12.147157,-102.0,-19.5,-12.0
3,-95.07132,-15.867592,-10.801687,-94.0,-16.0,-11.0
4,-97.10946,-14.389149,-11.172509,-95.0,-14.0,-11.0
5,-99.420456,-11.993841,-1.2381299,-97.0,-12.0,-2.0
6,-92.4083,-12.934666,-6.5735226,-94.0,-16.0,-11.0
7,-93.31476,-14.675246,-11.565709,-93.0,-14.0,-12.0
8,-103.28821,-19.699488,-13.335231,-102.0,-19.5,-12.0
9,-99.541046,-12.318124,-1.6002713,-97.0,-12.0,-2.0
10,-95.735664,-8.883678,-3.6721675,-94.0,-8.0,-3.0
11,-93.4785,-11.707362,-6.0776033,-93.0,-14.0,2.0
12,-110.779594,-15.74747,-10.733344,-116.0,-16.0,-11.0
13,-98.77107,-13.933639,0.78651595,-97.0,-14.0,1.0
14,-90.080864,-11.045696,-4.213809,-87.0,-8.0,-2.0
15,-94.669785,-8.562789,-2.751991,-94.0,-8.0,-3.0
16,-93.31186,-15.264434,-10.835893,-92.0,-15.0,-11.0
17,-93.58616,-10.269687,-5.7125874,-93.0,-10.0,-6.0
18,-92.21814,-15.072912,-10.37936,-92.0,-15.0,-11.0
19,-100.01395,-16.589657,-18.130487,-98.0,-16.0,-17.0
20,-97.18612,-14.761675,-11.411737,-96.0,-15.0,-12.0
21,-93.268875,-11.284563,-18.703966,-91.0,-11.0,-19.0
22,-96.97831,-15.434041,-10.066898,-98.0,-17.0,-11.0
23,-107.38037,-19.366413,-19.213556,-106.0,-19.5,-20.0
24,-89.14114,-8.907508,-8.203078,-88.0,-11.0,-13.0
25,-104.86476,-17.271137,-11.511388,-103.0,-17.0,-11.0
26,-90.346954,-10.370442,1.9518301,-88.0,-11.0,2.0
