,predicted_rsrp,predicted_rsrq,predicted_sinr,true_rsrp,true_rsrq,true_sinr
0,-105.6414,-19.913366,-17.433231,-107.0,-19.5,-20.0
1,-95.58592,-13.105847,-1.2534828,-93.0,-14.0,2.0
2,-92.63208,-10.425508,-6.5332627,-90.0,-10.0,-6.0
3,-93.635895,-7.2999525,4.3702955,-92.0,-7.0,4.0
4,-92.84509,-10.555409,-5.4317946,-90.0,-10.0,-6.0
5,-97.47965,-13.327409,-8.599686,-97.0,-15.0,-9.0
6,-99.6718,-15.522008,-4.4768014,-100.0,-19.0,-13.0
7,-97.23271,-14.785122,-14.308011,-96.0,-15.0,-12.0
8,-94.5799,-15.793988,-7.261744,-95.0,-16.0,-8.0
9,-90.241684,-13.350104,-7.3585844,-89.0,-13.0,-7.0
10,-89.21166,-10.640645,-21.341301,-90.0,-11.0,-20.0
11,-88.108444,-8.487954,-3.8035567,-86.0,-8.0,-4.0
12,-90.98294,-10.87244,-9.782932,-89.0,-11.0,-10.0
13,-96.46217,-12.206553,-4.689158,-96.0,-12.0,-4.0
14,-98.499954,-13.698298,0.36639825,-97.0,-14.0,1.0
15,-92.17966,-9.859977,-3.1578336,-89.0,-10.0,-3.0
16,-99.69208,-12.386193,-6.3891835,-98.0,-12.0,-6.0
17,-94.685844,-14.804687,1.4328749,-93.0,-14.0,2.0
18,-102.109604,-16.074448,-10.958614,-103.0,-17.0,-11.0
19,-97.159836,-14.764348,-13.3412075,-95.0,-15.0,-10.0
20,-92.11243,-11.992698,-17.587862,-91.0,-11.0,-19.0
21,-95.023994,-14.603744,2.160047,-93.0,-14.0,2.0
22,-91.56262,-14.293948,-18.349552,-91.0,-14.0,-20.0
23,-95.20181,-9.988574,-7.0019226,-96.0,-10.0,-8.0
24,-90.31538,-10.070842,-3.4134898,-89.0,-10.0,-4.0
25,-96.96103,-12.488076,-4.4666476,-96.0,-12.0,-4.0
26,-105.445656,-19.98879,-16.969177,-107.0,-19.5,-20.0
27,-103.603935,-18.285398,-19.482912,-102.0,-18.0,-20.0
28,-93.23648,-14.554518,-4.189822,-91.0,-14.0,-2.0
29,-88.35629,-8.787456,-2.902997,-88.0,-10.0,-4.0
30,-102.2157,-17.391266,-10.346675,-101.0,-17.0,-10.0
31,-95.409744,-8.1607685,-4.0509653,-94.0,-8.0,-3.0
32,-94.76841,-14.17209,-8.698004,-94.0,-14.0,-8.0
33,-94.4469,-15.813625,-7.786242,-95.0,-16.0,-8.0
34,-95.592964,-8.669152,-2.673016,-94.0,-8.0,-1.0
35,-91.69236,-10.077208,-2.4685698,-89.0,-10.0,-3.0
36,-93.94271,-13.619197,-12.019976,-93.0,-14.0,-12.0
37,-89.32981,-9.807936,-3.770988,-87.0,-8.0,-2.0
38,-88.8876,-9.58043,-8.549616,-88.0,-9.0,-7.0
39,-95.39205,-8.358917,-0.73685765,-94.0,-8.0,-1.0
40,-89.60606,-11.586009,-7.2538934,-89.0,-13.0,-7.0
41,-90.747894,-11.179815,-9.859841,-89.0,-11.0,-10.0
42,-111.217514,-16.469387,-12.221421,-116.0,-16.0,-11.0
43,-92.72122,-13.962136,-14.105462,-92.0,-15.0,-11.0
44,-100.29563,-17.007343,-7.294495,-103.0,-19.0,-14.0
