,predicted_rsrp,predicted_rsrq,predicted_sinr,true_rsrp,true_rsrq,true_sinr
0,-88.0344,-9.264622,-3.8702903,-89.0,-10.0,-4.0
1,-97.715675,-14.904129,-13.914266,-94.0,-14.0,-10.0
2,-102.598885,-18.243519,-16.569971,-100.0,-19.5,-20.0
3,-95.7163,-9.390732,-4.815371,-95.0,-9.0,-4.0
4,-100.7638,-14.17155,-8.134769,-100.0,-14.0,-8.0
5,-97.410164,-13.103229,-5.2206254,-96.0,-12.0,-4.0
6,-111.63749,-16.612045,-11.678536,-117.0,-16.0,-9.0
7,-104.17072,-16.607157,-10.798802,-103.0,-17.0,-11.0
8,-98.265114,-14.836355,-11.697511,-95.0,-14.0,-11.0
9,-87.16275,-9.457436,-3.608913,-88.0,-10.0,-4.0
10,-97.021324,-13.072004,-7.361383,-98.0,-14.0,-10.0
11,-96.07693,-9.594604,-4.183313,-95.0,-9.0,-4.0
12,-99.60305,-12.779116,-7.00769,-98.0,-12.0,-6.0
13,-91.882545,-13.042341,-8.30364,-91.0,-13.0,-11.0
14,-96.13051,-15.6828785,-6.8151336,-95.0,-16.0,-8.0
15,-87.72394,-8.970316,-2.6290603,-87.0,-8.0,-2.0
16,-96.616234,-13.689983,-10.319226,-92.0,-15.0,-11.0
17,-87.06386,-9.61594,-0.6553745,-87.0,-10.0,1.0
18,-86.89297,-9.230414,-3.6457539,-86.0,-8.0,-4.0
19,-92.27393,-11.414616,-8.237838,-90.0,-10.0,-6.0
20,-93.95698,-8.348738,-0.20400497,-94.0,-8.0,-1.0
21,-89.29949,-9.527667,-11.304856,-88.0,-11.0,-13.0
22,-93.01528,-11.081629,-4.970863,-92.0,-11.0,-4.0
23,-102.80093,-18.50437,-12.0589075,-101.0,-19.0,-12.0
24,-87.69588,-11.178112,2.494194,-88.0,-11.0,2.0
25,-93.00448,-7.1958303,3.7949204,-92.0,-7.0,4.0
26,-111.62217,-16.256598,-11.327636,-117.0,-16.0,-9.0
27,-97.4886,-10.425597,-7.513186,-96.0,-10.0,-8.0
28,-89.98541,-10.651519,-3.2547517,-89.0,-10.0,-3.0
29,-90.156204,-11.97727,-7.0112233,-89.0,-13.0,-7.0
30,-93.56049,-8.52725,-5.755637,-95.0,-9.0,-4.0
31,-96.772644,-14.226929,-9.789293,-94.0,-14.0,-8.0
32,-98.18087,-15.3690605,-8.896571,-97.0,-15.0,-9.0
33,-94.43467,-8.613153,-0.30346724,-94.0,-8.0,-1.0
34,-94.53933,-13.707605,-11.478318,-93.0,-14.0,-12.0
