,predicted_rsrp,predicted_rsrq,predicted_sinr,true_rsrp,true_rsrq,true_sinr
0,-89.4509,-8.910448,-3.8917053,-88.0,-10.0,-4.0
1,-96.1661,-15.260401,-12.821891,-95.0,-14.0,-11.0
2,-95.49399,-9.001959,-3.4214242,-95.0,-9.0,-4.0
3,-103.3092,-19.687284,-11.441355,-102.0,-19.5,-12.0
4,-90.532166,-10.404052,-3.1110685,-89.0,-10.0,-3.0
5,-89.50529,-9.376959,-2.674813,-87.0,-8.0,-2.0
6,-97.04767,-14.650732,-13.118569,-95.0,-15.0,-20.0
7,-96.92165,-15.4222145,-13.217514,-95.0,-14.0,-11.0
8,-85.87116,-10.317583,6.0135374,-82.0,-11.0,7.0
9,-92.68789,-12.682236,-10.887124,-91.0,-13.0,-11.0
10,-95.56353,-16.199568,-11.290526,-94.0,-16.0,-11.0
11,-96.095116,-14.710901,-11.766257,-95.0,-15.0,-10.0
12,-93.33256,-9.434675,-0.64311206,-93.0,-9.0,0.0
13,-111.78107,-16.35878,-11.889501,-118.0,-16.0,-20.0
14,-95.502174,-7.9764233,-2.6630526,-94.0,-8.0,-3.0
15,-102.89078,-16.404432,-10.328369,-103.0,-17.0,-11.0
16,-97.39706,-15.423562,-13.6141405,-102.0,-18.0,-20.0
17,-96.13851,-11.193176,-2.2440066,-96.0,-12.0,-4.0
18,-93.35151,-9.498621,-3.1384223,-92.0,-9.0,-4.0
19,-95.31277,-10.82277,-3.0923262,-94.0,-8.0,-3.0
20,-92.60816,-11.872571,-7.469934,-91.0,-12.0,-6.0
21,-91.43011,-11.88717,-17.38565,-90.0,-11.0,-20.0
22,-96.81452,-14.698122,-5.305058,-95.0,-16.0,-8.0
23,-94.6807,-11.405365,-4.187235,-93.0,-10.0,-6.0
24,-93.72202,-15.051319,-11.537589,-92.0,-15.0,-11.0
25,-95.06632,-12.093538,-5.0797358,-93.0,-10.0,-6.0
26,-96.093216,-9.771063,-6.7291183,-94.0,-9.0,-7.0
27,-102.440575,-17.41444,-10.03468,-101.0,-17.0,-10.0
28,-97.878975,-11.82938,-5.1749372,-98.0,-12.0,-6.0
29,-95.99518,-9.157926,0.64092326,-95.0,-9.0,0.0
30,-98.08768,-13.112828,-4.4766984,-96.0,-11.0,-4.0
31,-110.87949,-17.158525,-15.533931,-118.0,-16.0,-20.0
32,-97.15611,-12.288139,-5.9601874,-98.0,-14.0,-10.0
33,-93.6399,-10.855181,-1.147049,-98.0,-12.0,-6.0
34,-90.05834,-11.175383,-3.2386093,-87.0,-11.0,-1.0
35,-111.76104,-16.3384,-11.362058,-116.0,-16.0,-11.0
36,-99.433846,-7.8337965,0.6490458,-98.0,-8.0,0.0
37,-94.760284,-11.844057,-4.2416,-92.0,-11.0,-4.0
38,-111.74839,-16.468658,-11.54911,-118.0,-17.0,-20.0
39,-90.35141,-11.121745,-14.729699,-88.0,-11.0,-13.0
40,-95.6087,-12.0908575,2.5926461,-93.0,-12.0,3.0
41,-103.116646,-19.577509,-11.106499,-102.0,-19.5,-12.0
42,-96.38305,-12.11832,-4.721737,-95.0,-12.0,-5.0
43,-90.06467,-7.136575,-2.8521295,-88.0,-7.0,-3.0
44,-98.2743,-11.55162,-4.180362,-98.0,-12.0,-6.0
45,-90.14225,-11.395867,-3.4878786,-89.0,-13.0,-7.0
46,-92.83015,-12.721008,-11.746974,-91.0,-13.0,-11.0
47,-90.71996,-10.472252,-10.498384,-88.0,-11.0,-13.0
48,-102.782104,-17.163431,-9.379059,-101.0,-17.0,-10.0
49,-94.354225,-9.857647,-1.1070869,-92.0,-9.0,-1.0
50,-102.997284,-19.446466,-12.594066,-102.0,-19.5,-12.0
51,-103.46723,-12.59785,-2.120775,-103.0,-13.0,-3.0
52,-96.26476,-15.263413,-12.618369,-95.0,-14.0,-11.0
53,-92.55349,-10.596568,-3.9669988,-89.0,-10.0,-3.0
54,-104.25471,-13.218343,-2.7662537,-103.0,-13.0,-3.0
55,-92.02442,-11.96972,-6.9235935,-87.0,-11.0,-1.0
56,-92.932106,-7.989908,4.516233,-92.0,-7.0,4.0
57,-111.76786,-16.178032,-11.493091,-116.0,-16.0,-11.0
58,-97.71909,-16.57929,-12.411845,-92.0,-13.0,-7.0
59,-91.81507,-10.284653,-3.7942004,-92.0,-9.0,-4.0
60,-95.72321,-8.314156,-2.4185212,-94.0,-8.0,-3.0
61,-94.22954,-13.063638,2.2321463,-93.0,-14.0,2.0
62,-95.02853,-9.078215,0.68279076,-95.0,-9.0,0.0
63,-94.70968,-8.496475,-4.704047,-95.0,-9.0,-4.0
64,-105.70893,-19.208593,-11.089134,-105.0,-19.5,-11.0
65,-95.23347,-12.32145,-7.3086987,-96.0,-10.0,-8.0
66,-97.56349,-15.471439,-13.897391,-102.0,-18.0,-20.0
67,-94.237206,-11.354691,-4.0207386,-92.0,-11.0,-4.0
68,-98.815575,-14.157305,-9.040663,-98.0,-14.0,-10.0
69,-92.16116,-12.407209,-6.939527,-89.0,-13.0,-7.0
70,-99.51389,-8.048643,0.6881685,-98.0,-8.0,0.0
71,-90.307396,-9.313467,-3.6250262,-89.0,-10.0,-4.0
72,-94.72658,-13.467529,-8.425928,-91.0,-12.0,-8.0
73,-96.21307,-11.64855,-2.4221866,-96.0,-12.0,-4.0
74,-90.523544,-12.018763,-6.6780457,-89.0,-13.0,-7.0
75,-93.55278,-12.903851,-8.206321,-91.0,-12.0,-8.0
76,-94.68664,-11.358234,-3.653743,-92.0,-11.0,-4.0
77,-92.57075,-11.274869,-1.8371242,-91.0,-9.0,4.0
78,-91.19595,-11.2314,-12.049875,-89.0,-11.0,-10.0
79,-98.48138,-11.67374,-2.1696415,-97.0,-12.0,-2.0
80,-101.4961,-16.336565,-17.860546,-98.0,-16.0,-17.0
81,-111.76078,-16.368727,-11.387659,-117.0,-16.0,-9.0
82,-99.83883,-15.737568,-20.191513,-99.0,-15.0,-20.0
83,-96.71122,-10.537843,-3.6870656,-96.0,-12.0,-4.0
84,-101.36266,-14.593788,-7.9874854,-100.0,-14.0,-8.0
85,-98.77744,-15.587789,-19.319134,-97.0,-17.0,-20.0
86,-88.24894,-8.446444,-3.8221843,-86.0,-8.0,-4.0
87,-105.5311,-18.730516,-18.192924,-107.0,-19.5,-20.0
88,-98.34722,-12.105616,-1.8773367,-97.0,-12.0,-2.0
89,-89.20226,-8.769007,-3.489113,-86.0,-8.0,-4.0
90,-95.8039,-10.712875,-8.0364275,-93.0,-10.0,-6.0
91,-92.435265,-11.632593,-6.2405825,-90.0,-10.0,-6.0
