,predicted_rsrp,predicted_rsrq,predicted_sinr,true_rsrp,true_rsrq,true_sinr
0,-102.49319,-16.822815,-8.678007,-101.0,-17.0,-10.0
1,-87.66305,-9.041802,-3.7032275,-88.0,-11.0,-13.0
2,-95.1269,-14.631873,-9.578085,-92.0,-13.0,-7.0
3,-88.928314,-10.955132,-4.0412145,-87.0,-8.0,-2.0
4,-90.286316,-11.497051,-4.6938796,-90.0,-10.0,-6.0
5,-96.718346,-11.117907,-4.136206,-96.0,-12.0,-4.0
6,-94.85451,-15.801874,-12.527658,-94.0,-16.0,-11.0
7,-100.08826,-17.572615,-18.837315,-98.0,-16.0,-17.0
8,-90.05403,-10.375194,-8.204732,-90.0,-10.0,-6.0
9,-89.15616,-10.071834,-3.9474072,-89.0,-10.0,-4.0
10,-106.02681,-19.453026,-12.781709,-105.0,-19.5,-11.0
11,-102.02283,-17.297178,-9.490937,-101.0,-17.0,-10.0
12,-95.6089,-15.069665,-10.912699,-94.0,-15.0,-8.0
13,-96.68425,-11.525308,-5.149489,-96.0,-12.0,-4.0
14,-104.72853,-18.755497,-19.31997,-106.0,-19.5,-20.0
15,-104.28011,-13.199485,-3.3762999,-103.0,-13.0,-3.0
16,-89.44316,-9.623245,-2.4536576,-89.0,-10.0,-3.0
17,-95.308464,-11.580817,-9.243291,-96.0,-12.0,-6.0
18,-96.79419,-10.4290905,-7.177444,-96.0,-10.0,-8.0
19,-95.53693,-15.905025,-9.471366,-94.0,-16.0,-9.0
20,-90.24156,-12.341929,-10.957753,-90.0,-12.0,-13.0
21,-93.499084,-11.186002,-7.082432,-94.0,-9.0,-7.0
22,-95.607315,-14.497798,-9.963627,-95.0,-15.0,-10.0
23,-94.79636,-13.005071,-7.9837666,-94.0,-14.0,-8.0
24,-106.4019,-19.771194,-18.117775,-100.0,-19.0,-13.0
25,-88.65996,-9.1341715,-3.241681,-89.0,-10.0,-4.0
26,-90.55174,-10.705934,-6.0066423,-90.0,-10.0,-6.0
27,-103.96346,-17.061207,-11.244796,-103.0,-17.0,-11.0
28,-96.55841,-10.327698,-3.526469,-95.0,-9.0,-4.0
29,-97.630295,-15.591537,-11.209838,-98.0,-17.0,-11.0
30,-92.95747,-12.482722,-6.3888726,-92.0,-12.0,-7.0
31,-95.408066,-8.460205,-0.19066477,-95.0,-9.0,0.0
32,-95.81447,-11.053608,-9.558735,-95.0,-11.0,-9.0
33,-92.23653,-11.25897,-21.345594,-90.0,-11.0,-20.0
34,-95.64355,-14.525403,-10.013961,-95.0,-15.0,-10.0
35,-89.18703,-9.407664,-1.9538404,-89.0,-10.0,-3.0
36,-99.89989,-14.440843,-7.418008,-99.0,-14.0,-7.0
37,-96.42166,-11.853942,-4.4142456,-96.0,-12.0,-4.0
38,-87.08028,-8.591441,-7.07323,-88.0,-9.0,-7.0
39,-92.22372,-8.134385,4.6783233,-92.0,-7.0,4.0
40,-92.192,-9.078544,-9.945453,-92.0,-8.0,-10.0
41,-99.67796,-11.935275,-5.894588,-98.0,-12.0,-6.0
42,-96.24189,-14.560044,-11.344882,-96.0,-15.0,-12.0
43,-97.22569,-14.747193,-13.978646,-96.0,-15.0,-12.0
44,-94.888435,-8.1249,-0.7859988,-94.0,-8.0,-1.0
45,-89.92494,-12.482363,-8.43086,-89.0,-11.0,-10.0
46,-100.31889,-11.687036,-5.903937,-98.0,-12.0,-6.0
47,-96.28663,-14.976832,-11.131429,-98.0,-17.0,-11.0
48,-95.72982,-8.041781,-0.592957,-95.0,-9.0,0.0
49,-95.27287,-7.7035375,-2.5805192,-94.0,-8.0,-3.0
50,-95.26712,-14.529925,-9.804671,-94.0,-15.0,-8.0
51,-95.433205,-7.8153296,-0.6043881,-94.0,-8.0,-1.0
52,-87.83585,-10.033613,-7.572142,-88.0,-11.0,-13.0
53,-88.37409,-8.867881,-3.0879207,-89.0,-10.0,-4.0
54,-97.06323,-9.570319,-7.0103154,-96.0,-10.0,-8.0
55,-89.558044,-12.186328,-6.5074153,-88.0,-9.0,-7.0
56,-95.37287,-7.9428134,-0.55888855,-94.0,-8.0,-1.0
57,-102.0018,-19.482765,-12.764224,-101.0,-19.0,-12.0
58,-103.98367,-17.978506,-10.221835,-104.0,-17.0,-9.0
59,-94.48854,-10.899395,-6.1873374,-93.0,-10.0,-6.0
60,-87.03653,-8.888828,-7.567968,-88.0,-9.0,-7.0
61,-110.736305,-15.994048,-11.171052,-116.0,-16.0,-11.0
62,-99.0096,-13.486798,-9.45494,-98.0,-14.0,-10.0
63,-89.10666,-11.415506,-8.176496,-89.0,-11.0,-10.0
64,-110.62087,-15.842732,-10.4712305,-117.0,-16.0,-9.0
65,-105.60536,-19.68745,-17.360722,-106.0,-19.0,-20.0
66,-92.90372,-8.934064,0.06258356,-92.0,-9.0,-1.0
67,-97.630585,-11.554305,-3.3524806,-97.0,-12.0,-2.0
68,-92.3848,-13.3359,-11.480589,-93.0,-14.0,-12.0
69,-95.728226,-15.131305,-8.196084,-95.0,-16.0,-8.0
70,-93.84472,-8.944824,-1.5969232,-93.0,-9.0,0.0
71,-103.07875,-18.23494,-17.981945,-103.0,-18.0,-20.0
72,-93.07103,-8.845347,-1.1688961,-92.0,-9.0,-1.0
73,-94.55789,-13.240793,-7.47764,-94.0,-14.0,-8.0
74,-90.06473,-11.023805,3.2378223,-88.0,-11.0,2.0
75,-93.032364,-8.598179,-10.008767,-92.0,-8.0,-10.0
76,-95.26545,-18.302952,-17.303413,-93.0,-19.5,-16.0
77,-95.7503,-14.582307,-10.14874,-95.0,-15.0,-10.0
78,-94.03812,-15.469085,-15.238851,-93.0,-14.0,-20.0
79,-92.79761,-15.646573,-3.4250727,-91.0,-16.0,-10.0
80,-103.37579,-19.897993,-12.650296,-102.0,-19.5,-12.0
81,-94.43687,-9.6086855,-3.1928275,-94.0,-8.0,-3.0
82,-95.862915,-15.701424,-7.8477316,-95.0,-16.0,-8.0
83,-94.80217,-15.650796,-10.164786,-94.0,-16.0,-11.0
84,-110.76447,-15.937835,-11.64369,-117.0,-14.0,-9.0
85,-93.53224,-11.119401,-3.5169978,-92.0,-11.0,-4.0
86,-92.837326,-9.22807,-4.0408983,-92.0,-9.0,-4.0
87,-88.119995,-10.194761,-2.924721,-87.0,-8.0,-2.0
88,-104.91146,-17.540314,-11.968673,-103.0,-17.0,-11.0
89,-98.94766,-12.237922,-5.8781114,-98.0,-12.0,-6.0
90,-86.40238,-8.294654,-2.9733443,-86.0,-8.0,-4.0
91,-91.62933,-14.382129,-12.927927,-91.0,-16.0,-10.0
92,-92.21515,-8.624679,-9.151056,-92.0,-8.0,-10.0
93,-86.192375,-7.88831,-2.904817,-86.0,-8.0,-4.0
94,-93.95825,-15.017371,-1.1930493,-93.0,-14.0,2.0
95,-96.86261,-12.140844,-5.2203355,-97.0,-12.0,-2.0
96,-93.50763,-12.717275,-8.792722,-91.0,-12.0,-8.0
97,-100.54127,-14.157922,-7.6970353,-100.0,-14.0,-8.0
98,-95.72386,-10.898137,-3.4636412,-96.0,-11.0,-4.0
99,-93.11981,-9.22358,4.197649,-91.0,-9.0,4.0
100,-99.697334,-7.7976737,-0.04543746,-98.0,-8.0,0.0
101,-104.38899,-12.780524,-3.310997,-103.0,-13.0,-3.0
102,-92.587616,-12.635198,-11.508618,-91.0,-13.0,-11.0
103,-102.32463,-19.145077,-11.936618,-101.0,-19.0,-12.0
104,-92.47345,-14.576134,-11.715922,-92.0,-15.0,-11.0
105,-88.43274,-10.586032,2.8290973,-88.0,-11.0,2.0
106,-94.88924,-14.65631,-9.50601,-94.0,-15.0,-8.0
107,-90.1532,-11.147841,-4.5127215,-89.0,-10.0,-3.0
108,-95.18674,-8.158178,-0.35337174,-94.0,-8.0,-1.0
109,-87.83078,-8.936969,-6.590441,-88.0,-9.0,-7.0
110,-94.03583,-13.713761,-8.7603035,-94.0,-14.0,-10.0
111,-89.99802,-7.7967954,-4.4927034,-90.0,-8.0,-6.0
112,-97.06225,-12.893473,1.2441362,-97.0,-14.0,1.0
113,-95.77797,-14.408256,-11.019729,-96.0,-15.0,-12.0
114,-100.25352,-16.757236,-18.374073,-98.0,-16.0,-17.0
115,-100.329956,-11.785899,-4.7957926,-98.0,-12.0,-6.0
116,-87.98407,-6.5985947,-2.287981,-88.0,-7.0,-3.0
117,-96.02954,-10.265245,-10.108802,-95.0,-11.0,-9.0
118,-93.429535,-14.738981,-10.514956,-92.0,-15.0,-11.0
119,-98.73752,-13.388093,-9.330764,-98.0,-14.0,-10.0
120,-95.9784,-10.674785,-8.566844,-95.0,-11.0,-9.0
121,-94.13751,-13.180255,-9.157008,-94.0,-14.0,-8.0
122,-96.15367,-10.92569,-6.4552875,-96.0,-10.0,-8.0
123,-89.95451,-10.850161,-5.4295454,-90.0,-10.0,-6.0
124,-91.75253,-13.034463,-7.538212,-94.0,-16.0,-11.0
125,-88.88403,-11.8974285,-5.61491,-87.0,-11.0,-1.0
126,-91.5591,-11.541111,-6.3055573,-91.0,-13.0,-11.0
127,-93.77896,-8.815881,0.113239996,-93.0,-9.0,0.0
128,-104.98494,-19.733658,-13.8706255,-103.0,-19.0,-14.0
129,-88.46977,-10.414451,2.3755898,-88.0,-11.0,2.0
130,-96.131454,-12.027707,-3.4396915,-96.0,-12.0,-4.0
131,-94.53101,-10.4530945,-3.5955324,-93.0,-10.0,-6.0
132,-90.49061,-10.779316,-6.096248,-90.0,-10.0,-6.0
133,-98.98447,-12.756989,-9.242528,-98.0,-14.0,-10.0
134,-89.790955,-11.753832,-4.2790504,-89.0,-12.0,-5.0
135,-102.805305,-18.708897,-18.077082,-99.0,-16.0,-20.0
136,-103.69379,-17.793625,-20.812511,-102.0,-18.0,-20.0
137,-110.752975,-16.014442,-11.889608,-118.0,-15.0,-10.0
138,-104.1236,-18.786987,-18.147854,-100.0,-19.5,-20.0
139,-93.2872,-9.126334,-3.8779655,-92.0,-9.0,-4.0
140,-104.16478,-19.950958,-11.409368,-102.0,-19.5,-12.0
141,-88.59366,-12.04418,-5.6621995,-87.0,-11.0,-1.0
142,-89.138504,-9.777715,-2.3958137,-89.0,-10.0,-3.0
143,-98.04219,-14.901017,-2.3314233,-97.0,-14.0,-3.0
144,-95.11104,-16.206802,-8.927884,-94.0,-16.0,-9.0
145,-86.61699,-8.206613,-2.4784722,-88.0,-10.0,-4.0
146,-96.64194,-8.808679,-0.42798257,-95.0,-9.0,0.0
147,-95.45873,-8.72041,-3.2555943,-95.0,-9.0,-4.0
148,-96.357635,-14.589653,-11.22916,-97.0,-15.0,-9.0
149,-94.184845,-9.0770035,-0.029518727,-93.0,-9.0,0.0
150,-96.77333,-14.9613085,-11.906266,-95.0,-14.0,-11.0
151,-92.85034,-8.362539,-9.808717,-92.0,-8.0,-10.0
152,-95.959854,-8.817447,-0.8060682,-95.0,-9.0,0.0
153,-87.77841,-8.413298,-5.883633,-88.0,-9.0,-7.0
154,-94.454346,-16.84639,-12.61571,-93.0,-18.0,-20.0
155,-102.97034,-17.30111,-20.800484,-102.0,-18.0,-20.0
156,-95.753975,-11.284692,-8.290962,-95.0,-11.0,-9.0
157,-96.95741,-14.538287,-8.949389,-90.0,-13.0,-18.0
158,-89.84226,-11.7007475,-9.784066,-89.0,-11.0,-10.0
159,-110.72495,-16.038229,-11.125277,-116.0,-16.0,-11.0
160,-93.713974,-11.07743,-3.0479968,-92.0,-11.0,-4.0
161,-94.230515,-8.606719,0.8124713,-93.0,-9.0,0.0
162,-91.579636,-8.624897,-6.258366,-90.0,-8.0,-6.0
163,-96.47564,-8.736205,-4.172416,-95.0,-9.0,-4.0
164,-87.7888,-7.1338634,-2.031035,-88.0,-7.0,-3.0
165,-99.34859,-7.834705,0.072395675,-98.0,-8.0,0.0
166,-95.13239,-8.026987,-2.380002,-94.0,-8.0,-3.0
167,-90.51466,-10.991622,-16.903692,-90.0,-11.0,-20.0
168,-86.37468,-10.6033945,1.4631385,-87.0,-10.0,1.0
169,-88.93903,-9.433984,-0.89950866,-87.0,-10.0,1.0
170,-96.91089,-9.424616,-6.9321957,-96.0,-10.0,-8.0
171,-97.80191,-12.365213,-3.6614356,-97.0,-12.0,-2.0
172,-95.90292,-12.372886,-8.128426,-96.0,-14.0,-8.0
173,-104.85979,-17.743298,-9.38428,-104.0,-17.0,-9.0
174,-95.341415,-10.780611,-7.2783003,-94.0,-9.0,-7.0
175,-96.12419,-11.627813,-4.225817,-96.0,-12.0,-4.0
176,-86.66409,-8.100839,-3.084,-86.0,-8.0,-4.0
177,-96.34267,-15.835082,-12.406372,-98.0,-17.0,-12.0
178,-96.017,-8.809353,-0.5779735,-95.0,-9.0,0.0
179,-97.05228,-9.815757,-7.565511,-96.0,-10.0,-8.0
180,-96.543945,-9.574438,-6.208557,-96.0,-10.0,-8.0
181,-101.22139,-14.724784,-7.8075743,-99.0,-14.0,-7.0
182,-94.96602,-7.880774,-0.97607243,-94.0,-8.0,-1.0
183,-95.880646,-14.660928,-10.335987,-95.0,-15.0,-10.0
184,-87.87894,-9.4028015,-3.9771347,-89.0,-12.0,-5.0
185,-98.18579,-14.716871,-11.436475,-98.0,-16.0,-17.0
186,-89.69893,-12.34456,-6.5780683,-89.0,-13.0,-7.0
187,-94.48521,-10.092483,-3.2542436,-92.0,-11.0,-4.0
188,-96.7563,-9.31889,-3.794608,-95.0,-9.0,-4.0
189,-93.785736,-14.074504,1.7525045,-93.0,-14.0,2.0
190,-96.738556,-12.759273,-7.303585,-96.0,-14.0,-8.0
191,-110.72404,-16.051468,-11.067087,-116.0,-16.0,-11.0
192,-93.93134,-11.809815,-8.522508,-93.0,-14.0,2.0
193,-97.097946,-14.865695,-11.923751,-98.0,-12.0,-8.0
194,-95.11841,-10.574553,-3.640094,-95.0,-12.0,-5.0
195,-102.49841,-19.4865,-12.983591,-101.0,-19.0,-12.0
196,-103.757904,-19.869785,-12.497891,-102.0,-19.5,-12.0
197,-88.960526,-10.757309,2.7191086,-88.0,-11.0,2.0
198,-92.47672,-10.937045,3.3532467,-93.0,-12.0,3.0
199,-96.716194,-14.713674,-12.384285,-96.0,-15.0,-12.0
200,-89.60125,-12.633277,-6.3947024,-89.0,-13.0,-7.0
201,-86.43567,-8.125903,-2.9137735,-86.0,-8.0,-4.0
202,-101.680954,-19.316538,-12.813533,-101.0,-19.0,-12.0
203,-110.694115,-15.898874,-10.771344,-117.0,-16.0,-9.0
204,-105.06189,-18.049927,-13.1933565,-103.0,-17.0,-11.0
205,-88.916046,-11.138394,-4.142003,-89.0,-12.0,-5.0
206,-93.00026,-11.4583025,-7.526686,-92.0,-12.0,-7.0
207,-93.050186,-14.484988,-11.3588915,-92.0,-15.0,-11.0
208,-101.63551,-18.11406,-11.548094,-101.0,-19.0,-12.0
209,-86.675964,-8.484119,-2.8767605,-88.0,-10.0,-4.0
210,-96.37222,-11.770244,-4.865123,-96.0,-12.0,-4.0
211,-97.55412,-14.577183,-14.149767,-95.0,-14.0,-11.0
212,-96.68409,-15.038141,-12.842058,-97.0,-17.0,-20.0
213,-87.36587,-8.114322,-2.6369202,-89.0,-10.0,-4.0
214,-110.73847,-16.085022,-11.421679,-116.0,-16.0,-11.0
215,-110.76338,-16.190857,-11.559838,-116.0,-16.0,-11.0
216,-94.52904,-13.251592,2.0413055,-93.0,-14.0,2.0
217,-102.080795,-18.977127,-12.40237,-101.0,-19.0,-12.0
218,-102.88419,-19.796139,-11.733915,-102.0,-19.5,-12.0
219,-100.17415,-17.146627,-15.813669,-99.0,-18.0,-20.0
220,-100.46759,-13.074669,-7.631459,-100.0,-14.0,-8.0
221,-94.58023,-10.79679,-5.480079,-93.0,-10.0,-6.0
222,-99.45054,-8.047137,0.25218618,-98.0,-8.0,0.0
223,-103.87111,-12.676995,-3.1705916,-103.0,-13.0,-3.0
224,-96.1308,-8.892396,-0.82400954,-95.0,-9.0,0.0
225,-96.88246,-10.57232,-3.9575224,-95.0,-9.0,-4.0
226,-90.08112,-10.49014,-5.1525435,-90.0,-10.0,-6.0
227,-93.214325,-14.913693,-11.4036,-93.0,-14.0,-12.0
228,-91.45213,-10.537705,-5.594909,-91.0,-12.0,-6.0
229,-83.41415,-10.83192,8.028479,-82.0,-11.0,7.0
230,-88.21095,-9.119067,-6.869161,-88.0,-9.0,-7.0
231,-90.88017,-11.040196,-10.478492,-91.0,-13.0,-11.0
232,-89.67353,-9.27562,-7.5827184,-88.0,-9.0,-7.0
233,-96.05032,-15.482281,-10.486898,-98.0,-17.0,-12.0
234,-95.56409,-15.3359,-8.1541605,-98.0,-17.0,-12.0
235,-95.59088,-11.535999,-8.232856,-95.0,-11.0,-9.0
236,-94.45619,-15.24939,-11.077744,-94.0,-16.0,-11.0
237,-93.7499,-9.602639,-3.4110007,-92.0,-11.0,-4.0
238,-97.60708,-15.590879,-10.661419,-98.0,-17.0,-11.0
239,-90.14819,-11.024296,-6.5304675,-90.0,-10.0,-6.0
240,-96.02353,-9.821116,-6.7224355,-96.0,-10.0,-8.0
241,-94.440765,-15.383191,-9.650368,-94.0,-16.0,-11.0
242,-90.5405,-8.130379,-4.973479,-90.0,-8.0,-6.0
243,-95.9373,-14.718744,-10.8712635,-95.0,-14.0,-20.0
244,-94.7408,-15.118266,-9.794908,-94.0,-16.0,-11.0
245,-94.47951,-15.390725,-14.291668,-94.0,-16.0,-11.0
246,-99.471855,-20.449009,-20.81136,-96.0,-19.5,-19.0
247,-110.69213,-15.7333355,-10.811387,-117.0,-16.0,-9.0
248,-104.36563,-18.725222,-17.303345,-103.0,-18.0,-20.0
249,-106.55211,-19.676954,-11.043952,-105.0,-19.5,-11.0
250,-87.16054,-7.387963,-3.0145533,-88.0,-7.0,-3.0
251,-94.06517,-13.779166,-14.186877,-95.0,-14.0,-20.0
252,-84.174126,-11.118537,7.539148,-82.0,-11.0,7.0
