,predicted_rsrp,predicted_rsrq,predicted_sinr,true_rsrp,true_rsrq,true_sinr
0,-103.418106,-17.356974,-9.505609,-101.0,-17.0,-10.0
1,-88.57653,-7.1154695,-2.6236138,-88.0,-7.0,-3.0
2,-96.54492,-11.901546,-7.4699416,-96.0,-12.0,-6.0
3,-94.44006,-8.074692,0.6056492,-95.0,-9.0,0.0
4,-105.45302,-20.235863,-14.868744,-102.0,-19.5,-12.0
5,-93.51645,-9.497412,-0.30156332,-92.0,-9.0,-1.0
6,-97.85278,-12.779873,-8.497404,-96.0,-12.0,-4.0
7,-93.07214,-13.095079,-6.6804695,-91.0,-12.0,-6.0
8,-99.019394,-15.76995,-11.959969,-98.0,-17.0,-20.0
9,-98.873505,-15.596933,-11.898086,-95.0,-15.0,-10.0
10,-97.95543,-11.576885,-0.37870517,-97.0,-12.0,-2.0
11,-91.71001,-9.86684,-5.629143,-90.0,-10.0,-6.0
12,-109.95161,-16.460003,-11.436754,-116.0,-16.0,-11.0
13,-93.04442,-10.248285,-3.8486836,-92.0,-11.0,-4.0
14,-88.44995,-8.907401,-3.8019364,-89.0,-10.0,-4.0
15,-93.08243,-13.416445,-6.639956,-91.0,-12.0,-6.0
16,-92.18834,-7.4707904,-9.4579735,-92.0,-8.0,-10.0
17,-95.096146,-12.273897,-11.748429,-96.0,-12.0,-6.0
18,-89.82552,-9.59665,-3.9420145,-89.0,-10.0,-4.0
19,-90.1723,-10.653314,-10.982876,-89.0,-11.0,-10.0
20,-91.280594,-14.162497,-14.898975,-90.0,-13.0,-18.0
21,-97.60579,-11.202684,-4.553905,-96.0,-11.0,-4.0
22,-99.091064,-15.854963,-12.004002,-98.0,-17.0,-11.0
23,-92.25569,-7.771908,-6.276434,-90.0,-8.0,-6.0
24,-88.67195,-9.224075,-7.5943503,-88.0,-9.0,-7.0
25,-104.29323,-18.356314,-11.103762,-103.0,-19.0,-14.0
26,-91.281586,-7.3529363,4.624963,-92.0,-7.0,4.0
27,-100.65966,-13.1328535,-5.910749,-98.0,-12.0,-6.0
28,-95.0061,-13.966292,-10.128394,-94.0,-14.0,-10.0
29,-87.841644,-8.445539,-7.1450977,-88.0,-9.0,-7.0
30,-99.68131,-15.010538,-9.960941,-98.0,-14.0,-10.0
31,-92.95663,-15.383344,-11.3992405,-92.0,-15.0,-10.0
32,-94.28942,-9.831134,-0.2890956,-92.0,-9.0,-1.0
33,-90.88443,-9.750275,-2.1837428,-89.0,-10.0,-3.0
34,-94.414536,-14.447191,-8.398258,-94.0,-14.0,-8.0
35,-90.82443,-7.6887307,4.2855697,-92.0,-7.0,4.0
36,-109.803215,-16.404419,-11.07501,-116.0,-16.0,-11.0
37,-99.39917,-16.011894,-13.408621,-102.0,-18.0,-20.0
38,-90.29784,-11.061096,-10.691644,-89.0,-11.0,-10.0
39,-92.46994,-7.5565166,-9.9778805,-92.0,-8.0,-10.0
40,-104.45865,-13.466105,-3.6058085,-103.0,-13.0,-3.0
41,-99.36728,-12.023683,-6.449955,-100.0,-14.0,-8.0
42,-106.16382,-19.511597,-12.732876,-105.0,-19.5,-11.0
43,-92.672424,-8.803688,-2.3490093,-95.0,-9.0,-4.0
44,-103.990036,-19.590351,-15.167276,-100.0,-19.0,-13.0
45,-106.62505,-19.482037,-11.07027,-105.0,-19.5,-11.0
46,-109.92485,-16.325754,-10.5686455,-117.0,-16.0,-9.0
47,-103.63858,-18.343853,-10.956921,-97.0,-14.0,1.0
48,-93.46874,-13.151239,-6.8320336,-91.0,-12.0,-6.0
49,-91.844345,-10.166441,-6.7347703,-90.0,-10.0,-6.0
50,-97.816345,-16.437145,-17.902496,-97.0,-17.0,-20.0
51,-92.35982,-13.468327,-7.237001,-89.0,-13.0,-7.0
52,-89.8144,-9.442612,-3.8475013,-87.0,-8.0,-2.0
53,-104.24568,-13.512627,-3.5266662,-103.0,-13.0,-3.0
54,-97.128525,-9.157335,-0.24596113,-95.0,-9.0,0.0
55,-96.31874,-12.121367,-8.648258,-96.0,-14.0,-8.0
56,-96.386185,-12.449464,-3.2946324,-97.0,-12.0,-2.0
57,-94.135376,-9.754984,-0.81716526,-92.0,-9.0,-1.0
58,-98.24846,-15.481493,-11.044938,-98.0,-17.0,-12.0
59,-92.267334,-13.440324,-6.0812745,-89.0,-13.0,-7.0
60,-91.87863,-9.930157,-5.770349,-90.0,-10.0,-6.0
61,-103.62335,-19.39624,-15.06699,-100.0,-19.0,-13.0
62,-104.77897,-18.979431,-19.24421,-106.0,-19.5,-20.0
63,-103.34704,-17.361351,-11.912346,-103.0,-18.0,-20.0
64,-105.748825,-17.392303,-9.888325,-104.0,-17.0,-9.0
65,-89.720825,-7.607204,-5.6192517,-90.0,-8.0,-6.0
66,-89.70586,-9.60371,-3.108034,-87.0,-8.0,-2.0
67,-89.815674,-11.191549,2.7575552,-88.0,-11.0,2.0
68,-99.91734,-14.255968,-7.311607,-99.0,-14.0,-7.0
69,-92.353226,-12.765841,-6.9544077,-92.0,-12.0,-7.0
70,-103.3327,-18.003567,-10.9033165,-106.0,-19.0,-20.0
71,-109.96625,-16.37437,-11.2764015,-117.0,-16.0,-9.0
72,-92.68506,-8.684708,-10.301719,-92.0,-8.0,-10.0
73,-103.77769,-13.853117,-3.787885,-103.0,-13.0,-3.0
74,-92.3743,-13.472461,-11.753116,-91.0,-13.0,-11.0
75,-94.690285,-8.260844,0.6612055,-95.0,-9.0,0.0
76,-102.39561,-16.848557,-20.09298,-102.0,-18.0,-20.0
77,-91.19831,-9.482417,-4.1811376,-89.0,-10.0,-3.0
78,-109.945595,-16.266155,-10.785969,-117.0,-16.0,-9.0
79,-102.258575,-17.42648,-10.094571,-101.0,-17.0,-10.0
80,-96.34215,-12.113615,-2.9960494,-96.0,-12.0,-4.0
81,-93.57168,-13.505647,2.817599,-93.0,-14.0,2.0
82,-92.872696,-10.303958,-3.0542877,-92.0,-11.0,-4.0
83,-92.11183,-11.814243,-6.6616683,-92.0,-12.0,-7.0
84,-89.58423,-10.525934,-3.8431196,-89.0,-10.0,-4.0
85,-96.55162,-15.049454,-8.528546,-91.0,-14.0,-2.0
86,-92.60112,-13.545807,-6.414799,-89.0,-13.0,-7.0
